GDC_Aliquot	Chromosome	Start	End	Num_Probes	Segment_Mean
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	109684695	109702376	16	0.6769
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	109703504	112137724	1941	0.0564
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	112140240	112163334	32	-0.335
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	112163438	146062439	5468	0.0609
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	146150530	146174153	3	-2.9486
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	146250588	152583230	2133	0.057
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	152583291	152613762	30	-2.0105
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	152613802	152790039	181	0.0145
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	152790180	152795783	21	-0.7295
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	152795805	174827267	14805	0.0591
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	174827418	174832702	16	-0.7641
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	174832716	196762956	14642	0.0717
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	196769493	196788990	31	-0.4103
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	196789019	209897717	8808	0.0623
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	209908268	209908720	2	-1.6944
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	1	209910639	248930189	27024	0.0719
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	12784	1872064	1209	-0.0011
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	1872389	8359117	5371	0.0477
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	8359636	8361005	2	-1.3825
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	8361081	34466002	17500	0.0618
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	34476327	34476668	5	-2.7294
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	34483565	34492841	23	-1.3459
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	34492907	34511990	17	-2.9158
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	34512096	35750907	871	0.0684
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	35752724	35762881	7	0.8961
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	35772407	87228594	34185	0.0627
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	87229739	87516162	56	-0.2455
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	87519870	97199600	1733	0.0438
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	97199676	97203403	5	-1.0154
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	97206900	97535071	25	-0.0222
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	97537802	97545726	5	1.0284
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	97550415	111519763	8211	0.061
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	111520729	111540248	4	1.0431
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	111541447	113604438	1143	0.0592
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	113604837	113623244	3	-1.4994
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	113625975	130036283	10489	0.0606
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	130036310	130065662	8	-0.6626
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	130067885	137224578	4063	0.0573
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	137226077	137226691	5	-0.9965
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	137227715	179191284	25762	0.0709
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	179196928	179214417	4	-2.0163
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	179218864	179553661	221	0.0815
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	179553763	179557410	27	-0.7176
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	179560916	181923069	1555	0.0465
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	181924518	228114670	28297	0.0733
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	2	228114794	242147305	8675	0.0504
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	20930	182919	154	-0.0411
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	188339	191117	4	-1.0703
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	193194	68697013	47617	0.0536
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	68697108	68698262	14	-1.7667
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	68699607	98180575	15312	0.0533
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	98189826	98195973	4	-1.2765
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	98197104	99218940	591	0.0745
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	99225614	99230470	37	-0.6163
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	99230577	162996729	39148	0.0627
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	162999939	163001774	2	-3.0649
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	163008371	193160113	19086	0.0669
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	193160173	193165080	17	1.0666
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	193165099	195934679	1610	0.0597
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	195963975	195998433	8	-0.6979
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	196012333	196935283	449	0.03
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	196935404	196949888	13	0.5938
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	3	196950538	198169247	614	0.0315
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	68929	9455251	5151	0.0457
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	9459504	9477699	6	-1.361
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	9484440	10208766	540	0.0157
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	10212536	10229874	29	-2.384
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	10232590	10244274	16	-0.3559
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	10244648	34771893	16944	0.0659
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	34777238	34777432	7	-0.3596
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	34784878	34823103	38	-2.5737
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	34828250	42760100	5234	0.0703
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	42762932	42769229	3	-1.1004
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	42773432	43204398	337	0.0557
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	43204521	43204652	3	-0.7761
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	43204711	43265040	40	0.083
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	43267292	43268810	2	-1.2531
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	43271201	49214614	3355	0.0529
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	49289175	49289338	2	-1.6735
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	49295203	68354665	10460	0.0718
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	68361130	68620261	88	0.8121
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	68623617	79072668	6558	0.0739
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	79072883	79079627	2	-2.1953
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	79080556	151260315	42899	0.073
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	151265210	151268380	5	-1.2337
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	151271656	171448195	12882	0.0663
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	171453733	171456559	10	1.7249
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	171456573	172066777	398	0.0383
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	172067997	172068382	12	-1.5997
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	172074828	184883340	8609	0.053
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	184885880	185083281	139	-0.1074
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	185083386	188031023	2015	0.0476
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	4	188031158	190106768	1314	-0.01
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	15532	1769982	838	0.4122
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	1770110	3345643	1495	0.5078
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	3346992	3350300	7	-0.2671
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	3350637	12784927	7840	0.5089
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	12785079	12800777	8	0.2737
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	12815668	12826538	11	-1.5132
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	12833745	58025819	25551	0.5277
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	58030200	58037688	31	-0.0433
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	58037706	70959079	7315	0.5286
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	71010832	71095426	8	1.6403
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	71358245	152134610	50275	0.5266
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	152135825	152138790	14	-0.5269
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	152140710	176011493	16745	0.5229
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	176033084	176137031	14	-0.1926
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	176137131	177770954	711	0.4996
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	177771448	177805604	4	2.7701
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	177827964	180766184	1688	0.5168
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	180766199	180767609	4	-0.6297
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	180768522	180964302	106	0.4389
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	180971271	180979968	6	1.2615
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	5	180980230	181363319	178	0.4434
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	149661	286393	117	-0.6249
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	290598	381149	85	0.4232
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	382559	8614927	6755	-0.7033
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	8622045	8630306	11	-1.4829
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	8632100	16355924	5725	-0.6965
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	16358127	16358790	2	-3.6003
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	16359652	23742789	5471	-0.6499
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	23744444	23745202	2	-3.0486
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	23747504	26274270	1760	-0.6807
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	26285194	26415409	110	0.0352
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	26415772	30124930	1713	0.504
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	30125360	30125587	2	-1.5829
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	30125967	31318528	536	0.5396
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	31318754	31328674	9	-0.9618
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	31342147	32485152	501	0.4887
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	32486498	32486746	2	2.2612
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	32488906	32658841	60	-0.1336
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	32682835	33970029	798	0.509
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	33970222	33974834	7	-0.1775
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	33974928	34819122	441	0.4917
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	34820109	35078058	151	0.0266
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	35086408	39411314	2846	0.5124
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	39416169	39668454	147	0.8797
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	39670039	41651023	1513	0.0355
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	41651312	41651509	2	-1.2322
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	41651951	54066353	7789	0.0578
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	54066432	54067057	6	-1.8623
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	54070550	68428164	6895	0.0718
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	68428437	68432116	2	-1.4434
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	68436135	69463404	629	0.049
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	69468568	69472244	3	-1.5911
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	69476380	76305231	4336	0.0801
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	76307183	76307209	3	-1.6267
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	76307276	77617319	897	0.0623
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	77620135	77623176	3	-0.9816
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	77625142	77643049	13	0.2011
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	77645883	77646522	6	-1.3556
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	77648058	93865151	10449	0.0757
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	93865351	93880211	12	-1.0604
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	93883237	103286954	5495	0.0627
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	103290101	103314186	46	0.9035
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	103317795	157358463	34770	0.0766
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	157360232	157375044	3	-1.6386
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	157375962	167166354	7271	0.0645
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	167166538	167187860	7	-0.7111
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	6	167194108	170741917	2104	0.0279
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	43355	15392007	10372	0.0561
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	15392045	15393664	2	-2.3743
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	15394440	54318812	28089	0.0588
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	54318816	54318824	5	-2.4892
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	54325795	65800193	3262	0.0441
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	65800367	67045597	428	-0.5218
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	67046046	109793728	24707	-0.6436
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	109793741	109813801	35	-0.0126
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	109813853	126405428	10016	-0.644
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	126405502	126406561	11	0.2166
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	126406822	130292150	2209	-0.6576
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	130293641	130296035	2	-2.3665
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	130296074	134100424	2477	-0.6628
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	134100442	134102334	15	-2.3774
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	134104128	134105690	9	-1.5056
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	134110881	144264193	6431	-0.6558
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	144295437	144336758	5	0.788
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	7	144343967	159334314	9623	-0.6773
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	81254	8528287	8075	0.0487
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	8528640	8528932	4	-2.2029
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	8530797	12788880	3076	0.0433
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	12791219	12795017	4	-1.76
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	12796024	14652059	1852	0.0775
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	14652523	14652565	3	-1.865
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	14652887	32821348	13908	0.078
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	32825580	32828250	4	1.0944
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	32829101	32830895	4	2.5616
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	32834588	39393453	3583	0.0744
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	39393968	39529446	54	-0.3516
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	39530780	64330191	13860	0.0666
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	64334427	64344946	11	-0.8395
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	64346546	111279265	28126	0.0737
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	111282050	111283031	10	1.0246
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	111288052	131976820	13892	0.0784
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	131978838	131978878	2	-1.4362
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	131982329	140929602	7167	0.0592
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	140930001	142379050	880	-0.0368
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	8	142380270	145072769	966	0.034
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	9	46587	649293	582	0.024
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	9	649383	6655056	5756	0.0629
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	9	6657192	6661406	2	-1.6596
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	9	6661613	41741096	24928	0.0581
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	9	41741113	42211663	24	0.8475
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	9	42230926	42585140	16	0.3009
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	9	42697878	138200944	48160	0.0172
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	45792	104067	26	-0.29
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	104604	3586325	2918	-0.738
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	3586544	24088745	16190	-0.6582
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	24088746	24088750	4	-2.2001
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	24088751	26934974	1986	-0.6537
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	26936975	26938752	6	-4.2214
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	26938795	26954074	16	-1.2153
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	26954560	29996742	2288	-0.6452
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	29996776	29996966	3	-2.4166
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	29997184	48818564	9032	-0.6507
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	48819208	48819725	3	-2.322
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	48819888	65548951	11824	-0.6481
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	65548979	65554672	20	-1.4406
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	65554688	87844975	14681	-0.6622
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	87850813	88024960	257	-0.483
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	88027655	95516860	4773	-0.6498
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	95517053	95519693	4	-2.6003
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	95519925	127063987	21683	-0.6614
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	10	127064108	133654968	4708	-0.7337
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	198510	4953934	2443	0.0374
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	4954445	4955042	4	-1.1038
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	4955781	8211482	2619	0.0608
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	8212329	8213947	2	-1.2296
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	8216398	18919323	7600	0.0609
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	18927525	18940271	43	0.5179
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	18940375	37733866	13852	0.0677
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	37746263	37813411	39	0.7539
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	37821027	48576870	6690	0.0639
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	48579882	48581124	2	-1.9588
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	48584766	49737435	449	0.0637
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	49738003	49739136	6	-1.0931
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	49744609	55198132	517	0.059
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	55202385	55214735	5	-0.8634
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	55241999	81493894	14563	0.0526
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	81494033	110676069	20070	0.0755
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	110676961	134691677	17581	0.0521
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	134691784	134774077	91	-0.1832
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	11	134774165	135074876	221	-0.0107
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	51460	11358643	7369	0.0329
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	11358644	11390472	30	-0.6995
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	11399258	33232895	15449	0.0659
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	33233822	33239086	4	1.1269
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	33242207	34509875	697	0.0323
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	34510556	34513606	2	-1.5799
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	34521859	37593924	82	-0.0183
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	37618765	37620216	2	-1.7877
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	37640556	42449381	2866	0.0369
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	42451094	55657036	7739	-0.4309
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	55659083	55659122	2	-2.3914
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	55660983	70478078	9306	-0.4227
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	70478895	70483970	5	-3.6099
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	70483985	70484247	4	-1.4694
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	70485605	75785544	3306	-0.4274
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	75785817	83769569	5128	0.0427
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	83771462	83771500	2	1.4855
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	83771500	99398036	10079	0.0379
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	99401515	99404956	31	-0.7718
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	99409315	129571935	20419	0.0206
ffbd85c9-1aa0-40f0-8d3a-f108d6708b79	12	129571963	133086405	2241	-0.0249
