"","GDC_Aliquot","Chromosome","Start","End","Num_Probes","Segment_Mean"
"103","1f165549-2cff-46de-a072-18778b543919","5",59986488,156048095,58622,0.12
"104","1f165549-2cff-46de-a072-18778b543919","5",156049762,156073982,18,-0.5272
"105","1f165549-2cff-46de-a072-18778b543919","5",156075169,180779256,16465,0.1168
"106","1f165549-2cff-46de-a072-18778b543919","5",180781850,181363319,281,0.0233
"107","1f165549-2cff-46de-a072-18778b543919","6",149661,294837,118,-0.8439
"108","1f165549-2cff-46de-a072-18778b543919","6",302306,381149,78,0.1246
"109","1f165549-2cff-46de-a072-18778b543919","6",382559,28801894,20839,-0.7684
"110","1f165549-2cff-46de-a072-18778b543919","6",28804573,29105317,53,-0.8894
"111","1f165549-2cff-46de-a072-18778b543919","6",29111504,29116310,2,-3.5687
"112","1f165549-2cff-46de-a072-18778b543919","6",29128256,29776636,315,-0.8336
"113","1f165549-2cff-46de-a072-18778b543919","6",29777949,29778017,3,-3.2211
"114","1f165549-2cff-46de-a072-18778b543919","6",29778107,32460012,1223,-0.9124
"115","1f165549-2cff-46de-a072-18778b543919","6",32460285,32634330,65,-0.3624
"116","1f165549-2cff-46de-a072-18778b543919","6",32634492,42075526,6103,-0.7713
"117","1f165549-2cff-46de-a072-18778b543919","6",42075772,42077207,3,-3.4902
"118","1f165549-2cff-46de-a072-18778b543919","6",42079306,60351931,9697,-0.7304
"119","1f165549-2cff-46de-a072-18778b543919","6",60352984,76601428,9827,0.1083
"120","1f165549-2cff-46de-a072-18778b543919","6",76603950,76617494,13,-0.6777
"121","1f165549-2cff-46de-a072-18778b543919","6",76618975,78261995,1077,0.1158
"122","1f165549-2cff-46de-a072-18778b543919","6",78262064,78325468,108,-0.3978
"123","1f165549-2cff-46de-a072-18778b543919","6",78329517,170600274,59514,0.112
"124","1f165549-2cff-46de-a072-18778b543919","6",170605661,170741917,4,-0.4815
"125","1f165549-2cff-46de-a072-18778b543919","7",43355,6597830,3347,0.0783
"126","1f165549-2cff-46de-a072-18778b543919","7",6598572,29934033,18229,0.1193
"127","1f165549-2cff-46de-a072-18778b543919","7",29934692,30018408,50,0.0089
"128","1f165549-2cff-46de-a072-18778b543919","7",30020988,32963023,1990,0.6255
"129","1f165549-2cff-46de-a072-18778b543919","7",32967366,101409205,38096,0.1093
"130","1f165549-2cff-46de-a072-18778b543919","7",101416451,101416668,2,-2.1636
"131","1f165549-2cff-46de-a072-18778b543919","7",101419630,156505584,34172,0.1163
"132","1f165549-2cff-46de-a072-18778b543919","7",156505917,156518254,14,-0.8409
"133","1f165549-2cff-46de-a072-18778b543919","7",156521340,159334314,1680,0.0954
"134","1f165549-2cff-46de-a072-18778b543919","8",81254,644973,324,0.0138
"135","1f165549-2cff-46de-a072-18778b543919","8",645220,645875,6,0.9561
"136","1f165549-2cff-46de-a072-18778b543919","8",645892,645908,2,4.1001
"137","1f165549-2cff-46de-a072-18778b543919","8",656117,7888846,7420,0.1019
"138","1f165549-2cff-46de-a072-18778b543919","8",7889612,7890177,2,-1.881
"139","1f165549-2cff-46de-a072-18778b543919","8",7919608,39373140,22676,0.1211
"140","1f165549-2cff-46de-a072-18778b543919","8",39378084,39529446,59,-2.0754
"141","1f165549-2cff-46de-a072-18778b543919","8",39530780,40914477,1072,0.1278
"142","1f165549-2cff-46de-a072-18778b543919","8",40920333,40920952,2,-2.2788
"143","1f165549-2cff-46de-a072-18778b543919","8",40926161,42665203,1100,0.1223
"144","1f165549-2cff-46de-a072-18778b543919","8",42666258,48495999,1427,0.0541
"145","1f165549-2cff-46de-a072-18778b543919","8",48497004,111279265,38294,0.1155
"146","1f165549-2cff-46de-a072-18778b543919","8",111282050,111282852,7,1.0274
"147","1f165549-2cff-46de-a072-18778b543919","8",111282973,141323524,21297,0.1228
"148","1f165549-2cff-46de-a072-18778b543919","8",141323933,142140841,508,-0.0338
"149","1f165549-2cff-46de-a072-18778b543919","8",142143283,142144522,2,-1.6348
"150","1f165549-2cff-46de-a072-18778b543919","8",142152210,142423309,121,-0.0057
"151","1f165549-2cff-46de-a072-18778b543919","8",142423653,143616987,432,0.1179
"152","1f165549-2cff-46de-a072-18778b543919","8",143622987,143625638,9,-2.1074
"153","1f165549-2cff-46de-a072-18778b543919","8",143636819,144427623,225,0.0942
"154","1f165549-2cff-46de-a072-18778b543919","8",144440133,144441281,2,-1.5168
"155","1f165549-2cff-46de-a072-18778b543919","8",144441636,145072769,275,0.0483
"156","1f165549-2cff-46de-a072-18778b543919","9",46587,592306,477,0.0584
"157","1f165549-2cff-46de-a072-18778b543919","9",592552,592567,2,-1.5673
"158","1f165549-2cff-46de-a072-18778b543919","9",592718,602903,28,0.0308
"159","1f165549-2cff-46de-a072-18778b543919","9",606699,606961,4,-1.5265
"160","1f165549-2cff-46de-a072-18778b543919","9",607307,1169007,628,0.0408
"161","1f165549-2cff-46de-a072-18778b543919","9",1169070,1181452,15,-0.4228
"162","1f165549-2cff-46de-a072-18778b543919","9",1183321,1455409,316,0.0724
"163","1f165549-2cff-46de-a072-18778b543919","9",1455851,16526655,13478,0.1325
"164","1f165549-2cff-46de-a072-18778b543919","9",16532766,61405110,16347,0.1073
"165","1f165549-2cff-46de-a072-18778b543919","9",61520021,61629689,28,0.6086
"166","1f165549-2cff-46de-a072-18778b543919","9",61633080,105431107,26285,0.1016
"167","1f165549-2cff-46de-a072-18778b543919","9",105431396,105431775,3,-2.1093
"168","1f165549-2cff-46de-a072-18778b543919","9",105432405,137621879,21349,0.1081
"169","1f165549-2cff-46de-a072-18778b543919","9",137626171,137696929,34,-0.2997
"170","1f165549-2cff-46de-a072-18778b543919","9",137699893,138200944,301,-0.7884
"171","1f165549-2cff-46de-a072-18778b543919","10",45792,2887476,2306,0.0895
"172","1f165549-2cff-46de-a072-18778b543919","10",2887559,3094130,211,-0.056
"173","1f165549-2cff-46de-a072-18778b543919","10",3094525,38781690,26481,0.0957
"174","1f165549-2cff-46de-a072-18778b543919","10",38783075,54685856,7756,-0.7454
"175","1f165549-2cff-46de-a072-18778b543919","10",54693189,54708677,13,0.7717
"176","1f165549-2cff-46de-a072-18778b543919","10",54712504,130574941,51434,-0.735
"177","1f165549-2cff-46de-a072-18778b543919","10",130576191,130576783,2,-7.1156
"178","1f165549-2cff-46de-a072-18778b543919","10",130577571,133654968,1867,-0.8704
"179","1f165549-2cff-46de-a072-18778b543919","11",198510,4241343,1740,0.0887
"180","1f165549-2cff-46de-a072-18778b543919","11",4247390,4314648,19,-1.0734
"181","1f165549-2cff-46de-a072-18778b543919","11",4314837,4946166,655,0.0934
"182","1f165549-2cff-46de-a072-18778b543919","11",4946420,4954475,29,1.0442
"183","1f165549-2cff-46de-a072-18778b543919","11",4955027,5766175,780,0.0993
"184","1f165549-2cff-46de-a072-18778b543919","11",5766850,5787909,32,-2.2984
"185","1f165549-2cff-46de-a072-18778b543919","11",5788108,11087845,3726,0.1
"186","1f165549-2cff-46de-a072-18778b543919","11",11087876,13248245,2019,0.158
"187","1f165549-2cff-46de-a072-18778b543919","11",13248374,80256469,38680,0.107
"188","1f165549-2cff-46de-a072-18778b543919","11",80256504,80256520,2,-2.9615
"189","1f165549-2cff-46de-a072-18778b543919","11",80256642,85703123,3838,0.1144
"190","1f165549-2cff-46de-a072-18778b543919","11",85710093,85829501,81,-0.6762
"191","1f165549-2cff-46de-a072-18778b543919","11",85829991,96072527,6999,0.125
"192","1f165549-2cff-46de-a072-18778b543919","11",96072649,96084035,8,-0.7914
"193","1f165549-2cff-46de-a072-18778b543919","11",96084215,107359993,8132,0.107
"194","1f165549-2cff-46de-a072-18778b543919","11",107367930,107368402,7,-1.3655
"195","1f165549-2cff-46de-a072-18778b543919","11",107381636,107470041,77,0.0033
"196","1f165549-2cff-46de-a072-18778b543919","11",107470254,133915231,18925,0.1184
"197","1f165549-2cff-46de-a072-18778b543919","11",133922841,135074876,857,0.0141
"198","1f165549-2cff-46de-a072-18778b543919","12",51460,716776,399,0.0195
"199","1f165549-2cff-46de-a072-18778b543919","12",720708,9010010,5515,0.1212
"200","1f165549-2cff-46de-a072-18778b543919","12",9010463,9481274,240,0.0428
"201","1f165549-2cff-46de-a072-18778b543919","12",9485313,9575696,23,-1.6239
"202","1f165549-2cff-46de-a072-18778b543919","12",9582373,11358643,1177,0.0851
"203","1f165549-2cff-46de-a072-18778b543919","12",11358644,11390452,29,0.6653
"204","1f165549-2cff-46de-a072-18778b543919","12",11390472,30086381,13066,0.1148
"205","1f165549-2cff-46de-a072-18778b543919","12",30086486,30090657,18,-0.5724
"206","1f165549-2cff-46de-a072-18778b543919","12",30090681,34701563,3069,0.0908
"207","1f165549-2cff-46de-a072-18778b543919","12",37463949,37581892,38,-0.745
"208","1f165549-2cff-46de-a072-18778b543919","12",37583170,37792947,43,-0.2547
"209","1f165549-2cff-46de-a072-18778b543919","12",37813240,58491137,11993,-0.729
"210","1f165549-2cff-46de-a072-18778b543919","12",58494801,129327991,46414,0.1131
"211","1f165549-2cff-46de-a072-18778b543919","12",129328175,130526378,1059,0.0119
"212","1f165549-2cff-46de-a072-18778b543919","12",130527707,131636170,887,0.1161
"213","1f165549-2cff-46de-a072-18778b543919","12",131648039,131648790,13,-2.2549
"214","1f165549-2cff-46de-a072-18778b543919","12",131657925,133201603,558,0.0811
"215","1f165549-2cff-46de-a072-18778b543919","13",18452809,19370012,428,-0.7082
"216","1f165549-2cff-46de-a072-18778b543919","13",19373431,41825404,16026,0.1163
"217","1f165549-2cff-46de-a072-18778b543919","13",41825943,104635475,40402,-0.7182
"218","1f165549-2cff-46de-a072-18778b543919","13",104636143,114342922,6898,-0.7857
"219","1f165549-2cff-46de-a072-18778b543919","14",18239283,19326853,49,0.3693
"220","1f165549-2cff-46de-a072-18778b543919","14",19367655,19650668,11,-0.517
"221","1f165549-2cff-46de-a072-18778b543919","14",19667065,19954424,106,0.6577
"222","1f165549-2cff-46de-a072-18778b543919","14",19955213,21952555,1383,0.1115
"223","1f165549-2cff-46de-a072-18778b543919","14",21952614,22508264,471,0.3371
"224","1f165549-2cff-46de-a072-18778b543919","14",22508844,41159026,11704,0.1111
"225","1f165549-2cff-46de-a072-18778b543919","14",41159271,41188046,10,-0.6274
"226","1f165549-2cff-46de-a072-18778b543919","14",41188146,106877229,41539,0.1207
"227","1f165549-2cff-46de-a072-18778b543919","15",19811075,20001686,45,0.005
"228","1f165549-2cff-46de-a072-18778b543919","15",20011702,22413894,163,-0.7366
"229","1f165549-2cff-46de-a072-18778b543919","15",22455811,22702906,33,-0.0136
"230","1f165549-2cff-46de-a072-18778b543919","15",22705136,34378326,7170,0.4546
"231","1f165549-2cff-46de-a072-18778b543919","15",34378801,34421922,6,0.0821
"232","1f165549-2cff-46de-a072-18778b543919","15",34430601,34431375,3,1.5058
"233","1f165549-2cff-46de-a072-18778b543919","15",34434971,34439084,8,0.6056
"234","1f165549-2cff-46de-a072-18778b543919","15",34447671,34520918,51,1.2143
"235","1f165549-2cff-46de-a072-18778b543919","15",34522159,76598900,26361,0.4555
"236","1f165549-2cff-46de-a072-18778b543919","15",76599170,76603434,21,-1.7551
"237","1f165549-2cff-46de-a072-18778b543919","15",76609838,86520959,5955,0.4582
"238","1f165549-2cff-46de-a072-18778b543919","15",86527138,86527459,2,-1.65
"239","1f165549-2cff-46de-a072-18778b543919","15",86535106,92222525,4211,0.4648
"240","1f165549-2cff-46de-a072-18778b543919","15",92222644,92223064,3,2.4898
"241","1f165549-2cff-46de-a072-18778b543919","15",92223528,95308048,2562,0.4618
"242","1f165549-2cff-46de-a072-18778b543919","15",95308370,98213847,2137,0.5022
"243","1f165549-2cff-46de-a072-18778b543919","15",98218144,98218378,2,-0.8705
"244","1f165549-2cff-46de-a072-18778b543919","15",98221456,99925457,1160,0.5159
"245","1f165549-2cff-46de-a072-18778b543919","15",99929884,101880399,1535,0.4568
"246","1f165549-2cff-46de-a072-18778b543919","15",101880604,101928837,11,-0.1472
"247","1f165549-2cff-46de-a072-18778b543919","16",10777,920814,349,-0.8715
"248","1f165549-2cff-46de-a072-18778b543919","16",929236,5557889,2266,0.0903
"249","1f165549-2cff-46de-a072-18778b543919","16",5558088,5558150,2,-1.8207
"250","1f165549-2cff-46de-a072-18778b543919","16",5558336,14565102,8404,0.1048
"251","1f165549-2cff-46de-a072-18778b543919","16",14568953,14993319,109,-0.1143
"252","1f165549-2cff-46de-a072-18778b543919","16",14993320,15751517,255,0.079
"253","1f165549-2cff-46de-a072-18778b543919","16",15753702,15911711,107,0.5955
"254","1f165549-2cff-46de-a072-18778b543919","16",15916726,16269368,229,0.0746
"255","1f165549-2cff-46de-a072-18778b543919","16",16419234,16461996,6,-1.3272
"256","1f165549-2cff-46de-a072-18778b543919","16",16474027,19933041,1706,0.0931
"257","1f165549-2cff-46de-a072-18778b543919","16",19934328,19954553,28,-0.8325
"258","1f165549-2cff-46de-a072-18778b543919","16",19956040,35923880,6955,0.0896
"259","1f165549-2cff-46de-a072-18778b543919","16",35949422,59009310,8355,-0.7503
"260","1f165549-2cff-46de-a072-18778b543919","16",59009967,59010195,2,-5.2696
"261","1f165549-2cff-46de-a072-18778b543919","16",59010687,90096867,22716,-0.7713
"262","1f165549-2cff-46de-a072-18778b543919","17",150733,5682237,2933,0.0578
"263","1f165549-2cff-46de-a072-18778b543919","17",5683783,5684854,2,-2.929
"264","1f165549-2cff-46de-a072-18778b543919","17",5685747,7674089,1276,0.072
"265","1f165549-2cff-46de-a072-18778b543919","17",7675327,7679765,6,-5.1253
"266","1f165549-2cff-46de-a072-18778b543919","17",7679836,7680425,4,-2.0349
"267","1f165549-2cff-46de-a072-18778b543919","17",7680735,11098606,2248,0.0764
"268","1f165549-2cff-46de-a072-18778b543919","17",11104829,11147504,43,-0.607
"269","1f165549-2cff-46de-a072-18778b543919","17",11149306,16834846,3936,1.2012
"270","1f165549-2cff-46de-a072-18778b543919","17",16838201,16838214,2,-1.3623
"271","1f165549-2cff-46de-a072-18778b543919","17",16838470,18414080,906,1.2649
"272","1f165549-2cff-46de-a072-18778b543919","17",18452078,18550123,25,-0.9052
"273","1f165549-2cff-46de-a072-18778b543919","17",18561272,19610450,374,1.2078
"274","1f165549-2cff-46de-a072-18778b543919","17",19610928,19611748,5,-0.0623
"275","1f165549-2cff-46de-a072-18778b543919","17",19614970,21032426,639,1.1944
"276","1f165549-2cff-46de-a072-18778b543919","17",21039255,22720241,457,1.4262
"277","1f165549-2cff-46de-a072-18778b543919","17",22727748,22736323,5,0.773
"278","1f165549-2cff-46de-a072-18778b543919","17",26943491,36098851,5334,0.0889
"279","1f165549-2cff-46de-a072-18778b543919","17",36101021,36208249,44,0.4142
"280","1f165549-2cff-46de-a072-18778b543919","17",36460442,36514765,67,0.1017
"281","1f165549-2cff-46de-a072-18778b543919","17",36515878,36521030,2,-1.4002
"282","1f165549-2cff-46de-a072-18778b543919","17",36521650,41085237,2348,0.083
"283","1f165549-2cff-46de-a072-18778b543919","17",41088020,41089704,2,-1.6086
"284","1f165549-2cff-46de-a072-18778b543919","17",41090139,41265456,98,0.05
"285","1f165549-2cff-46de-a072-18778b543919","17",41266762,41266838,5,-0.4313
"286","1f165549-2cff-46de-a072-18778b543919","17",41266851,41274279,19,-1.2981
"287","1f165549-2cff-46de-a072-18778b543919","17",41276472,46127007,2524,0.0765
"288","1f165549-2cff-46de-a072-18778b543919","17",46130778,46286804,94,-0.2687
"289","1f165549-2cff-46de-a072-18778b543919","17",46323701,73817489,16777,0.1062
"290","1f165549-2cff-46de-a072-18778b543919","17",73817945,74639929,524,-0.0053
"291","1f165549-2cff-46de-a072-18778b543919","17",74641126,83091923,4217,0.0983
"292","1f165549-2cff-46de-a072-18778b543919","18",48133,2023812,1432,-0.7713
"293","1f165549-2cff-46de-a072-18778b543919","18",2027952,2029279,4,-3.7355
"294","1f165549-2cff-46de-a072-18778b543919","18",2029593,15402409,8893,-0.7373
"295","1f165549-2cff-46de-a072-18778b543919","18",20949392,27863349,4192,0.1107
"296","1f165549-2cff-46de-a072-18778b543919","18",27864428,27869856,3,-1.5057
"297","1f165549-2cff-46de-a072-18778b543919","18",27869954,38657916,6904,0.1068
"298","1f165549-2cff-46de-a072-18778b543919","18",38658976,38660148,2,-2.4893
"299","1f165549-2cff-46de-a072-18778b543919","18",38660355,53740491,10219,0.1316
"300","1f165549-2cff-46de-a072-18778b543919","18",53740727,53740840,4,1.2286
"301","1f165549-2cff-46de-a072-18778b543919","18",53740980,55635911,1165,0.1132
"302","1f165549-2cff-46de-a072-18778b543919","18",55641696,55651357,9,-1.0805
"303","1f165549-2cff-46de-a072-18778b543919","18",55656160,67293646,8153,0.1102
"304","1f165549-2cff-46de-a072-18778b543919","18",67294245,67300028,12,-0.8126
"305","1f165549-2cff-46de-a072-18778b543919","18",67300481,80257174,9566,0.1188
"306","1f165549-2cff-46de-a072-18778b543919","19",90910,3700861,970,-0.724
"307","1f165549-2cff-46de-a072-18778b543919","19",3705112,27257085,10157,0.0859
"308","1f165549-2cff-46de-a072-18778b543919","19",27260767,27845337,140,0.5272
"309","1f165549-2cff-46de-a072-18778b543919","19",27845453,34023581,4518,0.6125
"310","1f165549-2cff-46de-a072-18778b543919","19",34026372,35358420,875,0.5425
"311","1f165549-2cff-46de-a072-18778b543919","19",35364451,35370946,21,-0.5274
"312","1f165549-2cff-46de-a072-18778b543919","19",35375842,35932419,283,0.5764
"313","1f165549-2cff-46de-a072-18778b543919","19",35934740,36083896,71,0.8588
"314","1f165549-2cff-46de-a072-18778b543919","19",36088406,36354973,87,0.4957
"315","1f165549-2cff-46de-a072-18778b543919","19",36355248,36356596,10,-0.2326
"316","1f165549-2cff-46de-a072-18778b543919","19",36356735,45777370,4784,0.5578
"317","1f165549-2cff-46de-a072-18778b543919","19",45785448,58586487,7123,0.0474
"318","1f165549-2cff-46de-a072-18778b543919","20",80664,1580934,1200,0.0823
"319","1f165549-2cff-46de-a072-18778b543919","20",1581021,1601446,34,1.4103
"320","1f165549-2cff-46de-a072-18778b543919","20",1601561,39073679,22865,0.1139
"321","1f165549-2cff-46de-a072-18778b543919","20",39073756,48819440,7053,0.1437
"322","1f165549-2cff-46de-a072-18778b543919","20",48821544,55630265,4964,0.1129
"323","1f165549-2cff-46de-a072-18778b543919","20",55631639,63075398,5656,0.1557
"324","1f165549-2cff-46de-a072-18778b543919","20",63077356,64324800,483,0.0506
"325","1f165549-2cff-46de-a072-18778b543919","21",10354168,10642546,81,-0.2545
"326","1f165549-2cff-46de-a072-18778b543919","21",10643703,38535933,18153,0.1037
"327","1f165549-2cff-46de-a072-18778b543919","21",38536193,38536597,4,-1.0727
"328","1f165549-2cff-46de-a072-18778b543919","21",38538756,41720366,2809,0.1347
"329","1f165549-2cff-46de-a072-18778b543919","21",41727214,41730428,4,-1.257
"330","1f165549-2cff-46de-a072-18778b543919","21",41730694,46677045,2738,0.0905
"331","1f165549-2cff-46de-a072-18778b543919","22",15294547,23611779,4175,0.036
"332","1f165549-2cff-46de-a072-18778b543919","22",23611793,38955461,11034,0.0922
"333","1f165549-2cff-46de-a072-18778b543919","22",38967614,38975897,21,-0.5806
"334","1f165549-2cff-46de-a072-18778b543919","22",38978372,39852969,405,0.0743
