Sample_ID,chrom,loc.start,loc.end,num.mark,bstat,seg.mean,seg.median,pval,state,treatment,method,sub.method
205240110063_R01C01,2,91770328,113775000,158,NA,0.078371521310827,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,2,113825000,114025000,3,NA,-0.207528478689173,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,2,114375000,117425000,5,NA,-0.662228478689173,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,2,117825000,179925000,340,NA,-0.336328478689173,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,2,156050000,173800000,107,NA,-0.298617349427686,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,2,156050000,173800000,107,NA,-0.290412311116581,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,2,156350000,173975000,107,NA,-0.248371833243482,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,2,156350000,173800000,106,NA,-0.254924087613987,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,2,156350000,173975000,107,NA,-0.364540256925178,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,2,156350000,173800000,106,NA,-0.300909333052162,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,2,156425000,173800000,105,NA,-0.278696378718347,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,2,173975000,242116765,505,NA,-0.0160173494276862,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,2,173975000,242116765,505,NA,0.0160876888834193,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,2,173975000,242116765,505,NA,0.00457591238601282,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,2,173975000,242116765,505,NA,0.0484036212816534,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,2,173975000,242116765,505,NA,-0.00430933305216178,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,2,174050000,242116765,504,NA,0.0237281667565183,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,2,174050000,242116765,504,NA,-0.0994402569251776,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,2,180125000,181750000,8,NA,-0.673228478689173,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,2,181925000,223850000,243,NA,-0.249128478689173,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,2,223925000,225775000,10,NA,-0.749428478689173,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,2,226275000,226875000,5,NA,-0.059028478689173,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,2,227050000,227550000,6,NA,-0.35906978143272,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,2,227050000,233675000,68,NA,-0.741228478689173,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,2,227650000,235725000,84,NA,-0.76086978143272,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,2,233675000,234875000,13,NA,-0.751222543268734,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,2,233725000,234425000,8,NA,-1.08382847868917,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,2,234500000,242116765,122,NA,-0.668728478689173,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,2,234975000,242116765,118,NA,-0.395222543268734,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,2,235775000,242116765,108,NA,-0.48326978143272,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,3,230000,186850000,1116,NA,0.240328166756518,NA,0.05,3,tumor,custom,NA
205122170071_R01C01,3,230000,198142780,1225,NA,-0.084122543268734,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,3,230000,198142780,1225,NA,0.0572302185672804,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,3,230000,186850000,1116,NA,0.205282650572314,NA,0.05,3,tumor,custom,NA
205125590068_R01C01,3,230000,175525000,1031,NA,0.235687688883419,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,3,230000,175525000,1031,NA,0.122575912386013,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,3,230000,81925000,544,NA,-0.00122847868917304,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,3,230000,198142780,1225,NA,0.0116481064424515,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,3,230000,85675000,549,NA,-0.404861947653721,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,3,230000,186775000,1115,NA,0.0880597430748224,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,3,230000,186850000,1116,NA,0.196103621281653,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,3,230000,186850000,1116,NA,0.198390666947838,NA,0.05,2,tumor,custom,NA
205289430139_R07C01,3,230000,198142780,1225,NA,0.0104053065575814,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,3,82450000,85675000,5,NA,-0.406228478689173,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,3,86575000,198142780,676,NA,-0.00462847868917304,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,3,86575000,198142780,676,NA,0.0315380523462786,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,3,176375000,177700000,6,NA,-0.00191231111658075,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,3,176375000,177850000,7,NA,-0.235124087613987,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,3,177850000,186850000,79,NA,0.204087688883419,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,3,178075000,186850000,78,NA,0.0105759123860128,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,3,186850000,189150000,23,NA,-0.293940256925178,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,3,186925000,189150000,22,NA,-0.195871833243482,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,3,186925000,189150000,22,NA,-0.259717349427686,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,3,186925000,189150000,22,NA,-0.215012311116581,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,3,186925000,189275000,23,NA,-0.808424087613987,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,3,186925000,189275000,23,NA,-0.292596378718347,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,3,186925000,189150000,22,NA,-0.231609333052162,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,3,189275000,192250000,17,NA,0.367228166756518,NA,0.05,3,tumor,custom,NA
205125590067_R07C01,3,189275000,198142780,87,NA,0.00248265057231383,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,3,189275000,198142780,87,NA,0.160987688883419,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,3,189275000,192250000,17,NA,0.207059743074822,NA,0.05,3,tumor,custom,NA
205243940107_R05C01,3,189275000,192250000,17,NA,0.285090666947838,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,3,189475000,192250000,16,NA,0.151575912386013,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,3,189475000,192250000,16,NA,0.421203621281653,NA,0.05,3,tumor,custom,NA
205122170045_R04C01,3,192450000,198142780,70,NA,0.111028166756518,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,3,192450000,198142780,70,NA,-0.0820240876139872,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,3,192450000,198142780,70,NA,-0.0270402569251776,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,3,192450000,198142780,70,NA,0.115303621281653,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,3,192450000,198142780,70,NA,0.0156906669478382,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,4,55000,190061561,926,NA,0.160728166756518,NA,0.05,2,tumor,custom,NA
205122170071_R01C01,4,55000,190061561,926,NA,0.00657745673126596,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,4,55000,78575000,426,NA,0.0856302185672804,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,4,55000,92550000,499,NA,0.0878826505723138,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,4,55000,92550000,499,NA,0.0479876888834193,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,4,55000,92550000,499,NA,0.130175912386013,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,4,55000,68375000,368,NA,-0.024128478689173,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,4,55000,190061561,926,NA,0.0490481064424515,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,4,55000,23025000,192,NA,-0.0515619476537214,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,4,55000,190061561,926,NA,0.0116597430748224,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,4,55000,190061561,926,NA,0.167103621281653,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,4,55000,190061561,926,NA,0.121590666947838,NA,0.05,2,tumor,custom,NA
205289430139_R07C01,4,55000,525000,6,NA,-0.203894693442419,NA,0.05,1,tumor,custom,NA
205289430139_R07C01,4,575000,190061561,920,NA,0.0522053065575814,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,4,23525000,49143462,117,NA,0.296138052346279,NA,0.05,3,tumor,custom,NA
205243940046_R04C01,4,51821976,190061561,617,NA,0.0177380523462786,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,4,68650000,72150000,15,NA,-0.316728478689173,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,4,72450000,190061561,543,NA,-0.091928478689173,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,4,78625000,79725000,6,NA,0.37453021856728,NA,0.05,3,tumor,custom,NA
205125590021_R02C01,4,80100000,190061561,494,NA,0.0649302185672804,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,4,93300000,187800000,412,NA,-0.163717349427686,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,4,93300000,189250000,422,NA,-0.188212311116581,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,4,93300000,190061561,427,NA,-0.243824087613987,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,4,187975000,190061561,15,NA,-0.447217349427686,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,4,189475000,190061561,5,NA,0.0485876888834193,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,5,55000,625000,12,NA,-0.232271833243482,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,5,55000,1425000,26,NA,-0.177622543268734,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,5,55000,23925000,152,NA,-0.0236697814327196,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,5,55000,90500000,477,NA,0.209682650572314,NA,0.05,3,tumor,custom,NA
205125590068_R01C01,5,55000,181364130,1089,NA,0.214587688883419,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,5,55000,15550000,130,NA,0.00067591238601282,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,5,55000,31200000,162,NA,-0.187028478689173,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,5,55000,181364130,1089,NA,0.0373481064424515,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,5,55000,181364130,1089,NA,0.0139380523462786,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,5,55000,181364130,1089,NA,0.0676597430748224,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,5,55000,108450000,540,NA,0.311903621281653,NA,0.05,3,tumor,custom,NA
205243940107_R05C01,5,55000,134525000,680,NA,0.256890666947838,NA,0.05,3,tumor,custom,NA
205289430139_R07C01,5,55000,181364130,1089,NA,0.0356053065575814,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,5,700000,134575000,669,NA,0.165428166756518,NA,0.05,2,tumor,custom,NA
205122170071_R01C01,5,1475000,1875000,9,NA,-0.868722543268734,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,5,1925000,7575000,50,NA,-0.531622543268734,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,5,7825000,17300000,57,NA,-0.239822543268734,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,5,15750000,50404904,130,NA,0.274475912386013,NA,0.05,3,tumor,custom,NA
205122170071_R01C01,5,17375000,28050000,17,NA,-0.475622543268734,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,5,24475000,54100000,122,NA,0.31873021856728,NA,0.05,3,tumor,custom,NA
205122170071_R01C01,5,28875000,154675000,715,NA,-0.00202254326873404,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,5,31325000,53750000,111,NA,0.266571521310827,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,5,50825000,93425000,226,NA,0.0765759123860128,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,5,54100000,55250000,10,NA,-0.074228478689173,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,5,54400000,55250000,9,NA,0.0414302185672804,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,5,55350000,61750000,43,NA,0.39873021856728,NA,0.05,3,tumor,custom,NA
205240110063_R01C01,5,55350000,61625000,42,NA,0.366671521310827,NA,0.05,3,tumor,custom,NA
205240110063_R01C01,5,61750000,65575000,14,NA,-0.113728478689173,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,5,62075000,65750000,15,NA,0.000930218567280379,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,5,65650000,68175000,16,NA,0.262671521310827,NA,0.05,3,tumor,custom,NA
205125590021_R02C01,5,65875000,68175000,14,NA,0.36123021856728,NA,0.05,3,tumor,custom,NA
205125590021_R02C01,5,68225000,181364130,734,NA,0.0103302185672804,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,5,68225000,163525000,571,NA,-0.087728478689173,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,5,90650000,171525000,490,NA,-0.00151734942768617,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,5,93575000,145200000,310,NA,-0.283424087613987,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,5,108625000,181364130,549,NA,0.0105036212816534,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,5,134575000,135050000,8,NA,-0.127509333052162,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,5,134650000,134950000,6,NA,-0.325471833243482,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,5,135050000,181364130,402,NA,0.00492816675651829,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,5,135125000,167800000,249,NA,0.154990666947838,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,5,145850000,181364130,293,NA,-0.0320240876139872,NA,0.05,2,tumor,custom,NA
205122170071_R01C01,5,154725000,168925000,74,NA,-0.501422543268734,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,5,163725000,167125000,8,NA,-0.482128478689173,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,5,167425000,181364130,155,NA,-0.135428478689173,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,5,167900000,181364130,152,NA,-0.163909333052162,NA,0.05,2,tumor,custom,NA
205122170071_R01C01,5,169150000,180000000,121,NA,-0.00112254326873404,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,5,171675000,172625000,13,NA,-0.185117349427686,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,5,172675000,175325000,30,NA,-0.0172173494276862,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,5,175550000,180975000,73,NA,-0.262017349427686,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,5,180075000,181364130,20,NA,-0.474522543268734,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,5,181025000,181364130,6,NA,-0.0494173494276862,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,6,155000,375000,4,NA,-0.649071833243482,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,6,155000,8575000,95,NA,-0.479722543268734,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,6,155000,13575000,132,NA,0.0102302185672804,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,6,155000,15125000,146,NA,-0.741917349427686,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,6,155000,14950000,145,NA,-0.897212311116581,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,6,155000,325000,3,NA,-0.587024087613987,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,6,155000,13575000,132,NA,0.055471521310827,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,6,155000,170647990,1167,NA,-0.00835189355754854,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,6,155000,32250000,320,NA,-0.445561947653721,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,6,155000,14950000,145,NA,-1.11924025692518,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,6,155000,15125000,146,NA,-1.12329637871835,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,6,155000,14950000,145,NA,-1.07760933305216,NA,0.05,1,tumor,custom,NA
205289430139_R07C01,6,155000,170647990,1167,NA,-0.0221946934424186,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,6,375000,14950000,142,NA,-0.908924087613987,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,6,425000,14950000,141,NA,-0.985071833243482,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,6,9325000,170425000,1070,NA,0.00457745673126596,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,6,13650000,15600000,22,NA,0.31053021856728,NA,0.05,3,tumor,custom,NA
205240110063_R01C01,6,13650000,15700000,23,NA,0.374571521310827,NA,0.05,3,tumor,custom,NA
205122170045_R04C01,6,15125000,32525000,179,NA,-0.367871833243482,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,6,15125000,32450000,178,NA,-0.332612311116581,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,6,15125000,32450000,178,NA,-0.358124087613987,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,6,15125000,32450000,178,NA,-0.492740256925178,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,6,15125000,32450000,178,NA,-0.444409333052162,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,6,15225000,32450000,177,NA,-0.334117349427686,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,6,15225000,32525000,178,NA,-0.396096378718347,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,6,15700000,132875000,708,NA,0.00493021856728038,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,6,15850000,136150000,729,NA,0.040971521310827,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,6,32325000,32575000,5,NA,-1.47636194765372,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,6,32525000,32725000,5,NA,-1.36151734942769,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,6,32525000,32725000,5,NA,-1.63521231111658,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,6,32525000,32725000,5,NA,-1.58282408761399,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,6,32525000,32725000,5,NA,-1.59964025692518,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,6,32525000,32725000,5,NA,-1.61300933305216,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,6,32575000,32775000,5,NA,-1.36627183324348,NA,0.05,1,tumor,custom,NA
