Sample_ID,chrom,loc.start,loc.end,num.mark,bstat,seg.mean,seg.median,pval,state,treatment,method,sub.method
205128000076_R04C01,14,99500000,106441859,8,NA,0.0892078245926563,NA,0.05,2,tumor,custom,NA
205125590013_R05C01,15,20232279,22068372,2,NA,-0.258328318667546,NA,0.05,1,tumor,custom,NA
205128000013_R03C01,15,20232279,101490595,84,NA,-0.0314969635325887,NA,0.05,2,tumor,custom,NA
205128000076_R04C01,15,20232279,101490595,84,NA,0.0197078245926563,NA,0.05,2,tumor,custom,NA
205240110044_R02C01,15,20232279,101490595,84,NA,0.0127920657018768,NA,0.05,2,tumor,custom,NA
205240110063_R03C01,15,20232279,101490595,84,NA,0.00207517559607517,NA,0.05,2,tumor,custom,NA
205125590013_R05C01,15,22679121,101490595,82,NA,0.00487168133245371,NA,0.05,2,tumor,custom,NA
205125590013_R05C01,16,505000,90114173,80,NA,0.00877168133245371,NA,0.05,2,tumor,custom,NA
205128000013_R03C01,16,505000,90114173,80,NA,-0.0262969635325887,NA,0.05,2,tumor,custom,NA
205128000076_R04C01,16,505000,4500000,5,NA,0.182607824592656,NA,0.05,2,tumor,custom,NA
205240110044_R02C01,16,505000,90114173,80,NA,0.0299920657018768,NA,0.05,2,tumor,custom,NA
205240110063_R03C01,16,505000,90114173,80,NA,0.00827517559607517,NA,0.05,2,tumor,custom,NA
205128000076_R04C01,16,5500000,86500000,71,NA,0.0463078245926563,NA,0.05,2,tumor,custom,NA
205128000076_R04C01,16,87500000,90114173,4,NA,0.175607824592656,NA,0.05,2,tumor,custom,NA
205125590013_R05C01,17,254094,83123721,82,NA,0.0181716813324537,NA,0.05,2,tumor,custom,NA
205128000013_R03C01,17,254094,83123721,82,NA,-0.0399969635325887,NA,0.05,2,tumor,custom,NA
205128000076_R04C01,17,254094,79500000,77,NA,0.0535078245926563,NA,0.05,2,tumor,custom,NA
205240110044_R02C01,17,254094,83123721,82,NA,0.0174920657018768,NA,0.05,2,tumor,custom,NA
205240110063_R03C01,17,254094,83123721,82,NA,-0.0105248244039248,NA,0.05,2,tumor,custom,NA
205128000076_R04C01,17,80500000,83123721,5,NA,0.189407824592656,NA,0.05,2,tumor,custom,NA
205125590013_R05C01,18,505000,80131643,75,NA,0.0098716813324537,NA,0.05,2,tumor,custom,NA
205128000013_R03C01,18,505000,80131643,75,NA,0.0214030364674113,NA,0.05,2,tumor,custom,NA
205128000076_R04C01,18,505000,80131643,75,NA,0.00540782459265626,NA,0.05,2,tumor,custom,NA
205240110044_R02C01,18,505000,80131643,75,NA,0.0295920657018768,NA,0.05,2,tumor,custom,NA
205240110063_R03C01,18,505000,80131643,75,NA,0.0383751755960752,NA,0.05,2,tumor,custom,NA
205125590013_R05C01,19,530000,58303808,57,NA,0.0302716813324537,NA,0.05,2,tumor,custom,NA
205128000013_R03C01,19,530000,58303808,57,NA,-0.0586969635325887,NA,0.05,2,tumor,custom,NA
205128000076_R04C01,19,530000,58303808,57,NA,0.109507824592656,NA,0.05,2,tumor,custom,NA
205240110044_R02C01,19,530000,58303808,57,NA,0.0202920657018768,NA,0.05,2,tumor,custom,NA
205240110063_R03C01,19,530000,58303808,57,NA,-0.00702482440392483,NA,0.05,2,tumor,custom,NA
205125590013_R05C01,20,533168,64167084,62,NA,0.0150716813324537,NA,0.05,2,tumor,custom,NA
205128000013_R03C01,20,533168,64167084,62,NA,-0.0232969635325887,NA,0.05,2,tumor,custom,NA
205128000076_R04C01,20,533168,64167084,62,NA,0.0348078245926563,NA,0.05,2,tumor,custom,NA
205240110044_R02C01,20,533168,64167084,62,NA,0.0222920657018768,NA,0.05,2,tumor,custom,NA
205240110063_R03C01,20,533168,64167084,62,NA,-0.000124824403924834,NA,0.05,2,tumor,custom,NA
205125590013_R05C01,21,10569444,42500000,31,NA,0.0081716813324537,NA,0.05,2,tumor,custom,NA
205128000013_R03C01,21,10569444,46349992,36,NA,0.0112030364674113,NA,0.05,2,tumor,custom,NA
205128000076_R04C01,21,10569444,42500000,31,NA,-0.00999217540734373,NA,0.05,2,tumor,custom,NA
205240110044_R02C01,21,10569444,46349992,36,NA,0.0237920657018768,NA,0.05,2,tumor,custom,NA
205240110063_R03C01,21,10569444,46349992,36,NA,0.0376751755960752,NA,0.05,2,tumor,custom,NA
205125590013_R05C01,21,43106231,46349992,5,NA,0.123471681332454,NA,0.05,2,tumor,custom,NA
205128000076_R04C01,21,43106231,46349992,5,NA,0.180807824592656,NA,0.05,2,tumor,custom,NA
205125590013_R05C01,22,16657005,50391917,36,NA,0.0402716813324537,NA,0.05,2,tumor,custom,NA
205128000013_R03C01,22,16657005,50391917,36,NA,-0.0520969635325887,NA,0.05,2,tumor,custom,NA
205128000076_R04C01,22,16657005,50391917,36,NA,0.0788078245926563,NA,0.05,2,tumor,custom,NA
205240110044_R02C01,22,16657005,50391917,36,NA,0.0211920657018768,NA,0.05,2,tumor,custom,NA
205240110063_R03C01,22,16657005,50391917,36,NA,-0.0201248244039248,NA,0.05,2,tumor,custom,NA
205125590013_R05C01,X,2568744,155515448,135,NA,0.504771681332454,NA,0.05,3,tumor,custom,NA
205128000013_R03C01,X,2568744,155515448,135,NA,0.429703036467411,NA,0.05,3,tumor,custom,NA
205128000076_R04C01,X,2568744,155515448,135,NA,0.520207824592656,NA,0.05,3,tumor,custom,NA
205240110044_R02C01,X,2568744,155515448,135,NA,0.452492065701877,NA,0.05,3,tumor,custom,NA
205240110063_R03C01,X,2568744,155515448,135,NA,0.423475175596075,NA,0.05,3,tumor,custom,NA
205125590013_R05C01,Y,4568744,20998668,9,NA,-3.84182831866755,NA,0.05,1,tumor,custom,NA
205128000013_R03C01,Y,4568744,20998668,9,NA,-3.92399696353259,NA,0.05,1,tumor,custom,NA
205128000076_R04C01,Y,4568744,20998668,9,NA,-3.70809217540734,NA,0.05,1,tumor,custom,NA
205240110044_R02C01,Y,4568744,20998668,9,NA,-3.90120793429812,NA,0.05,1,tumor,custom,NA
205240110063_R03C01,Y,4568744,20998668,9,NA,-4.10112482440393,NA,0.05,1,tumor,custom,NA
