Sample_ID,chrom,loc.start,loc.end,num.mark,bstat,seg.mean,seg.median,pval,state,treatment,method,sub.method
203219750019_R05C01,6,37200000,170647990,768,NA,0.0388305292884892,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,7,55000,159242987,1049,NA,0.00934809918295467,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,7,55000,159242987,1049,NA,0.0157229300160029,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,7,55000,159242987,1049,NA,0.0553305292884892,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,7,55000,159242987,1049,NA,0.0156877247318095,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,7,55000,159242987,1049,NA,0.00438968904787254,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,7,55000,159242987,1049,NA,-7.49805025257178e-05,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,7,55000,159242987,1049,NA,0.00969841328046913,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,7,55000,159242987,1049,NA,0.0166319885102374,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,7,55000,86825000,527,NA,0.0222232186975552,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,7,86925000,114775000,184,NA,-0.166476781302445,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,7,115050000,159242987,338,NA,0.0289232186975552,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,8,205000,145039318,931,NA,-0.0346519008170453,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,8,205000,145039318,931,NA,0.0105229300160029,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,8,205000,145039318,931,NA,0.00233052928848915,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,8,205000,145039318,931,NA,-0.0155122752681905,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,8,205000,145039318,931,NA,0.00828968904787255,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,8,205000,145039318,931,NA,0.00322501949747429,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,8,205000,145039318,931,NA,-0.0365015867195309,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,8,205000,145039318,931,NA,-0.0142680114897626,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,8,205000,145039318,931,NA,0.0244232186975552,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,9,130000,138192359,673,NA,-0.0152519008170453,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,9,130000,138192359,673,NA,-0.00687706998399709,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,9,130000,138192359,673,NA,-0.0490694707115109,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,9,130000,138192359,673,NA,-0.0285122752681905,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,9,130000,138192359,673,NA,-0.00561031095212745,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,9,130000,138192359,673,NA,0.0143250194974743,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,9,130000,138192359,673,NA,-0.00660158671953087,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,9,130000,138192359,673,NA,-0.0101680114897626,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,9,130000,138192359,673,NA,-0.00027678130244476,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,10,105000,133620233,1029,NA,-0.0168519008170453,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,10,105000,133620233,1029,NA,0.0122229300160029,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,10,105000,77175000,534,NA,0.0245305292884892,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,10,105000,133620233,1029,NA,-0.0141122752681905,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,10,105000,133620233,1029,NA,0.00828968904787255,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,10,105000,133620233,1029,NA,0.00532501949747428,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,10,105000,133620233,1029,NA,-0.0314015867195309,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,10,105000,133620233,1029,NA,-0.00816801148976257,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,10,105000,133620233,1029,NA,0.0145232186975552,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,10,77275000,77550000,4,NA,-0.572169470711511,NA,0.05,1,tumor,custom,NA
203219750019_R05C01,10,77625000,133620233,491,NA,-0.0397694707115109,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,11,155000,84425000,722,NA,-0.00235190081704532,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,11,155000,134988311,1097,NA,-0.000377069983997093,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,11,155000,77025000,681,NA,-0.0615694707115109,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,11,155000,134988311,1097,NA,-0.0416122752681905,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,11,155000,134988311,1097,NA,0.00138968904787255,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,11,155000,134988311,1097,NA,0.00952501949747429,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,11,155000,134988311,1097,NA,0.00169841328046913,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,11,155000,134988311,1097,NA,-0.0180680114897626,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,11,155000,134988311,1097,NA,0.000323218697555243,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,11,77075000,118625000,244,NA,-0.703369470711511,NA,0.05,1,tumor,custom,NA
203219650162_R08C01,11,85025000,126825000,307,NA,-0.699051900817045,NA,0.05,1,tumor,custom,NA
203219750019_R05C01,11,118700000,134988311,172,NA,-0.0967694707115108,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,11,126950000,134988311,68,NA,-0.0812519008170453,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,12,80000,133207655,1037,NA,4.80991829546751e-05,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,12,80000,133207655,1037,NA,0.0259229300160029,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,12,80000,18950000,182,NA,-0.00766947071151085,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,12,80000,133207655,1037,NA,0.00518772473180953,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,12,80000,133207655,1037,NA,0.0170896890478725,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,12,80000,133207655,1037,NA,0.0131250194974743,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,12,80000,133207655,1037,NA,0.00679841328046913,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,12,80000,133207655,1037,NA,0.0203319885102374,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,12,80000,133207655,1037,NA,0.0299232186975552,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,12,19150000,21225000,8,NA,0.555430529288489,NA,0.05,3,tumor,custom,NA
203219750019_R05C01,12,21450000,133207655,847,NA,0.00363052928848915,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,13,18729053,114327164,511,NA,-0.00915190081704532,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,13,18729053,114327164,511,NA,0.0200229300160029,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,13,18729053,114327164,511,NA,0.0274305292884892,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,13,18729053,114327164,511,NA,0.00778772473180953,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,13,18729053,114327164,511,NA,0.0262896890478725,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,13,18729053,114327164,511,NA,0.0232250194974743,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,13,18729053,114327164,511,NA,-0.0382015867195309,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,13,18729053,114327164,511,NA,3.19885102374254e-05,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,13,18729053,114327164,511,NA,0.0475232186975552,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,14,19855857,106841859,691,NA,-0.0309519008170453,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,14,19855857,105550000,681,NA,0.00132293001600291,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,14,19855857,106841859,691,NA,-0.0387694707115109,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,14,19855857,94200000,529,NA,-0.0255122752681905,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,14,19855857,106841859,691,NA,0.00358968904787255,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,14,19855857,106841859,691,NA,0.00262501949747428,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,14,19855857,106841859,691,NA,-0.0251015867195309,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,14,19855857,97125000,563,NA,-0.0205680114897626,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,14,19855857,106841859,691,NA,0.00642321869755524,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,14,94275000,94575000,5,NA,-0.34751227526819,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,14,94625000,106841859,157,NA,-0.0217122752681905,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,14,97400000,99075000,7,NA,-0.303668011489763,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,14,99175000,106841859,121,NA,0.0392319885102374,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,14,105650000,105925000,4,NA,-0.178577069983997,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,14,106075000,106841859,6,NA,0.0353229300160029,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,15,20232279,101840595,694,NA,-0.0426519008170453,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,15,20232279,101840595,694,NA,0.00652293001600291,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,15,20232279,101840595,694,NA,-0.0490694707115109,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,15,20232279,101840595,694,NA,-0.0364122752681905,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,15,20232279,101840595,694,NA,-0.000110310952127456,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,15,20232279,101840595,694,NA,0.00192501949747428,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,15,20232279,85800000,556,NA,-0.199301586719531,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,15,20232279,101840595,694,NA,-0.0185680114897626,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,15,20232279,101840595,694,NA,0.00022321869755524,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,15,85975000,88125000,7,NA,-0.667401586719531,NA,0.05,1,tumor,custom,NA
203225140266_R03C01,15,88350000,101840595,131,NA,-0.0586015867195309,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,16,55000,90139173,767,NA,-0.0247519008170453,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,16,55000,90139173,767,NA,0.0092229300160029,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,16,55000,90139173,767,NA,0.00993052928848915,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,16,55000,90139173,767,NA,-0.0300122752681905,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,16,55000,90139173,767,NA,-0.0189103109521275,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,16,55000,90139173,767,NA,0.00792501949747429,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,16,55000,46825000,340,NA,-0.0180015867195309,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,16,55000,90139173,767,NA,0.000131988510237428,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,16,55000,90139173,767,NA,-0.0195767813024448,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,16,46900000,51275000,43,NA,-0.311201586719531,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,16,51500000,52850000,8,NA,-0.669801586719531,NA,0.05,1,tumor,custom,NA
203225140266_R03C01,16,53075000,62100000,70,NA,-0.257401586719531,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,16,62425000,66175000,10,NA,-0.558601586719531,NA,0.05,1,tumor,custom,NA
203225140266_R03C01,16,66300000,90139173,296,NA,-0.212301586719531,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,17,130000,5575000,92,NA,0.0739480991829547,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,17,130000,83148721,905,NA,-0.000477069983997096,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,17,130000,83148721,905,NA,-0.00196947071151085,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,17,130000,5525000,91,NA,0.0431877247318095,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,17,130000,83148721,905,NA,-0.0179103109521275,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,17,130000,83148721,905,NA,0.00362501949747428,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,17,130000,5575000,92,NA,0.0669984132804691,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,17,130000,33375000,322,NA,0.0167319885102374,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,17,130000,83148721,905,NA,-0.0212767813024448,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,17,5575000,6325000,6,NA,-0.38861227526819,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,17,5700000,6325000,5,NA,-0.544851900817045,NA,0.05,1,tumor,custom,NA
203225140266_R03C01,17,5700000,6325000,5,NA,-0.318501586719531,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,17,6425000,33375000,225,NA,-0.00545190081704532,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,17,6425000,83148721,808,NA,-0.0299122752681905,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,17,6425000,83148721,808,NA,0.00559841328046913,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,17,33675000,34475000,6,NA,-0.549951900817045,NA,0.05,1,tumor,custom,NA
203257030015_R06C01,17,33675000,34475000,6,NA,-0.388068011489763,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,17,34575000,35825000,14,NA,-0.0215519008170453,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,17,34575000,35825000,14,NA,-0.0631680114897626,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,17,35875000,36275000,5,NA,-0.614451900817045,NA,0.05,1,tumor,custom,NA
203257030015_R06C01,17,35875000,36275000,5,NA,-0.291768011489763,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,17,36475000,83148721,558,NA,0.00384809918295467,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,17,36475000,83148721,558,NA,0.00833198851023743,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,18,130000,80231643,404,NA,-0.0372519008170453,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,18,130000,80231643,404,NA,0.0246229300160029,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,18,130000,80231643,404,NA,0.00273052928848915,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,18,130000,80231643,404,NA,-0.00451227526819047,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,18,130000,80231643,404,NA,0.0267896890478725,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,18,130000,80231643,404,NA,0.0294250194974743,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,18,130000,80231643,404,NA,-0.0291015867195309,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,18,130000,80231643,404,NA,0.00113198851023743,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,18,130000,80231643,404,NA,0.0430232186975552,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,19,180000,58578808,796,NA,0.0639480991829547,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,19,180000,58578808,796,NA,-0.000777069983997097,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,19,180000,58578808,796,NA,0.0663305292884891,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,19,180000,58578808,796,NA,0.000587724731809531,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,19,180000,58578808,796,NA,-0.0384103109521274,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,19,180000,58578808,796,NA,0.000125019497474288,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,19,180000,58578808,796,NA,-0.0863015867195309,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,19,180000,58578808,796,NA,0.0528319885102374,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,19,180000,58578808,796,NA,-0.0315767813024448,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,20,158168,64292084,559,NA,-0.0727519008170453,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,20,158168,64292084,559,NA,-0.00177706998399709,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,20,158168,64292084,559,NA,-0.0900694707115108,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,20,158168,64292084,559,NA,-0.0720122752681905,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,20,158168,64292084,559,NA,-0.0146103109521275,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,20,158168,64292084,559,NA,0.00862501949747429,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,20,158168,64292084,559,NA,-0.0250015867195309,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,20,158168,64292084,559,NA,-0.0381680114897626,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,20,158168,64292084,559,NA,-0.0264767813024448,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,21,10569444,46674992,240,NA,0.0265480991829547,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,21,10569444,46674992,240,NA,0.0200229300160029,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,21,10569444,46674992,240,NA,0.0377305292884891,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,21,10569444,46674992,240,NA,0.0124877247318095,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,21,10569444,46674992,240,NA,0.0259896890478725,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,21,10569444,46674992,240,NA,0.0401250194974743,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,21,10569444,46674992,240,NA,0.0244984132804691,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,21,10569444,46674992,240,NA,0.0191319885102374,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,21,10569444,46674992,240,NA,0.0429232186975552,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,22,16557005,50754234,432,NA,0.00114809918295467,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,22,16557005,50754234,432,NA,-0.00527706998399709,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,22,16557005,50754234,432,NA,-0.0495694707115109,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,22,16557005,50754234,432,NA,-0.0438122752681905,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,22,16557005,17650000,11,NA,-0.0373103109521275,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,22,16557005,50754234,432,NA,0.0262250194974743,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,22,16557005,50754234,432,NA,0.0340984132804691,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,22,16557005,50754234,432,NA,0.000731988510237425,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,22,16557005,50754234,432,NA,-0.0251767813024448,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,22,17725000,17975000,6,NA,0.111689689047873,NA,0.05,2,tumor,custom,NA
