"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"51","Sample.1","chr20",133168,2000000,19,0.0338420018771905
"52","Sample.1","chr20",2150000,8150000,39,-0.30515799812281
"53","Sample.1","chr20",8450000,30256738,90,0.0480420018771905
"54","Sample.1","chr20",31280813,61550000,243,0.311942001877191
"55","Sample.1","chr20",61650000,64267084,27,0.140342001877191
"56","Sample.1","chr21",10569444,18000000,17,0.0602420018771905
"57","Sample.1","chr21",18300000,46649992,164,-0.24435799812281
"58","Sample.1","chr22",16657005,50754234,290,-0.0423579981228095
"59","Sample.1","chr3",155000,175100000,874,0.24064200187719
"60","Sample.1","chr3",175650000,177750000,10,0.0414420018771905
"61","Sample.1","chr3",178000000,186850000,62,0.20474200187719
"62","Sample.1","chr3",186950000,189250000,20,-0.21365799812281
"63","Sample.1","chr3",189450000,192200000,16,0.304942001877191
"64","Sample.1","chr3",192450000,198117780,51,0.12874200187719
"65","Sample.1","chr4",55000,92400000,406,0.0560420018771905
"66","Sample.1","chr4",92900000,190061561,398,-0.18565799812281
"67","Sample.1","chr5",55000,181339130,915,0.220242001877191
"68","Sample.1","chr6",180000,14950000,114,-0.89765799812281
"69","Sample.1","chr6",15100000,32150000,124,-0.31545799812281
"70","Sample.1","chr6",32250000,32650000,5,-1.16505799812281
"71","Sample.1","chr6",32750000,57250000,174,-0.324057998122809
"72","Sample.1","chr6",57876944,84900000,71,0.19224200187719
"73","Sample.1","chr6",85250000,116350000,126,-0.32045799812281
"74","Sample.1","chr6",116450000,170622990,327,0.20444200187719
"75","Sample.1","chr7",55000,159217987,862,-0.0264579981228095
"76","Sample.1","chr8",180000,57950000,314,-0.0085579981228095
"77","Sample.1","chr8",58050000,59400000,10,-0.29905799812281
"78","Sample.1","chr8",59800000,74600000,71,-0.0316579981228095
"79","Sample.1","chr8",75200000,82450000,30,-0.27595799812281
"80","Sample.1","chr8",83600000,86400000,10,-0.0812579981228095
"81","Sample.1","chr8",86600000,145039318,324,-0.31585799812281
"82","Sample.1","chr9",205000,950000,6,-0.89665799812281
"83","Sample.1","chr9",1250000,6800000,28,-0.280757998122809
"84","Sample.1","chr9",7100000,17150000,24,0.0879420018771905
"85","Sample.1","chr9",17950000,21700000,14,-0.305457998122809
"86","Sample.1","chr9",21850000,138167359,476,-0.0240579981228095
"87","Sample.1","chrX",2518744,42300000,132,-0.52185799812281
"88","Sample.1","chrX",43150000,63081271,68,0.953542001877191
"89","Sample.1","chrX",63950000,137650000,193,-0.568557998122809
"90","Sample.1","chrX",138250000,152850000,35,0.955542001877191
"91","Sample.1","chrX",152950000,154600000,14,0.681442001877191
"92","Sample.1","chrX",154750000,155615448,4,1.00034200187719
"93","Sample.1","chrY",4518744,21219771,13,-3.97705799812281
