"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"62","Sample.1","chr6",155000,325000,3,-0.587024087613987
"63","Sample.1","chr6",375000,14950000,142,-0.908924087613987
"64","Sample.1","chr6",15125000,32450000,178,-0.358124087613987
"65","Sample.1","chr6",32525000,32725000,5,-1.58282408761399
"66","Sample.1","chr6",32775000,57876944,240,-0.355524087613987
"67","Sample.1","chr6",60793482,73100000,30,0.269775912386013
"68","Sample.1","chr6",73275000,73525000,5,-0.00902408761398718
"69","Sample.1","chr6",73600000,84925000,39,0.261475912386013
"70","Sample.1","chr6",85250000,116400000,141,-0.302424087613987
"71","Sample.1","chr6",116475000,170647990,384,0.237975912386013
"72","Sample.1","chr7",55000,6925000,106,-0.174024087613987
"73","Sample.1","chr7",7150000,43875000,212,0.0541759123860128
"74","Sample.1","chr7",43950000,45925000,26,-0.165424087613987
"75","Sample.1","chr7",46050000,55575000,56,0.0137759123860128
"76","Sample.1","chr7",55775000,63500000,12,-0.171424087613987
"77","Sample.1","chr7",63950000,159242987,637,0.150275912386013
"78","Sample.1","chr8",205000,141275000,866,0.0227759123860128
"79","Sample.1","chr8",141325000,145039318,65,-0.220424087613987
"80","Sample.1","chr9",130000,975000,7,-0.924024087613987
"81","Sample.1","chr9",1025000,6850000,27,-0.274924087613987
"82","Sample.1","chr9",7075000,130300000,506,-0.0215240876139872
"83","Sample.1","chr9",130375000,138192359,133,-0.459324087613987
"84","Sample.1","chrX",2518744,42425000,135,-0.581924087613987
"85","Sample.1","chrX",43300000,63106271,74,0.867975912386013
"86","Sample.1","chrX",63975000,138125000,206,-0.653124087613987
"87","Sample.1","chrX",138950000,152875000,34,0.984475912386013
"88","Sample.1","chrX",152925000,154625000,24,0.671075912386013
"89","Sample.1","chrX",154775000,155640448,5,1.02317591238601
"90","Sample.1","chrY",4518744,21244771,13,-4.50162408761399
