"","GDC_Aliquot","Chromosome","Start","End","Num_Probes","Segment_Mean"
"104","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",154881853,154881926,3,-3.5591
"105","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",154882047,160958972,3903,0.1471
"106","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",160958989,160963756,19,-0.5883
"107","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",160963767,171448195,6650,0.1438
"108","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",171453733,171456307,9,-0.8514
"109","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",171456559,172066777,398,0.1458
"110","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",172067997,172068382,12,-1.6356
"111","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",172074828,180694734,5520,0.1396
"112","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",180697666,180699269,2,-1.449
"113","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",180701759,180801624,65,0.1731
"114","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",180803627,181313765,389,-0.0448
"115","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",181325303,181686953,334,0.1351
"116","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",181689018,182999334,1036,-0.0212
"117","9770e332-3bd1-4585-b5eb-b4a137e50cf5","4",183002158,190106768,4696,0.1435
"118","9770e332-3bd1-4585-b5eb-b4a137e50cf5","5",15532,685633,306,0.1991
"119","9770e332-3bd1-4585-b5eb-b4a137e50cf5","5",698256,808932,32,0.9214
"120","9770e332-3bd1-4585-b5eb-b4a137e50cf5","5",817735,18442123,13559,0.2418
"121","9770e332-3bd1-4585-b5eb-b4a137e50cf5","5",18442843,18453901,4,-1.1452
"122","9770e332-3bd1-4585-b5eb-b4a137e50cf5","5",18458441,58025819,21756,0.2298
"123","9770e332-3bd1-4585-b5eb-b4a137e50cf5","5",58030200,58037688,31,-0.3629
"124","9770e332-3bd1-4585-b5eb-b4a137e50cf5","5",58037706,177800550,74921,0.2418
"125","9770e332-3bd1-4585-b5eb-b4a137e50cf5","5",177801578,177805604,2,2.8145
"126","9770e332-3bd1-4585-b5eb-b4a137e50cf5","5",177827964,180951888,1795,0.2259
"127","9770e332-3bd1-4585-b5eb-b4a137e50cf5","5",180953203,180991103,17,-0.3548
"128","9770e332-3bd1-4585-b5eb-b4a137e50cf5","5",181006225,181363319,169,0.2205
"129","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",149661,7915974,6451,-0.0398
"130","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",7916433,7916853,2,-2.0841
"131","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",7917295,23742789,11710,-0.0458
"132","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",23744444,23745202,2,-2.7111
"133","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",23747504,24946443,835,-0.0338
"134","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",24947544,24947577,2,1.6891
"135","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",24950971,29869295,2595,-0.0421
"136","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",29869410,29907031,24,0.4209
"137","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",29909182,31313046,652,-0.0401
"138","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",31318499,31342147,12,-1.468
"139","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",31349570,32656527,554,-0.0483
"140","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",32656814,32658841,5,-1.4258
"141","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",32682835,32718419,36,-0.0858
"142","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",32720838,32723053,11,0.8641
"143","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",32732907,54066353,13616,-0.035
"144","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",54066432,54067057,6,1.0255
"145","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",54070550,73882509,10359,-0.0539
"146","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",73882741,73891694,9,-2.3496
"147","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",73893839,76305231,1466,-0.0515
"148","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",76307183,76307209,3,1.1547
"149","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",76307276,78269661,1312,-0.059
"150","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",78269717,78322875,87,0.2818
"151","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",78325223,85992372,4809,-0.0472
"152","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",85995537,85996204,3,-1.4881
"153","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",85998530,103286770,10631,-0.0634
"154","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",103286928,103314186,50,0.4634
"155","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",103317795,104481213,748,-0.1014
"156","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",104481736,167111410,41140,-0.0518
"157","9770e332-3bd1-4585-b5eb-b4a137e50cf5","6",167112497,170741917,2151,-0.1125
"158","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",43355,16075549,10919,-0.1787
"159","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",16075788,18367637,1768,-0.3886
"160","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",18368266,20435884,1812,-0.1777
"161","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",20438825,20649872,157,-0.0361
"162","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",20656022,22017959,1013,0.0833
"163","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",22018223,22395161,337,-0.0653
"164","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",22395853,22396868,2,-2.2173
"165","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",22399135,132087280,64140,-0.0434
"166","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",132093689,132095496,6,-1.354
"167","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",132100075,134100442,1353,-0.0338
"168","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",134100458,134114444,35,-0.6404
"169","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",134121491,135520794,1034,-0.0272
"170","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",135520820,135532059,7,-1.2677
"171","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",135533045,139294887,2396,-0.0402
"172","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",139295025,139306810,4,-0.9804
"173","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",139308430,142062894,1735,-0.0239
"174","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",142063324,142092108,34,-0.9412
"175","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",142092307,148016888,3619,-0.0468
"176","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",148016901,148033054,9,-1.0721
"177","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",148033136,150148899,1174,-0.0368
"178","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",150150198,150150651,2,-2.4157
"179","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",150154479,156599096,4417,-0.0407
"180","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",156600474,156601485,3,-1.4362
"181","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",156602214,158922573,1340,-0.0455
"182","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",158923679,158923759,3,1.202
"183","9770e332-3bd1-4585-b5eb-b4a137e50cf5","7",158924191,159334314,279,-0.0685
"184","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",81254,5736417,5986,0.1341
"185","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",5736511,5749566,31,-0.5267
"186","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",5749634,7312952,1695,0.1437
"187","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",7329110,7380497,22,-0.5101
"188","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",7396819,7598502,17,0.2618
"189","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",7775900,7890177,9,-1.2812
"190","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",7919608,8110806,14,-0.3093
"191","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",8120447,12092042,3221,0.1525
"192","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",12130217,12143614,6,-2.1477
"193","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",12176798,12387683,25,0.2221
"194","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",12387748,12389977,6,1.104
"195","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",12418301,12788880,112,0.0486
"196","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",12791219,12795017,4,-1.2116
"197","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",12796024,25117007,10282,0.1499
"198","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",25117062,25126818,24,0.6242
"199","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",25133589,114543507,52748,0.1356
"200","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",114549385,114608617,37,0.7457
"201","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",114611050,115014833,296,0.1245
"202","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",115020321,115020433,2,-1.5599
"203","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",115020492,133158243,12763,0.1437
"204","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",133160540,133160755,6,-1.4459
"205","9770e332-3bd1-4585-b5eb-b4a137e50cf5","8",133160903,145072769,7999,0.1445
"206","9770e332-3bd1-4585-b5eb-b4a137e50cf5","9",46587,17697570,15909,0.1008
"207","9770e332-3bd1-4585-b5eb-b4a137e50cf5","9",17697826,39464757,15180,0.1577
"208","9770e332-3bd1-4585-b5eb-b4a137e50cf5","9",39481818,39481878,4,1.6749
"209","9770e332-3bd1-4585-b5eb-b4a137e50cf5","9",39483251,42046831,121,0.2572
"210","9770e332-3bd1-4585-b5eb-b4a137e50cf5","9",42073850,42574420,34,-0.2782
"211","9770e332-3bd1-4585-b5eb-b4a137e50cf5","9",42585140,42719891,11,0.7689
"212","9770e332-3bd1-4585-b5eb-b4a137e50cf5","9",42720266,61525350,48,0.0827
"213","9770e332-3bd1-4585-b5eb-b4a137e50cf5","9",61527247,61616425,22,-0.3411
"214","9770e332-3bd1-4585-b5eb-b4a137e50cf5","9",61627312,138200944,47993,0.1566
"215","9770e332-3bd1-4585-b5eb-b4a137e50cf5","10",45792,51449820,34175,-0.6025
"216","9770e332-3bd1-4585-b5eb-b4a137e50cf5","10",51450517,51451689,2,-3.8268
"217","9770e332-3bd1-4585-b5eb-b4a137e50cf5","10",51457463,68800236,12170,-0.596
"218","9770e332-3bd1-4585-b5eb-b4a137e50cf5","10",68800449,68802486,6,-2.3294
"219","9770e332-3bd1-4585-b5eb-b4a137e50cf5","10",68804363,68855026,35,-0.566
"220","9770e332-3bd1-4585-b5eb-b4a137e50cf5","10",68856443,68872027,11,-3.2983
"221","9770e332-3bd1-4585-b5eb-b4a137e50cf5","10",68876006,129124211,40896,-0.5996
"222","9770e332-3bd1-4585-b5eb-b4a137e50cf5","10",129126839,133561696,2984,-0.6659
"223","9770e332-3bd1-4585-b5eb-b4a137e50cf5","10",133562190,133573736,4,-2.3509
"224","9770e332-3bd1-4585-b5eb-b4a137e50cf5","10",133574363,133654968,34,-0.7222
"225","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",198510,4949064,2411,-0.5958
"226","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",4949100,4955042,26,0.0735
"227","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",4955781,24886509,14942,-0.601
"228","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",24886615,24887862,2,-3.1379
"229","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",24888099,25584298,528,-0.5759
"230","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",25587000,25603195,22,-2.728
"231","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",25612037,25633389,14,-0.6527
"232","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",25633667,25639130,2,-3.1719
"233","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",25641188,30151159,2979,-0.5901
"234","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",30151188,30158762,20,-2.2522
"235","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",30158896,43562268,9387,-0.5941
"236","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",43563856,44183937,427,-0.1557
"237","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",44185906,45773258,1205,-0.6178
"238","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",45774119,47456297,692,-0.146
"239","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",47462291,50514047,1301,-0.5496
"240","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",50517097,55606572,408,0.1075
"241","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",55606712,55685058,55,0.6037
"242","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",55685501,58349059,1690,0.1481
"243","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",58351141,58739435,218,-0.1562
"244","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",58739878,93964792,20721,0.1664
"245","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",93964894,93968422,8,-0.8979
"246","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",93971294,123650732,20868,0.1643
"247","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",123652013,123652399,4,-2.0783
"248","9770e332-3bd1-4585-b5eb-b4a137e50cf5","11",123652650,135074876,8663,0.1168
"249","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",51460,1307073,729,-0.7602
"250","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",1307426,1313303,2,-2.9836
"251","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",1316303,6645352,4056,-0.7398
"252","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",6648235,12383285,3414,0.09
"253","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",12383363,12388935,16,-0.7354
"254","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",12389946,33141726,14513,0.1043
"255","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",33148472,33154440,27,-0.5566
"256","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",33155426,34097761,581,0.1108
"257","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",34103774,34109617,7,-0.9318
"258","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",34110199,56938187,11469,0.0998
"259","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",56941697,56983725,16,-0.6835
"260","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",56986593,70475672,8643,0.093
"261","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",70476293,70484247,11,-0.5735
"262","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",70485605,82453919,7575,0.0929
"263","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",82455575,128744341,30513,0.156
"264","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",128745968,128748000,7,-0.8287
"265","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",128749443,131291140,2166,0.1478
"266","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",131291665,131292887,2,-1.5709
"267","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",131309623,131636170,316,0.1871
"268","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",131648039,131659651,18,-0.3017
"269","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",131669648,133165581,537,0.1564
"270","9770e332-3bd1-4585-b5eb-b4a137e50cf5","12",133166123,133201603,17,-0.0411
"271","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",18452809,23055048,2851,0.0311
"272","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",23055071,23059376,13,-1.9291
"273","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",23064056,24225925,977,0.0513
"274","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",24226858,37501828,9574,-0.8867
"275","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",37502130,37510620,12,-1.8735
"276","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",37514193,47284516,6774,-0.8942
"277","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",47286145,47288752,2,-3.29
"278","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",47288855,57184255,5692,-0.8704
"279","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",57184492,57204246,30,-1.6077
"280","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",57215580,57620276,230,-0.8571
"281","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",57625612,108671224,34017,0.0148
"282","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",108671264,108699633,31,-0.5673
"283","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",108700403,108706264,11,-1.6207
"284","9770e332-3bd1-4585-b5eb-b4a137e50cf5","13",108706342,110335390,1341,-0.5925
