Chrom	Chr	Start	End	Width	BAF.Value	BAF.Status	Start.FeatureName	End.FeatureName	Start.FeatureIdx	End.FeatureIdx	Features
chr2	2	167759948	177898748	10138801	0.427565510639123	Unbalanced	S-tag302051	S-tag261029	5011	4795	217
chr2	2	178643119	180397455	1754337	0.472810764570321	Unbalanced	S-tag215876	S-tag221171	5039	5012	28
chr2	2	180405781	191802683	11396903	0.43258893307301	Unbalanced	S-tag091460	S-tag307866	5332	5040	293
chr2	2	191808709	193634064	1825356	0.468693409611439	Unbalanced	S-tag036599	S-tag196638	5361	5333	29
chr2	2	193661089	195476042	1814954	0.424281414613579	Unbalanced	S-tag009234	S-tag283504	5394	5362	33
chr2	2	195931013	197876929	1945917	0.5	Hetero	S-tag114162	S-tag130144	5416	5395	22
chr2	2	197926353	198573612	647260	0.447657310045682	Unbalanced	S-tag110622	S-tag137356	5442	5417	26
chr2	2	198582601	199666011	1083411	0.418226189951599	Unbalanced	S-tag253178	S-tag274162	5482	5443	40
chr2	2	199680501	215003062	15322562	0.433492803722911	Unbalanced	S-tag321228	S-tag281720	5892	5483	410
chr2	2	215247022	218966315	3719294	0.465038151458458	Unbalanced	S-tag020771	S-tag116752	5946	5893	54
chr2	2	219019871	219222123	202253	0.395086803416411	Unbalanced	S-tag243466	S-tag052857	5958	5947	12
chr2	2	219229842	224675495	5445654	0.43259429370496	Unbalanced	S-tag097403	S-tag322242	6048	5959	90
chr2	2	224837750	228547823	3710074	0.152225176824302	Unbalanced	S-tag189036	S-tag005011	6089	6049	41
chr2	2	228590027	243035730	14445704	0.160491879982418	Unbalanced	S-tag323410	S-tag042804	6179	6090	90
chr3	3	252068	36979042	36726975	0.119547065936187	Unbalanced	S-tag283904	S-tag193856	6226	6180	47
chr3	3	40825795	41906404	1080610	0.173975851138433	Unbalanced	S-tag245933	S-tag074049	6271	6227	45
chr3	3	41914792	56603719	14688928	0.185262252184199	Unbalanced	S-tag229680	S-tag326957	6550	6272	279
chr3	3	56628031	57347264	719234	0.183588510155678	Unbalanced	S-tag161728	S-tag292804	6575	6551	25
chr3	3	57388114	60633228	3245115	0.185879325866699	Unbalanced	S-tag163174	S-tag020835	6675	6576	100
chr3	3	60716037	60966386	250350	0.154921186748553	Unbalanced	S-tag071132	S-tag052576	6686	6676	11
chr3	3	61299630	69784326	8484697	0.181906353324306	Unbalanced	S-tag043404	S-tag218953	6880	6687	194
chr3	3	70331707	81334865	11003159	0.18872340559813	Unbalanced	S-tag053350	S-tag077645	7165	6881	285
chr3	3	81433234	84959107	3525874	0.160683819520347	Unbalanced	S-tag074965	S-tag085798	7212	7166	47
chr3	3	86386610	88947144	2560535	0.136253464782197	Unbalanced	S-tag229258	S-tag201398	7248	7213	36
chr3	3	90439303	95932622	5493320	0.291712964563424	Unbalanced	S-tag153566	S-tag288176	7320	7249	72
chr3	3	96346738	196538717	100191980	0.127649885099546	Unbalanced	S-tag036778	S-tag297779	7433	7321	113
chr4	4	94481	12091541	11997061	0.28705168781303	Unbalanced	S-tag218451	S-tag202936	7645	7434	212
chr4	4	12122920	13515824	1392905	0.302413069208463	Unbalanced	S-tag207689	S-tag045758	7675	7646	30
chr4	4	13649930	44662446	31012517	0.281824642040744	Unbalanced	S-tag076270	S-tag229010	8331	7676	656
chr4	4	44710346	47272392	2562047	0.282456082937194	Unbalanced	S-tag141147	S-tag087778	8413	8332	82
chr4	4	47322219	49082906	1760688	0.271227514459973	Unbalanced	S-tag125447	S-tag209253	8434	8414	21
chr4	4	54672845	190261652	135588808	0.119361611258525	Unbalanced	S-tag055822	S-tag312083	8720	8435	286
chr5	5	38139	29526143	29488005	0.5	Hetero	S-tag083571	S-tag160278	9502	8721	782
chr5	5	29655884	29914844	258961	0.454022862280791	Unbalanced	S-tag097932	S-tag248009	9515	9503	13
chr5	5	30190699	33817339	3626641	0.358353721966085	Unbalanced	S-tag265675	S-tag327155	9591	9516	76
chr5	5	33848923	37197160	3348238	0.381053032851027	Unbalanced	S-tag274718	S-tag104951	9684	9592	93
chr5	5	37239240	42438161	5198922	0.367464179342985	Unbalanced	S-tag057626	S-tag069681	9834	9685	150
chr5	5	42487210	50184778	7697569	0.381618389745219	Unbalanced	S-tag000876	S-tag110283	9953	9835	119
chr5	5	50192314	52833426	2641113	0.370667843888913	Unbalanced	S-tag196312	S-tag238434	10023	9954	70
chr5	5	52902895	53188821	285927	0.451925498743852	Unbalanced	S-tag266378	S-tag191706	10035	10024	12
chr5	5	53273342	54440585	1167244	0.5	Hetero	S-tag120735	S-tag213491	10070	10036	35
chr5	5	55225874	57582826	2356953	0.382793450858714	Unbalanced	S-tag245548	S-tag105949	10139	10071	69
chr5	5	57660106	61334307	3674202	0.366318885287127	Unbalanced	S-tag180623	S-tag327099	10243	10140	104
chr5	5	61369507	64976763	3607257	0.5	Hetero	S-tag071082	S-tag204243	10340	10244	97
chr5	5	65090545	65201824	111280	0.427957885637879	Unbalanced	S-tag015772	S-tag195182	10346	10341	6
chr5	5	65435286	66585307	1150022	0.373527207426727	Unbalanced	S-tag066187	S-tag088908	10386	10347	40
chr5	5	66670452	180541186	113870735	0.5	Hetero	S-tag306014	S-tag305220	13205	10387	2819
chr6	6	205878	6956685	6750808	0.279583338923206	Unbalanced	S-tag178552	S-tag108873	13355	13206	150
chr6	6	7008678	7967946	959269	0.249874057431306	Unbalanced	S-tag177579	S-tag002267	13369	13356	14
chr6	6	8138866	13384746	5245881	0.277515512755793	Unbalanced	S-tag191379	S-tag294380	13486	13370	117
chr6	6	13441424	15692027	2250604	0.232244872355035	Unbalanced	S-tag214294	S-tag090866	13542	13487	56
chr6	6	15803232	29142476	13339245	0.277332759253995	Unbalanced	S-tag091214	S-tag246348	13803	13543	261
chr6	6	29398000	32340236	2942237	0.219121682815473	Unbalanced	S-tag241992	S-tag292854	13837	13804	34
chr6	6	33058583	34070634	1012052	0.253404745349178	Unbalanced	S-tag018509	S-tag181159	13864	13838	27
chr6	6	34553048	39651875	5098828	0.206615104736713	Unbalanced	S-tag323887	S-tag159408	13983	13865	119
chr6	6	39658651	47602302	7943652	0.249194242397331	Unbalanced	S-tag024214	S-tag224637	14238	13984	255
chr6	6	47670269	48395074	724806	0.212266467787601	Unbalanced	S-tag228941	S-tag298933	14265	14239	27
chr6	6	48436925	50522228	2085304	0.241578446927946	Unbalanced	S-tag104969	S-tag052965	14313	14266	48
chr6	6	50679081	51810499	1131419	0.296222438913105	Unbalanced	S-tag130703	S-tag282164	14341	14314	28
chr6	6	51819075	54935878	3116804	0.345576039176272	Unbalanced	S-tag011333	S-tag205172	14433	14342	92
chr6	6	54953639	55739553	785915	0.305452995365113	Unbalanced	S-tag276464	S-tag280708	14463	14434	30
chr6	6	55938839	57444439	1505601	0.439481538203027	Unbalanced	S-tag150381	S-tag023185	14499	14464	36
chr6	6	58275225	58770502	495278	0.399300374767997	Unbalanced	S-tag058587	S-tag276242	14510	14500	11
chr6	6	62941771	117879695	54937925	0.121091809643166	Unbalanced	S-tag304532	S-tag159302	14601	14511	91
chr6	6	117994158	169781318	51787161	0.112770728886438	Unbalanced	S-tag163772	S-tag241939	14769	14602	168
chr7	7	200682	8877256	8676575	0.373138886984156	Unbalanced	S-tag159313	S-tag202752	15020	14770	251
chr7	7	8900786	21193137	12292352	0.372400851268494	Unbalanced	S-tag120363	S-tag248385	15343	15021	323
chr7	7	21225260	26453304	5228045	0.314772030853146	Unbalanced	S-tag312237	S-tag132169	15470	15344	127
chr7	7	26495208	27107433	612226	0.345020767793707	Unbalanced	S-tag084147	S-tag121215	15493	15471	23
chr7	7	27127231	28587480	1460250	0.379737648444298	Unbalanced	S-tag148237	S-tag132961	15532	15494	39
chr7	7	28594922	41918000	13323079	0.372987743641962	Unbalanced	S-tag209372	S-tag159796	15872	15533	340
chr7	7	41972926	42053928	81003	0.338741131561498	Unbalanced	S-tag145971	S-tag300830	15881	15873	9
chr7	7	42070252	56772559	14702308	0.37361309929279	Unbalanced	S-tag297577	S-tag010724	16335	15882	454
chr7	7	56878859	61834418	4955560	0.368126667617924	Unbalanced	S-tag174732	S-tag052353	16353	16336	18
chr7	7	62577770	64455399	1877630	0.25570825013699	Unbalanced	S-tag150470	S-tag142918	16386	16354	33
chr7	7	64697544	66890666	2193123	0.27593295957361	Unbalanced	S-tag204222	S-tag015675	16421	16387	35
chr7	7	66915530	68113660	1198131	0.253858173026339	Unbalanced	S-tag062139	S-tag235786	16467	16422	46
chr7	7	68234449	134092974	65858526	0.5	Hetero	S-tag108689	S-tag285181	18244	16468	1777
chr7	7	134124005	135391368	1267364	0.474038424794237	Unbalanced	S-tag020384	S-tag034162	18287	18245	43
chr7	7	135405904	135459215	53312	0.479900628328323	Unbalanced	S-tag197098	S-tag219021	18293	18288	6
chr7	7	135518767	153962574	18443808	0.5	Hetero	S-tag308226	S-tag146774	18751	18294	458
chr7	7	153987318	157875083	3887766	0.161171698555546	Unbalanced	S-tag094579	S-tag291986	18789	18752	38
chr7	7	158242652	159073583	830932	0.210428696870804	Unbalanced	S-tag142395	S-tag220027	18799	18790	10
chr8	8	2196756	5142665	2945910	0.277121587399987	Unbalanced	S-tag081903	S-tag130867	18937	18800	138
chr8	8	5194048	11859080	6665033	0.5	Hetero	S-tag299508	S-tag263893	19054	18938	117
chr8	8	12652105	21218244	8566140	0.470298909733544	Unbalanced	S-tag199184	S-tag198229	19322	19055	268
chr8	8	21228783	22360212	1131430	0.450108119974966	Unbalanced	S-tag325099	S-tag006405	19368	19323	46
chr8	8	22390937	23034081	643145	0.5	Hetero	S-tag216126	S-tag066808	19395	19369	27
chr8	8	23080135	26893734	3813600	0.472370138764381	Unbalanced	S-tag188609	S-tag044786	19485	19396	90
chr8	8	26929919	30455200	3525282	0.5	Hetero	S-tag273671	S-tag280217	19581	19486	96
chr8	8	30465256	40836593	10371338	0.468688104619932	Unbalanced	S-tag034780	S-tag218646	19780	19582	199
chr8	8	40846452	42800400	1953949	0.471719824842044	Unbalanced	S-tag038847	S-tag068193	19836	19781	56
chr8	8	49552005	51746472	2194468	0.416675844788551	Unbalanced	S-tag104710	S-tag258712	19906	19837	70
chr8	8	52331311	53734657	1403347	0.253777797937393	Unbalanced	S-tag183268	S-tag093973	19916	19907	10
chr8	8	53780436	60964107	7183672	0.161972351636205	Unbalanced	S-tag068990	S-tag211147	19930	19917	14
chr8	8	68871757	137988644	69116888	0.126548215739007	Unbalanced	S-tag240136	S-tag094107	19983	19931	53
chr8	8	144483256	145753651	1270396	0	Homo	S-tag129282	S-tag136345	19990	19984	7
chr9	9	204738	1435496	1230759	0.475792766079307	Unbalanced	S-tag285604	S-tag290911	20024	19991	34
chr9	9	1669625	7949546	6279922	0.421573487420877	Unbalanced	S-tag203998	S-tag045226	20156	20025	132
chr9	9	8015061	38771831	30756771	0.415855385995026	Unbalanced	S-tag063334	S-tag282371	21039	20157	883
chr9	9	71250999	91424954	20173956	0.426253299547894	Unbalanced	S-tag205293	S-tag052469	21544	21040	505
chr9	9	91620124	93663201	2043078	0.463550906094164	Unbalanced	S-tag122183	S-tag026044	21584	21545	40
chr9	9	94029256	115756239	21726984	0.426917772075927	Unbalanced	S-tag152727	S-tag234872	22100	21585	516
chr9	9	115772738	125252591	9479854	0.40330753472576	Unbalanced	S-tag311145	S-tag044159	22355	22101	255
chr9	9	125261658	128435256	3173599	0.417639390875019	Unbalanced	S-tag183503	S-tag116192	22457	22356	102
chr9	9	128438005	139960894	11522890	0.405841226379077	Unbalanced	S-tag062654	S-tag273735	22727	22458	270
chr9	9	140206472	141054761	848290	0.465631660702328	Unbalanced	S-tag247086	S-tag292642	22739	22728	12
chr10	10	1861706	6736561	4874856	0.34311640695629	Unbalanced	S-tag325921	S-tag237974	22856	22740	117
chr10	10	6898219	31872826	24974608	0.373183485155569	Unbalanced	S-tag165563	S-tag153951	23494	22857	638
chr10	10	31888431	35068814	3180384	0.337084757178789	Unbalanced	S-tag069338	S-tag193910	23558	23495	64
chr10	10	35097449	35237524	140076	0.403902600208918	Unbalanced	S-tag083642	S-tag083969	23564	23559	6
chr10	10	35560589	43568506	8007918	0.5	Hetero	S-tag002283	S-tag257706	23655	23565	91
chr10	10	43573558	44375162	801605	0.449927384084394	Unbalanced	S-tag165600	S-tag320370	23698	23656	43
chr10	10	44416074	47075573	2659500	0.474466491152843	Unbalanced	S-tag327614	S-tag088041	23755	23699	57
chr10	10	47694722	56170113	8475392	0.416800124080558	Unbalanced	S-tag261948	S-tag048256	23926	23756	171
chr10	10	56173151	91643607	35470457	0.427543206822491	Unbalanced	S-tag322825	S-tag138728	24910	23927	984
chr10	10	91723424	98221417	6497994	0.439291610460449	Unbalanced	S-tag030089	S-tag237376	25137	24911	227
chr10	10	98454760	104793723	6338964	0.464613542865022	Unbalanced	S-tag187328	S-tag202612	25252	25138	115
chr10	10	104802071	107343068	2540998	0.443195859829645	Unbalanced	S-tag119497	S-tag226998	25334	25253	82
chr10	10	107352286	108726124	1373839	0.5	Hetero	S-tag216354	S-tag047477	25375	25335	41
chr10	10	108799523	112604028	3804506	0.439899468265075	Unbalanced	S-tag311940	S-tag136830	25487	25376	112
chr10	10	112856425	116584386	3727962	0.473369412606955	Unbalanced	S-tag198845	S-tag181677	25577	25488	90
chr10	10	116597572	117473636	876065	0.430950866828362	Unbalanced	S-tag247922	S-tag248359	25604	25578	27
chr10	10	117509042	123239112	5730071	0.467040742931903	Unbalanced	S-tag188736	S-tag201803	25725	25605	121
chr10	10	123334457	132960218	9625762	0.443516070126151	Unbalanced	S-tag137921	S-tag244554	25948	25726	223
chr10	10	132970636	135433765	2463130	0.471188297200506	Unbalanced	S-tag113707	S-tag255834	26007	25949	59
chr11	11	192764	15182292	14989529	0.136437764001447	Unbalanced	S-tag179986	S-tag061894	26136	26008	129
chr11	11	15260124	18589085	3328962	0.108976558658812	Unbalanced	S-tag221179	S-tag013998	26163	26137	27
chr11	11	19238380	49010832	29772453	0.5	Hetero	S-tag204395	S-tag077945	26811	26164	648
chr11	11	49038697	49772235	733539	0.427723838218621	Unbalanced	S-tag242841	S-tag207556	26825	26812	14
chr11	11	49779020	50635826	856807	0.415585307449102	Unbalanced	S-tag180869	S-tag187212	26837	26826	12
chr11	11	55430698	61159661	5728964	0.360609930465619	Unbalanced	S-tag250082	S-tag195122	26849	26838	12
chr11	11	61173336	70096585	8923250	0.388690111849472	Unbalanced	S-tag273088	S-tag014372	27096	26850	247
chr11	11	70392144	70569565	177422	0.43081741797924	Unbalanced	S-tag131593	S-tag161754	27105	27097	9
chr11	11	70582620	70834129	251510	0.425938076303555	Unbalanced	S-tag279260	S-tag197387	27118	27106	13
chr11	11	71842976	77323370	5480395	0.12722509024599	Unbalanced	S-tag044949	S-tag306683	27152	27119	34
chr11	11	77560908	111231369	33670462	0.149800090779931	Unbalanced	S-tag042966	S-tag022635	27575	27153	423
chr11	11	111354161	115000162	3646002	0.101746818363667	Unbalanced	S-tag267854	S-tag249732	27605	27576	30
chr11	11	115283483	134835852	19552370	0.14237414416134	Unbalanced	S-tag257508	S-tag191795	27766	27606	161
chr12	12	197841	5113720	4915880	0.5	Hetero	S-tag082295	S-tag078535	27935	27767	169
chr12	12	5156578	8697579	3541002	0.132504756638692	Unbalanced	S-tag227849	S-tag048149	27956	27936	21
chr12	12	8906917	11272137	2365221	0.165493661358953	Unbalanced	S-tag066157	S-tag134150	27991	27957	35
chr12	12	11299605	14220891	2921287	0.135117635956806	Unbalanced	S-tag122868	S-tag215223	28032	27992	41
chr12	12	14246352	22872641	8626290	0.154647962397723	Unbalanced	S-tag281936	S-tag258114	28167	28033	135
chr12	12	23409070	25688501	2279432	0.377373453010531	Unbalanced	S-tag137191	S-tag186224	28235	28168	68
chr12	12	26658168	27777195	1119028	0.352389453445725	Unbalanced	S-tag291700	S-tag015689	28252	28236	17
chr12	12	27788474	28885237	1096764	0.426609540053457	Unbalanced	S-tag320947	S-tag196841	28277	28253	25
chr12	12	28892833	29535715	642883	0.388282436463568	Unbalanced	S-tag243499	S-tag160283	28295	28278	18
chr12	12	29809541	30980440	1170900	0.267973294688596	Unbalanced	S-tag324490	S-tag230838	28331	28296	36
chr12	12	31092897	34216898	3124002	0.285531963919165	Unbalanced	S-tag299821	S-tag148266	28428	28332	97
chr12	12	34303109	34755947	452839	0.286267391659997	Unbalanced	S-tag006479	S-tag228048	28439	28429	11
chr12	12	34828211	38478951	3650741	0.419521672858132	Unbalanced	S-tag071942	S-tag068580	28457	28440	18
chr12	12	38513845	40076081	1562237	0.421643319938864	Unbalanced	S-tag310897	S-tag192759	28485	28458	28
chr12	12	40188870	45869498	5680629	0.402745421508368	Unbalanced	S-tag046075	S-tag242436	28577	28486	92
chr12	12	46134475	102831722	56697248	0.124607425546065	Unbalanced	S-tag207973	S-tag247498	28800	28578	223
chr12	12	103123906	133024764	29900859	0.121757652624558	Unbalanced	S-tag045700	S-tag269918	28897	28801	97
chr13	13	19660641	69675703	50015063	0.11190311732895	Unbalanced	S-tag121135	S-tag054695	28980	28898	83
chr13	13	69862654	110858320	40995667	0.126779703479825	Unbalanced	S-tag115786	S-tag155936	29013	28981	33
chr14	14	20296658	24819353	4522696	0.475254786213838	Unbalanced	S-tag165425	S-tag228444	29183	29014	170
chr14	14	24830850	25947436	1116587	0.447452732494899	Unbalanced	S-tag310605	S-tag131460	29225	29184	42
chr14	14	26111013	26923131	812119	0.476363036008004	Unbalanced	S-tag062464	S-tag073619	29242	29226	17
chr14	14	26935305	27810095	874791	0.446608304213255	Unbalanced	S-tag244791	S-tag220422	29281	29243	39
chr14	14	28109060	29261974	1152915	0.477081938874786	Unbalanced	S-tag160064	S-tag069776	29304	29282	23
chr14	14	29410825	41042006	11631182	0.418838097110951	Unbalanced	S-tag253230	S-tag199843	29583	29305	279
chr14	14	41777901	58059912	16282012	0.127787564811062	Unbalanced	S-tag320445	S-tag052809	29706	29584	123
chr14	14	58947365	71198551	12251187	0.42540574206471	Unbalanced	S-tag202836	S-tag077258	30046	29707	340
chr14	14	71290125	73059305	1769181	0.410756586750258	Unbalanced	S-tag048393	S-tag285839	30101	30047	55
chr14	14	73408134	74655658	1247525	0.5	Hetero	S-tag076081	S-tag301758	30132	30102	31
chr14	14	75024433	75104905	80473	0.428637645074299	Unbalanced	S-tag264014	S-tag290218	30139	30133	7
chr14	14	75130944	76142995	1012052	0.429981182809609	Unbalanced	S-tag009076	S-tag179417	30187	30140	48
chr14	14	77928735	106776704	28847970	0.121725451073319	Unbalanced	S-tag169771	S-tag137176	30309	30188	122
chr15	15	22886225	25855101	2968877	0.271145891098967	Unbalanced	S-tag124401	S-tag113192	30371	30310	62
chr15	15	25876991	31423332	5546342	0.282562559843063	Unbalanced	S-tag179819	S-tag121314	30501	30372	130
chr15	15	31441308	33084924	1643617	0.261505127717287	Unbalanced	S-tag007201	S-tag201501	30540	30502	39
chr15	15	33149087	41968226	8819140	0.280573745782419	Unbalanced	S-tag246115	S-tag305947	30786	30541	246
chr15	15	41975180	42400764	425585	0.260955106958747	Unbalanced	S-tag282078	S-tag125483	30801	30787	15
chr15	15	42415270	46420019	4004750	0.225397774451753	Unbalanced	S-tag125723	S-tag082415	30842	30802	41
chr15	15	46701993	54826063	8124071	0.278743106003113	Unbalanced	S-tag172994	S-tag231662	31039	30843	197
chr15	15	54840969	55262451	421483	0.260290548805561	Unbalanced	S-tag010417	S-tag158007	31057	31040	18
chr15	15	55350088	97387930	42037843	0.279754252489064	Unbalanced	S-tag041464	S-tag232256	32127	31058	1070
chr15	15	97520230	97713766	193537	0.256429830566049	Unbalanced	S-tag173183	S-tag215138	32135	32128	8
chr15	15	97831767	102096495	4264729	0.284216660053083	Unbalanced	S-tag072015	S-tag148446	32299	32136	164
chr16	16	115072	7568412	7453341	0.5	Hetero	S-tag227559	S-tag105422	32450	32300	151
chr16	16	7636718	8454655	817938	0.369630169537332	Unbalanced	S-tag309127	S-tag140378	32486	32451	36
chr16	16	8510914	12540424	4029511	0.386599646032578	Unbalanced	S-tag281480	S-tag323759	32610	32487	124
chr16	16	12624980	26085336	13460357	0.313604876509259	Unbalanced	S-tag297259	S-tag309002	32910	32611	300
chr16	16	26111935	26992071	880137	0.344647347315215	Unbalanced	S-tag031872	S-tag186473	32926	32911	16
chr16	16	27110834	35078108	7967275	0.319173073737536	Unbalanced	S-tag314444	S-tag102032	33031	32927	105
chr16	16	46608809	47799657	1190849	0.334989352659746	Unbalanced	S-tag192683	S-tag111633	33042	33032	11
chr16	16	47981754	50148508	2166755	0.245651849641882	Unbalanced	S-tag176676	S-tag126470	33100	33043	58
chr16	16	50154813	59339947	9185135	0.132321270039448	Unbalanced	S-tag029045	S-tag219947	33191	33101	91
chr16	16	59381433	74485529	15104097	0.135796539361165	Unbalanced	S-tag092729	S-tag067790	33213	33192	22
chr16	16	77213617	89874559	12660943	0.102376395233508	Unbalanced	S-tag229196	S-tag222885	33227	33214	14
chr17	17	1550848	31575175	30024328	0.0926486759601781	Unbalanced	S-tag273535	S-tag315908	33233	33228	6
chr17	17	31719822	77395625	45675804	0.112654032829501	Unbalanced	S-tag101237	S-tag051177	33279	33234	46
chr18	18	138601	2533130	2394530	0.404190480709076	Unbalanced	S-tag093963	S-tag153191	33358	33280	79
chr18	18	2668917	21378989	18710073	0.416702973088999	Unbalanced	S-tag108802	S-tag164850	33706	33359	348
chr18	18	22553652	28223938	5670287	0.130775931433789	Unbalanced	S-tag099218	S-tag221332	33769	33707	63
chr18	18	28881530	30653699	1772170	0.19219008303095	Unbalanced	S-tag226443	S-tag152506	33791	33770	22
chr18	18	31044111	33609053	2564943	0.13638169516921	Unbalanced	S-tag204769	S-tag145663	33806	33792	15
chr18	18	35546108	77073322	41527215	0.139446067902171	Unbalanced	S-tag179448	S-tag043224	34175	33807	369
chr19	19	260912	5742107	5481196	0.5	Hetero	S-tag314055	S-tag201132	34314	34176	139
chr19	19	6033976	6207737	173762	0.432066137591998	Unbalanced	S-tag306184	S-tag055197	34320	34315	6
chr19	19	6287971	30577229	24289259	0.376663786087604	Unbalanced	S-tag298604	S-tag219031	34863	34321	543
chr19	19	30621128	30765837	144710	0.45136656505721	Unbalanced	S-tag089614	S-tag286920	34870	34864	7
chr19	19	30884407	57926486	27042080	0.5	Hetero	S-tag244162	S-tag110457	35587	34871	717
chr19	19	58229477	58884965	655489	0.440199835892178	Unbalanced	S-tag015625	S-tag118142	35606	35588	19
chr19	19	58914719	59033341	118623	0.479610525383481	Unbalanced	S-tag200193	S-tag162893	35613	35607	7
chr20	20	69094	1188933	1119840	0.43842233644213	Unbalanced	S-tag083344	S-tag180234	35641	35614	28
chr20	20	1653863	2011206	357344	0.467610947787762	Unbalanced	S-tag005117	S-tag006780	35653	35642	12
chr20	20	2169586	6548863	4379278	0.5	Hetero	S-tag253192	S-tag239192	35793	35654	140
chr20	20	6647633	25556801	18909169	0.375710291094088	Unbalanced	S-tag309253	S-tag088272	36448	35794	655
chr20	20	25595123	26224651	629529	0.443011187016964	Unbalanced	S-tag092680	S-tag155403	36456	36449	8
chr20	20	29520510	43931096	14410587	0.5	Hetero	S-tag014848	S-tag062340	36764	36457	308
chr20	20	43971542	44554686	583145	0.450848856142589	Unbalanced	S-tag008925	S-tag185314	36771	36765	7
chr20	20	44633111	45924800	1291690	0.39389421528357	Unbalanced	S-tag285167	S-tag061076	36798	36772	27
chr20	20	46418021	47196809	778789	0.431249284538356	Unbalanced	S-tag141893	S-tag014156	36820	36799	22
chr20	20	47840772	62159468	14318697	0.383384008254192	Unbalanced	S-tag275238	S-tag243268	37207	36821	387
chr20	20	62246541	62795555	549015	0.338719711701075	Unbalanced	S-tag118877	S-tag110366	37222	37208	15
chr21	21	15501522	20430465	4928944	0.155663203724389	Unbalanced	S-tag006377	S-tag113665	37301	37223	79
chr21	21	20678357	21192404	514048	0.186790587185572	Unbalanced	S-tag108600	S-tag319793	37313	37302	12
chr21	21	21251169	47559610	26308442	0.5	Hetero	S-tag125022	S-tag071421	38061	37314	748
chr22	22	16863070	18104619	1241550	0.5	Hetero	S-tag128271	S-tag315593	38092	38062	31
chr22	22	18316620	22067722	3751103	0.375207442705096	Unbalanced	S-tag042388	S-tag077000	38180	38093	88
chr22	22	22095771	23561186	1465416	0.309355527162552	Unbalanced	S-tag152811	S-tag307161	38249	38181	69
chr22	22	23568858	24338651	769794	0.36160971950262	Unbalanced	S-tag057501	S-tag029465	38288	38250	39
chr22	22	24346658	24376218	29561	0.383677954475085	Unbalanced	S-tag318869	S-tag210658	38294	38289	6
chr22	22	24396598	38545942	14149345	0.377400102684865	Unbalanced	S-tag039194	S-tag073850	38628	38295	334
