Chrom	Chr	Start	End	Width	BAF.Value	BAF.Status	Start.FeatureName	End.FeatureName	Start.FeatureIdx	End.FeatureIdx	Features
chr5	5	118667253	122734005	4066753	0.5	Hetero	S-tag249475	S-tag022791	72722	72448	275
chr5	5	122759862	125239182	2479321	0.6416	Unbalanced	S-tag324523	S-tag039265	72898	72723	176
chr5	5	125262880	127926190	2663311	0.5875	Unbalanced	S-tag076547	S-tag158399	73076	72899	178
chr5	5	127946549	129566101	1619553	0.5	Hetero	S-tag321174	S-tag228738	73184	73077	108
chr5	5	129573666	131291856	1718191	0.5668	Unbalanced	S-tag164276	S-tag253984	73301	73185	117
chr5	5	131300586	139820931	8520346	0.5	Hetero	S-tag136714	S-tag123351	73916	73302	615
chr5	5	139837638	143847770	4010133	0.581	Unbalanced	S-tag057488	S-tag206659	74244	73917	328
chr5	5	143866249	146165938	2299690	0.5	Hetero	S-tag216979	S-tag171988	74401	74245	157
chr5	5	146179031	149557426	3378396	0.5837	Unbalanced	S-tag325337	S-tag200875	74679	74402	278
chr5	5	149559937	156184254	6624318	0.5	Hetero	S-tag251510	S-tag178964	75130	74680	451
chr5	5	156191515	168094317	11902803	0.8924	Unbalanced	S-tag077372	S-tag130296	75943	75131	813
chr5	5	168117393	179016882	10899490	0.5	Hetero	S-tag113393	S-tag071163	76786	75944	843
chr5	5	179038799	180698312	1659514	0.5554	Unbalanced	S-tag096178	S-tag320993	76910	76787	124
chr6	6	204909	8682166	8477258	0.9004	Unbalanced	S-tag032787	S-tag072069	77538	76911	628
chr6	6	8717287	170913051	162195765	0.5	Hetero	S-tag168377	S-tag281247	89630	77539	12092
chr7	7	41421	146748168	146706748	0.8939	Unbalanced	S-tag316675	S-tag105421	100641	89631	11011
chr7	7	146759484	159118443	12358960	0.8819	Unbalanced	S-tag157379	S-tag164900	101597	100642	956
chr8	8	172417	30455200	30282784	0.8939	Unbalanced	S-tag057861	S-tag280217	104447	101598	2850
chr8	8	30465256	33804743	3339488	0.5	Hetero	S-tag034780	S-tag219731	104692	104448	245
chr8	8	33825663	36272346	2446684	0.7038	Unbalanced	S-tag273526	S-tag201849	104855	104693	163
chr8	8	36287321	57752823	21465503	0.5	Hetero	S-tag151392	S-tag189264	106319	104856	1464
chr8	8	57777258	58098314	321057	0.584	Unbalanced	S-tag154873	S-tag284094	106342	106320	23
chr8	8	58110950	138250571	80139622	0.5	Hetero	S-tag310672	S-tag023388	112943	106343	6601
chr8	8	138273650	139425732	1152083	0.5482	Unbalanced	S-tag213505	S-tag327503	113021	112944	78
chr8	8	139446282	146292734	6846453	0.5	Hetero	S-tag222349	S-tag181025	113551	113022	530
chr9	9	204738	5418191	5213454	0.6237	Unbalanced	S-tag285604	S-tag242325	113954	113552	403
chr9	9	5429108	85340090	79910983	0.6379	Unbalanced	S-tag139990	S-tag087469	117787	113955	3833
chr9	9	85353141	89055685	3702545	0.6038	Unbalanced	S-tag167268	S-tag137134	118156	117788	369
chr9	9	89067106	98393954	9326849	0.6324	Unbalanced	S-tag266207	S-tag272595	118864	118157	708
chr9	9	98420881	117493017	19072137	0.6407	Unbalanced	S-tag023064	S-tag307317	120175	118865	1311
chr9	9	117502242	119079076	1576835	0.6055	Unbalanced	S-tag150930	S-tag315039	120284	120176	109
chr9	9	119087240	128047286	8960047	0.6394	Unbalanced	S-tag077107	S-tag153332	120935	120285	651
chr9	9	128055457	129205327	1149871	0.6136	Unbalanced	S-tag172238	S-tag306689	121107	120936	172
chr9	9	129227192	139145503	9918312	0.635	Unbalanced	S-tag209348	S-tag207715	121884	121108	777
chr9	9	139161660	141054761	1893102	0.6678	Unbalanced	S-tag282641	S-tag292642	122083	121885	199
chr10	10	126070	135434303	135308234	0.894	Unbalanced	S-tag288298	S-tag259257	131774	122084	9691
chr11	11	192764	134938847	134746084	0.5	Hetero	S-tag179986	S-tag183870	141718	131775	9944
chr12	12	189400	133818115	133628716	0.5	Hetero	S-tag092992	S-tag062823	152071	141719	10353
chr13	13	19084823	48058244	28973422	0.5	Hetero	S-tag129068	S-tag024527	154430	152072	2359
chr13	13	48076731	63615838	15539108	0.8976	Unbalanced	S-tag203883	S-tag129417	155654	154431	1224
chr13	13	63639367	90570359	26930993	0.5	Hetero	S-tag213261	S-tag312543	157555	155655	1901
chr13	13	90588061	90886811	298751	0.5625	Unbalanced	S-tag036497	S-tag251710	157584	157556	29
chr13	13	90900628	115103150	24202523	0.5	Hetero	S-tag202049	S-tag056489	160002	157585	2418
chr14	14	20219083	71530748	51311666	0.5	Hetero	S-tag079171	S-tag062254	164036	160003	4034
chr14	14	71552352	90329068	18776717	0.8949	Unbalanced	S-tag215909	S-tag139946	165323	164037	1287
chr14	14	90348270	107282024	16933755	0.5	Hetero	S-tag045325	S-tag253878	166755	165324	1432
chr15	15	20161372	90361705	70200334	0.5	Hetero	S-tag171992	S-tag089065	171747	166756	4992
chr15	15	90388843	91104346	715504	0.541	Unbalanced	S-tag296006	S-tag282406	171814	171748	67
chr15	15	91108674	102397317	11288644	0.5	Hetero	S-tag112005	S-tag076385	172764	171815	950
chr16	16	83887	2146445	2062559	0.5926	Unbalanced	S-tag168326	S-tag313617	172932	172765	168
chr16	16	2196083	3764263	1568181	0.5	Hetero	S-tag115819	S-tag172845	173090	172933	158
chr16	16	3768778	5334684	1565907	0.5914	Unbalanced	S-tag051782	S-tag308276	173216	173091	126
chr16	16	5348407	6874468	1526062	0.5611	Unbalanced	S-tag134972	S-tag198011	173357	173217	141
chr16	16	6894475	7745047	850573	0.5	Hetero	S-tag010668	S-tag258639	173499	173358	142
chr16	16	7746454	9463433	1716980	0.5768	Unbalanced	S-tag019852	S-tag301781	173624	173500	125
chr16	16	9481036	11585891	2104856	0.5	Hetero	S-tag082970	S-tag023357	173802	173625	178
chr16	16	11598973	26489004	14890032	0.5746	Unbalanced	S-tag196873	S-tag129326	174786	173803	984
chr16	16	26505557	29788919	3283363	0.5	Hetero	S-tag311994	S-tag010844	175023	174787	237
chr16	16	29809181	35271725	5462545	0.5732	Unbalanced	S-tag104726	S-tag092241	175268	175024	245
chr16	16	46461309	90158005	43696697	0.9006	Unbalanced	S-tag196315	S-tag141503	178602	175269	3334
chr17	17	400959	80263427	79862469	0.5	Hetero	S-tag289750	S-tag027976	185023	178603	6421
chr18	18	12842	78007784	77994943	0.5	Hetero	S-tag291980	S-tag113045	190617	185024	5594
chr19	19	247232	913722	666491	0.5	Hetero	S-tag031412	S-tag070770	190704	190618	87
chr19	19	948532	3952001	3003470	0.6225	Unbalanced	S-tag217008	S-tag179759	190992	190705	288
chr19	19	3969505	6688860	2719356	0.6362	Unbalanced	S-tag158373	S-tag315915	191208	190993	216
chr19	19	6705246	7855578	1150333	0.5	Hetero	S-tag317229	S-tag171582	191346	191209	138
chr19	19	7868715	13001547	5132833	0.6398	Unbalanced	S-tag274864	S-tag321630	191808	191347	462
chr19	19	13017876	18251438	5233563	0.5	Hetero	S-tag239212	S-tag069740	192269	191809	461
chr19	19	18255886	18853137	597252	0.712	Unbalanced	S-tag300556	S-tag028741	192365	192270	96
chr19	19	18859757	19931040	1071284	0.6273	Unbalanced	S-tag129629	S-tag083520	192440	192366	75
chr19	19	19949729	24544320	4594592	0.6778	Unbalanced	S-tag082290	S-tag112843	192737	192441	297
chr19	19	27754573	36097328	8342756	0.5	Hetero	S-tag315491	S-tag124441	193396	192738	659
chr19	19	36117427	59093239	22975813	0.8933	Unbalanced	S-tag151272	S-tag125192	195453	193397	2057
chr20	20	69094	59769610	59700517	0.5	Hetero	S-tag083344	S-tag155636	200324	195454	4871
chr20	20	59777491	60194921	417431	0.5479	Unbalanced	S-tag083230	S-tag175756	200359	200325	35
chr20	20	60220953	60637637	416685	0.6282	Unbalanced	S-tag274752	S-tag063800	200388	200360	29
chr20	20	60653180	62912463	2259284	0.5	Hetero	S-tag168667	S-tag288225	200568	200389	180
chr21	21	9648315	48097610	38449296	0.5	Hetero	S-tag044213	S-tag151578	202915	200569	2347
chr22	22	16054713	51213826	35159114	0.6378	Unbalanced	S-tag002075	S-tag053493	205709	202916	2794
chrX	23	177942	5699090	5521149	0.6386	Unbalanced	S-tag184863	S-tag147779	206018	205710	309
chrX	23	5716160	7433866	1717707	0.6669	Unbalanced	S-tag167426	S-tag017264	206143	206019	125
chrX	23	7470499	34383552	26913054	0.6407	Unbalanced	S-tag222620	S-tag029413	208177	206144	2034
chrX	23	34396551	46713405	12316855	0.6512	Unbalanced	S-tag091140	S-tag233457	209083	208178	906
chrX	23	46739163	47174276	435114	0.705	Unbalanced	S-tag219404	S-tag310561	209116	209084	33
chrX	23	47189208	53643671	6454464	0.6631	Unbalanced	S-tag117056	S-tag281708	209605	209117	489
chrX	23	53659047	62200495	8541449	0.6287	Unbalanced	S-tag083763	S-tag233395	209977	209606	372
chrX	23	62213635	69795113	7581479	0.6507	Unbalanced	S-tag107347	S-tag017110	210753	209978	776
chrX	23	69804982	71033447	1228466	0.6072	Unbalanced	S-tag021701	S-tag072636	210881	210754	128
chrX	23	71071095	155219364	84148270	0.8915	Unbalanced	S-tag169028	S-tag256428	216908	210882	6027
chrY	24	2660163	19516141	16855979	0.8022	Unbalanced	S-tag316182	S-tag234715	217377	216909	469
chrY	24	20810616	28799935	7989320	0.5	Hetero	S-tag125970	S-tag022127	217522	217378	145
