"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"32","Sample.1","chr12",9810000,10190000,7,-1.13708388717224
"33","Sample.1","chr12",10215000,13070000,31,-0.587583887172239
"34","Sample.1","chr12",13115000,13825000,5,-1.07058388717224
"35","Sample.1","chr12",14210000,27565000,76,-0.490583887172239
"36","Sample.1","chr12",27660000,29260000,9,0.279416112827761
"37","Sample.1","chr12",29450000,32710000,26,0.593916112827761
"38","Sample.1","chr12",32820000,38720000,11,0.239216112827761
"39","Sample.1","chr12",39170000,54575000,190,-0.159583887172239
"40","Sample.1","chr12",54615000,55565000,7,-0.544283887172239
"41","Sample.1","chr12",55695000,71895000,149,-0.180783887172239
"42","Sample.1","chr12",71995000,75000000,8,-0.590483887172239
"43","Sample.1","chr12",75265000,125130000,444,-0.260083887172239
"44","Sample.1","chr12",125170000,130745000,40,-0.574383887172239
"45","Sample.1","chr12",130795000,133222655,87,-0.229883887172239
"46","Sample.1","chr13",18679053,114332164,578,0.0576161128277611
"47","Sample.1","chr14",19770857,39460000,168,0.216616112827761
"48","Sample.1","chr14",39850000,58525000,95,-0.262983887172239
"49","Sample.1","chr14",58680000,70765000,121,0.123116112827761
"50","Sample.1","chr14",70810000,72080000,11,0.537916112827761
"51","Sample.1","chr14",72350000,75485000,49,0.195416112827761
"52","Sample.1","chr14",75570000,96965000,178,-0.322783887172239
"53","Sample.1","chr14",97090000,99140000,10,-0.671683887172239
"54","Sample.1","chr14",99205000,100900000,38,-0.324683887172239
"55","Sample.1","chr14",100925000,101005000,6,-1.14658388717224
"56","Sample.1","chr14",101025000,101695000,15,-0.467483887172239
"57","Sample.1","chr14",101780000,103860000,46,-0.200683887172239
"58","Sample.1","chr14",103900000,104670000,19,-0.481483887172239
"59","Sample.1","chr14",104690000,105855000,42,-0.175683887172239
"60","Sample.1","chr14",105870000,106751859,9,-0.585783887172239
"61","Sample.1","chr15",20232279,23005000,8,0.149116112827761
"62","Sample.1","chr15",23128437,28055000,42,-0.225483887172239
"63","Sample.1","chr15",28100000,101850595,720,0.0809161128277611
"64","Sample.1","chr16",40000,34892311,463,-0.108083887172239
"65","Sample.1","chr16",35350000,47225000,13,0.473416112827761
"66","Sample.1","chr16",47385000,50085000,26,0.781216112827761
"67","Sample.1","chr16",50195000,50790000,10,-0.290983887172239
"68","Sample.1","chr16",50860000,52830000,11,-0.975083887172239
"69","Sample.1","chr16",53210000,58480000,70,-0.660683887172239
"70","Sample.1","chr16",58505000,90149173,421,0.0274161128277611
"71","Sample.1","chr17",130000,22586840,344,0.362516112827761
"72","Sample.1","chr17",27112990,32855000,72,0.056516112827761
"73","Sample.1","chr17",32955000,34860000,14,-0.308983887172239
"74","Sample.1","chr17",35010000,59465000,360,-0.110383887172239
"75","Sample.1","chr17",59590000,59925000,6,0.278416112827761
"76","Sample.1","chr17",60020000,79085000,253,-0.101283887172239
"77","Sample.1","chr17",79110000,79735000,12,-0.360183887172239
"78","Sample.1","chr17",79765000,83168721,152,-0.0137838871722389
"79","Sample.1","chr18",135000,14430000,98,0.146316112827761
"80","Sample.1","chr18",15080450,22385000,10,-0.210383887172239
"81","Sample.1","chr18",22535000,23630000,10,0.181516112827761
"82","Sample.1","chr18",23710000,31220000,28,-0.319583887172239
"83","Sample.1","chr18",31390000,32805000,11,0.106816112827761
"84","Sample.1","chr18",33205000,36880000,22,-0.232183887172239
"85","Sample.1","chr18",37105000,63445000,134,-0.618683887172239
"86","Sample.1","chr18",63525000,67055000,9,-1.09608388717224
"87","Sample.1","chr18",67815000,70400000,11,-0.549483887172239
"88","Sample.1","chr18",70730000,74560000,14,-0.910683887172239
"89","Sample.1","chr18",74610000,77295000,24,-0.463183887172239
"90","Sample.1","chr18",77600000,78950000,10,-0.780583887172239
"91","Sample.1","chr18",78980000,79890000,19,-0.405783887172239
"92","Sample.1","chr18",79935000,80206643,5,-0.137383887172239
"93","Sample.1","chr19",175000,58588808,1069,-0.0112838871722389
"94","Sample.1","chr2",110000,5705000,75,-0.163783887172239
"95","Sample.1","chr2",5825000,6710000,6,-0.472383887172239
"96","Sample.1","chr2",6815000,56080000,396,-0.054883887172239
"97","Sample.1","chr2",56860000,60540000,14,-0.358983887172239
"98","Sample.1","chr2",60600000,80855000,167,-0.0483838871722389
"99","Sample.1","chr2",81595000,86795000,35,0.396016112827761
"100","Sample.1","chr2",87425000,90078252,11,-0.263583887172239
"101","Sample.1","chr2",91770328,113555000,157,0.0867161128277611
"102","Sample.1","chr2",113865000,179930000,379,-0.312283887172239
"103","Sample.1","chr2",180260000,181790000,10,-0.660083887172239
"104","Sample.1","chr2",181900000,223720000,272,-0.233183887172239
"105","Sample.1","chr2",223890000,225490000,11,-0.745683887172239
"106","Sample.1","chr2",225805000,226865000,5,-0.146883887172239
"107","Sample.1","chr2",226945000,233555000,68,-0.720983887172239
"108","Sample.1","chr2",233670000,234455000,9,-1.05948388717224
"109","Sample.1","chr2",234555000,239420000,79,-0.603783887172239
"110","Sample.1","chr2",239470000,240405000,17,-0.889583887172239
"111","Sample.1","chr2",240440000,242111765,53,-0.608883887172239
"112","Sample.1","chr20",178168,64292084,638,0.0597161128277611
"113","Sample.1","chr21",10569444,20255000,22,-0.755283887172239
"114","Sample.1","chr21",21190000,29790000,24,-0.058483887172239
"115","Sample.1","chr21",30110000,30795000,7,-0.587383887172239
"116","Sample.1","chr21",31030000,46679992,204,-0.0482838871722389
"117","Sample.1","chr22",16567005,50769234,496,0.157716112827761
"118","Sample.1","chr3",115000,179680000,1159,0.00231611282776105
"119","Sample.1","chr3",179795000,182740000,16,-0.294883887172239
"120","Sample.1","chr3",182830000,198097780,181,0.074416112827761
"121","Sample.1","chr4",110000,68275000,426,0.00251611282776105
"122","Sample.1","chr4",68520000,70435000,8,-0.508383887172239
"123","Sample.1","chr4",70665000,190066561,583,-0.0813838871722389
"124","Sample.1","chr5",50000,31230000,200,-0.160083887172239
"125","Sample.1","chr5",31350000,53875000,111,0.274216112827761
"126","Sample.1","chr5",54045000,55265000,11,-0.0512838871722389
"127","Sample.1","chr5",55415000,61515000,38,0.385516112827761
"128","Sample.1","chr5",61640000,65670000,17,-0.104383887172239
"129","Sample.1","chr5",65820000,67450000,12,0.325416112827761
"130","Sample.1","chr5",67705000,181369130,844,-0.0831838871722389
"131","Sample.1","chr6",140000,13600000,128,0.061416112827761
"132","Sample.1","chr6",13670000,15620000,21,0.406316112827761
"133","Sample.1","chr6",15770000,32425000,288,0.0969161128277611
"134","Sample.1","chr6",32480000,32700000,5,-0.478683887172239
"135","Sample.1","chr6",32750000,57881944,284,0.208516112827761
"136","Sample.1","chr6",60793482,170662990,665,-0.133683887172239
"137","Sample.1","chr7",50000,64065000,535,0.185016112827761
"138","Sample.1","chr7",64255000,68440000,26,0.502616112827761
"139","Sample.1","chr7",69395000,141760000,493,-0.090283887172239
"140","Sample.1","chr7",141850000,142755000,6,-0.509383887172239
"141","Sample.1","chr7",142825000,153400000,92,-0.135383887172239
"142","Sample.1","chr7",154090000,157420000,49,-0.836583887172239
"143","Sample.1","chr7",157445000,158555000,42,-1.30468388717224
"144","Sample.1","chr7",158640000,159247987,14,-0.948183887172239
"145","Sample.1","chr8",195000,4305000,57,-0.202083887172239
"146","Sample.1","chr8",4785000,43676872,310,0.406416112827761
"147","Sample.1","chr8",46063633,48530000,18,-0.288783887172239
"148","Sample.1","chr8",48585000,50275000,9,0.129016112827761
"149","Sample.1","chr8",51020000,53385000,12,-0.472383887172239
"150","Sample.1","chr8",53630000,145039318,628,0.231716112827761
"151","Sample.1","chr9",215000,22400000,79,-0.241583887172239
"152","Sample.1","chr9",23290000,31100000,11,-0.544383887172239
"153","Sample.1","chr9",32465000,68835000,66,-0.267283887172239
"154","Sample.1","chr9",68960000,112820000,224,0.0708161128277611
"155","Sample.1","chr9",112970000,138187359,330,-0.295283887172239
"156","Sample.1","chrX",2528744,18385000,66,-0.667083887172239
"157","Sample.1","chrX",18555000,30270000,36,-0.110183887172239
"158","Sample.1","chrX",30305000,76215000,181,0.312916112827761
"159","Sample.1","chrX",77215000,104180000,51,-0.728383887172239
"160","Sample.1","chrX",104405000,109445000,17,-1.02738388717224
"161","Sample.1","chrX",109675000,126370000,50,-0.546883887172239
"162","Sample.1","chrX",127590000,135935000,42,0.549316112827761
"163","Sample.1","chrX",136060000,136905000,8,0.849516112827761
"164","Sample.1","chrX",137295000,155645448,83,0.585816112827761
"165","Sample.1","chrY",4728744,21244771,11,-3.54618388717224
