Chrom	Chr	Start	End	Width	BAF.Value	BAF.Status	Start.FeatureName	End.FeatureName	Start.FeatureIdx	End.FeatureIdx	Features
chr13	13	105187969	114217573	9029605	0.6357	Unbalanced	S-tag024481	S-tag123029	159956	158977	980
chr13	13	114222206	115103150	880945	0.6947	Unbalanced	S-tag058657	S-tag056489	160002	159957	46
chr14	14	20219083	35643883	15424801	0.711	Unbalanced	S-tag079171	S-tag125211	161240	160003	1238
chr14	14	35661293	36141108	479816	0.6628	Unbalanced	S-tag073647	S-tag237534	161273	161241	33
chr14	14	36158828	41082916	4924089	0.6352	Unbalanced	S-tag069007	S-tag281490	161619	161274	346
chr14	14	41104823	57633824	16529002	0.6473	Unbalanced	S-tag120353	S-tag196857	162790	161620	1171
chr14	14	57659190	107282024	49622835	0.5	Hetero	S-tag185318	S-tag253878	166755	162791	3965
chr15	15	20161372	31612041	11450670	0.639	Unbalanced	S-tag171992	S-tag099016	167293	166756	538
chr15	15	31627886	51115086	19487201	0.6417	Unbalanced	S-tag107108	S-tag265835	168720	167294	1427
chr15	15	51142997	54809660	3666664	0.6286	Unbalanced	S-tag175463	S-tag114210	169015	168721	295
chr15	15	54826063	68822247	13996185	0.6425	Unbalanced	S-tag231662	S-tag153213	170078	169016	1063
chr15	15	68839643	70994283	2154641	0.6129	Unbalanced	S-tag196608	S-tag200241	170223	170079	145
chr15	15	71008920	88717280	17708361	0.6346	Unbalanced	S-tag186739	S-tag179023	171613	170224	1390
chr15	15	88722675	91879306	3156632	0.6455	Unbalanced	S-tag173148	S-tag125933	171925	171614	312
chr15	15	91895076	102397317	10502242	0.6306	Unbalanced	S-tag283040	S-tag076385	172764	171926	839
chr16	16	83887	46804464	46720578	0.719	Unbalanced	S-tag168326	S-tag092630	175292	172765	2528
chr16	16	46815488	52756817	5941330	0.6425	Unbalanced	S-tag189894	S-tag126944	175710	175293	418
chr16	16	52769249	90158005	37388757	0.8943	Unbalanced	S-tag207960	S-tag141503	178602	175711	2892
chr17	17	400959	10531250	10130292	0.7377	Unbalanced	S-tag289750	S-tag007403	179505	178603	903
chr17	17	10542765	11821497	1278733	0.7045	Unbalanced	S-tag185803	S-tag143241	179591	179506	86
chr17	17	11827667	12418235	590569	0.7538	Unbalanced	S-tag274054	S-tag049701	179677	179592	86
chr17	17	12421992	14583587	2161596	0.7369	Unbalanced	S-tag073522	S-tag032780	179829	179678	152
chr17	17	14610395	16440557	1830163	0.7146	Unbalanced	S-tag164565	S-tag022049	179948	179830	119
chr17	17	16456614	17832460	1375847	0.6864	Unbalanced	S-tag319887	S-tag176208	180051	179949	103
chr17	17	17867614	19322062	1454449	0.7253	Unbalanced	S-tag202707	S-tag180602	180142	180052	91
chr17	17	19338034	22217883	2879850	0.6928	Unbalanced	S-tag097335	S-tag303750	180347	180143	205
chr17	17	25326941	58682760	33355820	0.5	Hetero	S-tag247230	S-tag220504	183255	180348	2908
chr17	17	58687678	60953269	2265592	0.583	Unbalanced	S-tag254398	S-tag261399	183441	183256	186
chr17	17	60968393	66126552	5158160	0.5	Hetero	S-tag150145	S-tag114268	183839	183442	398
chr17	17	66142785	67482353	1339569	0.57	Unbalanced	S-tag022307	S-tag163679	183942	183840	103
chr17	17	67493694	72630645	5136952	0.5845	Unbalanced	S-tag251743	S-tag177491	184286	183943	344
chr17	17	72641440	73391145	749706	0.5	Hetero	S-tag327479	S-tag228669	184337	184287	51
chr17	17	73418862	74537574	1118713	0.5436	Unbalanced	S-tag323925	S-tag018741	184413	184338	76
chr17	17	74557976	80263427	5705452	0.5	Hetero	S-tag027066	S-tag027976	185023	184414	610
chr18	18	12842	78007784	77994943	0.5	Hetero	S-tag291980	S-tag113045	190617	185024	5594
chr19	19	247232	54937344	54690113	0.5	Hetero	S-tag031412	S-tag150438	195185	190618	4568
chr19	19	54963552	55660537	696986	0.6461	Unbalanced	S-tag086075	S-tag167670	195225	195186	40
chr19	19	55677523	57524366	1846844	0.5	Hetero	S-tag083832	S-tag264653	195348	195226	123
chr19	19	57552864	59093239	1540376	0.6229	Unbalanced	S-tag022551	S-tag125192	195453	195349	105
chr20	20	69094	30190944	30121851	0.5	Hetero	S-tag083344	S-tag078327	198087	195454	2634
chr20	20	30204156	62912463	32708308	0.6417	Unbalanced	S-tag208590	S-tag288225	200568	198088	2481
chr21	21	9648315	48097610	38449296	0.5	Hetero	S-tag044213	S-tag151578	202915	200569	2347
chr22	22	16054713	24943582	8888870	0.6574	Unbalanced	S-tag002075	S-tag162268	203682	202916	767
chr22	22	24955700	27780404	2824705	0.6709	Unbalanced	S-tag010338	S-tag314655	203872	203683	190
chr22	22	27803409	37153289	9349881	0.6558	Unbalanced	S-tag074730	S-tag075186	204585	203873	713
chr22	22	37163080	43594983	6431904	0.6665	Unbalanced	S-tag005222	S-tag267453	205158	204586	573
chr22	22	43617039	51213826	7596788	0.6528	Unbalanced	S-tag154569	S-tag053493	205709	205159	551
chrX	23	177942	5635122	5457181	0.8316	Unbalanced	S-tag184863	S-tag025047	206015	205710	306
chrX	23	5661444	42598127	36936684	0.8999	Unbalanced	S-tag004351	S-tag146138	208748	206016	2733
chrX	23	42608113	57641786	15033674	0.8218	Unbalanced	S-tag304350	S-tag094708	209904	208749	1156
chrX	23	57677184	62601156	4923973	0.8219	Unbalanced	S-tag187670	S-tag225015	210003	209905	99
chrX	23	62620778	83065691	20444914	0.9155	Unbalanced	S-tag046548	S-tag055780	211696	210004	1693
chrX	23	83090604	102591833	19501230	0.874	Unbalanced	S-tag023080	S-tag280107	212990	211697	1294
chrX	23	102605272	136949186	34343915	0.9028	Unbalanced	S-tag016210	S-tag220412	215616	212991	2626
chrX	23	136967668	144603939	7636272	0.8333	Unbalanced	S-tag111265	S-tag092065	216137	215617	521
chrX	23	144619149	146597561	1978413	0.8079	Unbalanced	S-tag309726	S-tag012604	216273	216138	136
chrX	23	146611545	155219364	8607820	0.838	Unbalanced	S-tag210941	S-tag256428	216908	216274	635
chrY	24	2660163	28799935	26139773	0.8035	Unbalanced	S-tag316182	S-tag022127	217522	216909	614
