Sample_ID,chrom,loc.start,loc.end,num.mark,bstat,seg.mean,seg.median,pval,state,treatment,method,sub.method
205240110063_R01C01,2,226250000,226850000,5,NA,0.059310991147698,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,2,227000000,233850000,50,NA,-0.671289008852302,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,2,227200000,227550000,4,NA,-0.40753138294352,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,2,227650000,235750000,60,NA,-0.78743138294352,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,2,233950000,234450000,5,NA,-1.0804890088523,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,2,234550000,242091765,71,NA,-0.576089008852302,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,2,235850000,242091765,61,NA,-0.50143138294352,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,3,155000,186850000,946,NA,0.239999861725174,NA,0.05,3,tumor,custom,NA
205122170071_R01C01,3,155000,198117780,1033,NA,-0.0885460748939092,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,3,155000,198117780,1033,NA,0.0508686170564798,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,3,155000,186850000,946,NA,0.207980640787041,NA,0.05,3,tumor,custom,NA
205125590068_R01C01,3,155000,175100000,874,NA,0.24064200187719,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,3,155000,175650000,875,NA,0.12528252074205,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,3,155000,81900000,440,NA,0.093610991147698,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,3,155000,198117780,1033,NA,0.00816924162616336,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,3,155000,85550000,444,NA,-0.411722795387445,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,3,155000,186750000,945,NA,0.0817264005919915,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,3,155000,186850000,946,NA,0.194856024840407,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,3,155000,186850000,946,NA,0.192023938525388,NA,0.05,2,tumor,custom,NA
205289430139_R07C01,3,155000,196250000,1015,NA,0.00592179772940585,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,3,82450000,86550000,5,NA,-0.239389008852302,NA,0.05,1,tumor,custom,NA
205243940046_R04C01,3,86550000,198117780,589,NA,0.029177204612555,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,3,86950000,179700000,449,NA,0.084910991147698,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,3,175650000,177750000,10,NA,0.0414420018771905,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,3,176250000,177750000,9,NA,-0.23791747925795,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,3,178000000,186850000,62,NA,0.20474200187719,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,3,178000000,186850000,62,NA,0.0138825207420499,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,3,179850000,182750000,14,NA,-0.201389008852302,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,3,182850000,198117780,125,NA,0.165810991147698,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,3,186850000,189150000,20,NA,-0.314873599408009,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,3,186950000,189250000,20,NA,-0.207700138274826,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,3,186950000,189250000,20,NA,-0.271719359212959,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,3,186950000,189250000,20,NA,-0.21365799812281,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,3,186950000,189250000,20,NA,-0.81731747925795,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,3,186950000,189250000,20,NA,-0.320243975159593,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,3,186950000,189250000,20,NA,-0.241576061474612,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,3,189250000,192200000,17,NA,0.184726400591992,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,3,189450000,192200000,16,NA,0.370499861725174,NA,0.05,3,tumor,custom,NA
205125590067_R07C01,3,189450000,198117780,67,NA,0.00588064078704072,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,3,189450000,192200000,16,NA,0.304942001877191,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,3,189450000,192200000,16,NA,0.14998252074205,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,3,189450000,192200000,16,NA,0.429056024840407,NA,0.05,3,tumor,custom,NA
205243940107_R05C01,3,189450000,192200000,16,NA,0.287123938525388,NA,0.05,3,tumor,custom,NA
205122170045_R04C01,3,192450000,198117780,51,NA,0.101099861725174,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,3,192450000,198117780,51,NA,0.12874200187719,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,3,192450000,194150000,14,NA,-0.25171747925795,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,3,192450000,198117780,51,NA,-0.0400735994080085,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,3,192450000,198117780,51,NA,0.115356024840407,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,3,192450000,198117780,51,NA,-0.00117606147461154,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,3,194250000,198117780,37,NA,-0.0356174792579501,NA,0.05,2,tumor,custom,NA
205289430139_R07C01,3,196350000,196850000,6,NA,-0.227278202270594,NA,0.05,1,tumor,custom,NA
205289430139_R07C01,3,196950000,198117780,12,NA,0.0112217977294058,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,4,55000,190061561,804,NA,0.156799861725174,NA,0.05,2,tumor,custom,NA
205122170071_R01C01,4,55000,154350000,652,NA,0.0418539251060908,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,4,55000,190061561,804,NA,0.0614686170564798,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,4,55000,13150000,94,NA,-0.0145193592129593,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,4,55000,92400000,406,NA,0.0560420018771905,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,4,55000,10450000,87,NA,0.0614825207420499,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,4,55000,67800000,277,NA,0.079410991147698,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,4,55000,190061561,804,NA,0.0444692416261634,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,4,55000,22700000,129,NA,-0.050922795387445,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,4,55000,190061561,804,NA,0.000226400591991527,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,4,55000,190061561,804,NA,0.168356024840407,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,4,55000,190061561,804,NA,0.115223938525388,NA,0.05,2,tumor,custom,NA
205289430139_R07C01,4,55000,550000,6,NA,-0.229778202270594,NA,0.05,1,tumor,custom,NA
205289430139_R07C01,4,650000,190061561,798,NA,0.0494217977294058,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,4,10550000,49118462,143,NA,0.26508252074205,NA,0.05,3,tumor,custom,NA
205125590067_R07C01,4,13450000,92400000,312,NA,0.132380640787041,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,4,23350000,49118462,101,NA,0.290177204612555,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,4,51896976,92400000,176,NA,0.0574825207420499,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,4,51896976,190061561,574,NA,0.014677204612555,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,4,68000000,72150000,18,NA,-0.240989008852302,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,4,72400000,190061561,509,NA,-0.002289008852302,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,4,92900000,187450000,385,NA,-0.164919359212959,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,4,92900000,190061561,398,NA,-0.18565799812281,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,4,92900000,190061561,398,NA,-0.24531747925795,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,4,154450000,155250000,5,NA,-0.184046074893909,NA,0.05,2,tumor,custom,NA
205122170071_R01C01,4,155450000,159350000,20,NA,0.111753925106091,NA,0.05,2,tumor,custom,NA
205122170071_R01C01,4,159550000,190061561,127,NA,-0.139246074893909,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,4,187750000,190061561,13,NA,-0.428719359212959,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,5,55000,650000,7,NA,-0.251300138274826,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,5,55000,1350000,14,NA,-0.165046074893909,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,5,55000,26250000,119,NA,-0.0276313829435202,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,5,55000,90450000,420,NA,0.208680640787041,NA,0.05,3,tumor,custom,NA
205125590068_R01C01,5,55000,181339130,915,NA,0.220242001877191,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,5,55000,15000000,91,NA,0.0049825207420499,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,5,55000,31300000,127,NA,-0.103789008852302,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,5,55000,181339130,915,NA,0.0330692416261634,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,5,55000,181339130,915,NA,0.014477204612555,NA,0.05,2,tumor,custom,NA
205243940058_R04C01,5,55000,3650000,34,NA,-0.150773599408008,NA,0.05,2,tumor,custom,NA
205243940065_R07C01,5,55000,108050000,480,NA,0.311356024840407,NA,0.05,3,tumor,custom,NA
205243940107_R05C01,5,55000,1650000,17,NA,0.00372393852538846,NA,0.05,2,tumor,custom,NA
205289430139_R07C01,5,55000,181339130,915,NA,0.0289217977294059,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,5,750000,52250000,211,NA,0.277599861725174,NA,0.05,3,tumor,custom,NA
205122170071_R01C01,5,1450000,7750000,44,NA,-0.566946074893909,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,5,1750000,168150000,789,NA,0.227823938525388,NA,0.05,3,tumor,custom,NA
205243940058_R04C01,5,3750000,168150000,772,NA,0.104626400591992,NA,0.05,2,tumor,custom,NA
205122170071_R01C01,5,7850000,17350000,46,NA,-0.258846074893909,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,5,15300000,50750000,124,NA,0.27088252074205,NA,0.05,3,tumor,custom,NA
205122170071_R01C01,5,17465274,27250000,17,NA,-0.505646074893909,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,5,26850000,54150000,110,NA,0.29806861705648,NA,0.05,3,tumor,custom,NA
205122170071_R01C01,5,28100000,154850000,632,NA,-0.0122460748939092,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,5,31450000,53750000,100,NA,0.356910991147698,NA,0.05,3,tumor,custom,NA
205128000076_R07C01,5,51100000,91250000,210,NA,0.0718825207420499,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,5,52750000,181339130,697,NA,0.0528998617251737,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,5,53950000,55250000,11,NA,0.033210991147698,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,5,54400000,55250000,9,NA,0.0233686170564798,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,5,55350000,61700000,42,NA,0.37996861705648,NA,0.05,3,tumor,custom,NA
205240110063_R01C01,5,55350000,61700000,42,NA,0.454410991147698,NA,0.05,3,tumor,custom,NA
205125590021_R02C01,5,62050000,65550000,13,NA,-0.0685313829435202,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,5,62050000,65550000,13,NA,-0.070689008852302,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,5,65650000,68150000,14,NA,0.29086861705648,NA,0.05,3,tumor,custom,NA
205240110063_R01C01,5,65650000,68150000,14,NA,0.349710991147698,NA,0.05,3,tumor,custom,NA
205125590021_R02C01,5,68300000,181339130,608,NA,0.00226861705647984,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,5,68300000,181339130,608,NA,-0.006089008852302,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,5,90550000,171500000,410,NA,-0.00101935921295928,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,5,91350000,145600000,267,NA,-0.27261747925795,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,5,108500000,181339130,435,NA,0.0095560248404069,NA,0.05,2,tumor,custom,NA
205128000076_R07C01,5,145850000,181339130,223,NA,-0.0173174792579501,NA,0.05,2,tumor,custom,NA
205122170071_R01C01,5,154950000,168950000,61,NA,-0.533546074893909,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,5,168250000,181339130,109,NA,-0.123573599408008,NA,0.05,2,tumor,custom,NA
205243940107_R05C01,5,168250000,181339130,109,NA,-0.172176061474612,NA,0.05,2,tumor,custom,NA
205122170071_R01C01,5,169150000,179950000,88,NA,-0.0085460748939092,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,5,171650000,172650000,11,NA,-0.185419359212959,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,5,172750000,175300000,22,NA,-0.0196193592129593,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,5,175450000,180950000,49,NA,-0.263019359212959,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,5,180050000,181339130,13,NA,-0.443846074893909,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,5,181050000,181339130,3,NA,-0.0521193592129593,NA,0.05,2,tumor,custom,NA
205122170045_R04C01,6,180000,15100000,115,NA,-0.976500138274826,NA,0.05,1,tumor,custom,NA
205122170071_R01C01,6,180000,8750000,70,NA,-0.487946074893909,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,6,180000,13550000,100,NA,-0.00273138294352016,NA,0.05,2,tumor,custom,NA
205125590067_R07C01,6,180000,15100000,115,NA,-0.748219359212959,NA,0.05,1,tumor,custom,NA
205125590068_R01C01,6,180000,14950000,114,NA,-0.89765799812281,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,6,180000,14950000,114,NA,-0.90201747925795,NA,0.05,1,tumor,custom,NA
205240110063_R01C01,6,180000,5750000,50,NA,0.153710991147698,NA,0.05,2,tumor,custom,NA
205243940036_R02C01,6,180000,170622990,941,NA,-0.00763075837383663,NA,0.05,2,tumor,custom,NA
205243940046_R04C01,6,180000,57876944,418,NA,-0.452222795387445,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,6,180000,15100000,115,NA,-1.12027359940801,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,6,180000,15100000,115,NA,-1.14294397515959,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,6,180000,15100000,115,NA,-1.07757606147461,NA,0.05,1,tumor,custom,NA
205289430139_R07C01,6,180000,170622990,941,NA,-0.0209782022705942,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,6,5850000,6850000,8,NA,-0.096189008852302,NA,0.05,2,tumor,custom,NA
205240110063_R01C01,6,7000000,57876944,360,NA,0.253710991147698,NA,0.05,3,tumor,custom,NA
205122170071_R01C01,6,9250000,170622990,871,NA,0.00995392510609081,NA,0.05,2,tumor,custom,NA
205125590021_R02C01,6,13650000,15450000,18,NA,0.27746861705648,NA,0.05,3,tumor,custom,NA
205125590068_R01C01,6,15100000,32150000,124,NA,-0.31545799812281,NA,0.05,1,tumor,custom,NA
205128000076_R07C01,6,15100000,57876944,304,NA,-0.35691747925795,NA,0.05,1,tumor,custom,NA
205122170045_R04C01,6,15250000,57250000,302,NA,-0.371000138274826,NA,0.05,1,tumor,custom,NA
205125590067_R07C01,6,15250000,32250000,124,NA,-0.327919359212959,NA,0.05,1,tumor,custom,NA
205243940058_R04C01,6,15250000,57876944,303,NA,-0.510473599408009,NA,0.05,1,tumor,custom,NA
205243940065_R07C01,6,15250000,57876944,303,NA,-0.384243975159593,NA,0.05,1,tumor,custom,NA
205243940107_R05C01,6,15250000,32150000,123,NA,-0.436876061474612,NA,0.05,1,tumor,custom,NA
205125590021_R02C01,6,15550000,132850000,570,NA,-0.00633138294352016,NA,0.05,2,tumor,custom,NA
205125590068_R01C01,6,32250000,32650000,5,NA,-1.16505799812281,NA,0.05,1,tumor,custom,NA
