Chrom	Chr	Start	End	Width	BAF.Value	BAF.Status	Start.FeatureName	End.FeatureName	Start.FeatureIdx	End.FeatureIdx	Features
chr8	8	85970753	93363358	7392606	0.6564	Unbalanced	S-tag099234	S-tag229498	108885	108374	512
chr8	8	93373901	96146786	2772886	0.637	Unbalanced	S-tag020528	S-tag247358	109071	108886	186
chr8	8	96162964	104427578	8264615	0.6529	Unbalanced	S-tag102380	S-tag114875	109712	109072	641
chr8	8	104447105	108247892	3800788	0.6349	Unbalanced	S-tag019238	S-tag036138	109966	109713	254
chr8	8	108267915	115309734	7041820	0.6515	Unbalanced	S-tag290846	S-tag128160	111025	109967	1059
chr8	8	115317442	122568406	7250965	0.6387	Unbalanced	S-tag303285	S-tag112970	111698	111026	673
chr8	8	122587014	124435814	1848801	0.6644	Unbalanced	S-tag238255	S-tag083243	111849	111699	151
chr8	8	124460546	144382569	19922024	0.6391	Unbalanced	S-tag298118	S-tag280254	113393	111850	1544
chr8	8	144399336	146292734	1893399	0.6404	Unbalanced	S-tag279285	S-tag181025	113551	113394	158
chr9	9	204738	34364299	34159562	0.647	Unbalanced	S-tag285604	S-tag131018	116433	113552	2882
chr9	9	34374379	74591868	40217490	0.6376	Unbalanced	S-tag155539	S-tag107077	117019	116434	586
chr9	9	74610100	100543880	25933781	0.6501	Unbalanced	S-tag168356	S-tag202326	119022	117020	2003
chr9	9	100571442	101436131	864690	0.6114	Unbalanced	S-tag114953	S-tag118212	119080	119023	58
chr9	9	101459001	130629139	29170139	0.6435	Unbalanced	S-tag132663	S-tag068232	121206	119081	2126
chr9	9	130635937	141054761	10418825	0.652	Unbalanced	S-tag108858	S-tag292642	122083	121207	877
chr10	10	126070	45850300	45724231	0.5	Hetero	S-tag288298	S-tag212160	125166	122084	3083
chr10	10	45868449	49773295	3904847	0.5815	Unbalanced	S-tag071881	S-tag196110	125329	125167	163
chr10	10	49793515	50598420	804906	0.5	Hetero	S-tag180637	S-tag254167	125384	125330	55
chr10	10	50616528	65277026	14660499	0.5814	Unbalanced	S-tag207121	S-tag155629	126426	125385	1042
chr10	10	65289904	70226187	4936284	0.5	Hetero	S-tag217315	S-tag182566	126795	126427	369
chr10	10	70248688	71605998	1357311	0.585	Unbalanced	S-tag256206	S-tag285292	126907	126796	112
chr10	10	71632410	72578307	945898	0.5	Hetero	S-tag267477	S-tag314124	126985	126908	78
chr10	10	72602891	80659151	8056261	0.5918	Unbalanced	S-tag299511	S-tag257881	127567	126986	582
chr10	10	80676558	82316229	1639672	0.5517	Unbalanced	S-tag131758	S-tag056263	127669	127568	102
chr10	10	82325999	87843290	5517292	0.5962	Unbalanced	S-tag167915	S-tag254443	128207	127670	538
chr10	10	87845548	88971833	1126286	0.5	Hetero	S-tag259207	S-tag313726	128342	128208	135
chr10	10	89077120	95273219	6196100	0.5742	Unbalanced	S-tag095158	S-tag163688	128926	128343	584
chr10	10	95293063	96797470	1504408	0.5	Hetero	S-tag076164	S-tag321840	129027	128927	101
chr10	10	96804978	108256422	11451445	0.5818	Unbalanced	S-tag276727	S-tag214006	129873	129028	846
chr10	10	108268806	110353671	2084866	0.6069	Unbalanced	S-tag139123	S-tag209095	130015	129874	142
chr10	10	110374044	111382415	1008372	0.5759	Unbalanced	S-tag279203	S-tag002892	130084	130016	69
chr10	10	111405573	117120987	5715415	0.6012	Unbalanced	S-tag137715	S-tag075948	130483	130085	399
chr10	10	117149885	119258775	2108891	0.5	Hetero	S-tag151029	S-tag009734	130626	130484	143
chr10	10	119268208	135434303	16166096	0.5895	Unbalanced	S-tag233051	S-tag259257	131774	130627	1148
chr11	11	192764	4103524	3910761	0.6617	Unbalanced	S-tag179986	S-tag250659	132103	131775	329
chr11	11	4115487	48827860	44712374	0.6466	Unbalanced	S-tag063045	S-tag129175	135293	132104	3190
chr11	11	48842807	50151314	1308508	0.5	Hetero	S-tag060367	S-tag015342	135372	135294	79
chr11	11	50167831	51387759	1219929	0.5947	Unbalanced	S-tag168255	S-tag147917	135424	135373	52
chr11	11	51401787	57602469	6200683	0.5744	Unbalanced	S-tag300766	S-tag289085	135628	135425	204
chr11	11	57623815	58319045	695231	0.5	Hetero	S-tag240446	S-tag062422	135675	135629	47
chr11	11	58346153	61400154	3054002	0.5676	Unbalanced	S-tag139727	S-tag324572	135892	135676	217
chr11	11	61413328	69325111	7911784	0.5	Hetero	S-tag253005	S-tag011927	136505	135893	613
chr11	11	69344477	75456134	6111658	0.5832	Unbalanced	S-tag264563	S-tag305544	137055	136506	550
chr11	11	75483623	77360928	1877306	0.5	Hetero	S-tag184319	S-tag030834	137259	137056	204
chr11	11	77378388	81106871	3728484	0.5735	Unbalanced	S-tag210728	S-tag184127	137528	137260	269
chr11	11	81110347	83772566	2662220	0.5943	Unbalanced	S-tag213813	S-tag133122	137706	137529	178
chr11	11	83787395	87091845	3304451	0.5	Hetero	S-tag319112	S-tag046019	137944	137707	238
chr11	11	87114950	99057854	11942905	0.5765	Unbalanced	S-tag019559	S-tag281443	138815	137945	871
chr11	11	99062635	100123612	1060978	0.6063	Unbalanced	S-tag212780	S-tag065176	138890	138816	75
chr11	11	100137718	117711232	17573515	0.5	Hetero	S-tag115515	S-tag189129	140281	138891	1391
chr11	11	117737359	118399289	661931	0.5715	Unbalanced	S-tag087913	S-tag248103	140360	140282	79
chr11	11	118400225	120337519	1937295	0.5	Hetero	S-tag218829	S-tag032123	140574	140361	214
chr11	11	120344526	121505323	1160798	0.5759	Unbalanced	S-tag302424	S-tag239435	140680	140575	106
chr11	11	121514442	122441861	927420	0.5	Hetero	S-tag120184	S-tag324899	140743	140681	63
chr11	11	122446233	125069931	2623699	0.5771	Unbalanced	S-tag155383	S-tag254563	140918	140744	175
chr11	11	125075575	125766044	690470	0.5	Hetero	S-tag129052	S-tag133530	140998	140919	80
chr11	11	125785765	134938847	9153083	0.7927	Unbalanced	S-tag052462	S-tag183870	141718	140999	720
chr12	12	189400	8800566	8611167	0.6079	Unbalanced	S-tag092992	S-tag291223	142526	141719	808
chr12	12	8818643	13339113	4520471	0.5883	Unbalanced	S-tag070148	S-tag264601	142941	142527	415
chr12	12	13355200	14246352	891153	0.5	Hetero	S-tag129828	S-tag281936	143006	142942	65
chr12	12	14264726	19801753	5537028	0.6035	Unbalanced	S-tag176102	S-tag060290	143446	143007	440
chr12	12	19817473	26681930	6864458	0.5816	Unbalanced	S-tag246726	S-tag014422	143993	143447	547
chr12	12	26704127	29628016	2923890	0.5519	Unbalanced	S-tag169120	S-tag289720	144202	143994	209
chr12	12	29648275	34828211	5179937	0.5982	Unbalanced	S-tag199739	S-tag071942	144567	144203	365
chr12	12	37902988	126525282	88622295	0.5	Hetero	S-tag240227	S-tag093074	151622	144568	7055
chr12	12	126535272	127488436	953165	0.5415	Unbalanced	S-tag320398	S-tag318790	151690	151623	68
chr12	12	127503149	133818115	6314967	0.5	Hetero	S-tag126680	S-tag062823	152071	151691	381
chr13	13	19084823	22988918	3904096	0.5	Hetero	S-tag129068	S-tag065192	152347	152072	276
chr13	13	23012480	30337331	7324852	0.6254	Unbalanced	S-tag221651	S-tag097865	152976	152348	629
chr13	13	30349237	31022829	673593	0.5515	Unbalanced	S-tag036583	S-tag161706	153023	152977	47
chr13	13	31043475	34114773	3071299	0.5	Hetero	S-tag260982	S-tag075980	153327	153024	304
chr13	13	34125284	39006021	4880738	0.6481	Unbalanced	S-tag312983	S-tag080759	153690	153328	363
chr13	13	39033242	65011554	25978313	0.858	Unbalanced	S-tag306115	S-tag207230	155750	153691	2060
chr13	13	65040981	70612412	5571432	0.6477	Unbalanced	S-tag095630	S-tag225177	156132	155751	382
chr13	13	70621060	76656538	6035479	0.628	Unbalanced	S-tag206367	S-tag045855	156547	156133	415
chr13	13	76676075	77643151	967077	0.5	Hetero	S-tag306654	S-tag312599	156612	156548	65
chr13	13	77666176	92811675	15145500	0.5943	Unbalanced	S-tag091010	S-tag228664	157766	156613	1154
chr13	13	92823253	98927791	6104539	0.591	Unbalanced	S-tag202008	S-tag110787	158351	157767	585
chr13	13	98940611	107029954	8089344	0.6323	Unbalanced	S-tag259706	S-tag150374	159166	158352	815
chr13	13	107042818	110548845	3506028	0.6232	Unbalanced	S-tag223701	S-tag208227	159551	159167	385
chr13	13	110559104	112620977	2061874	0.6109	Unbalanced	S-tag148220	S-tag298646	159815	159552	264
chr13	13	112635859	115103150	2467292	0.6426	Unbalanced	S-tag311380	S-tag056489	160002	159816	187
chr14	14	20219083	25297787	5078705	0.709	Unbalanced	S-tag079171	S-tag116290	160482	160003	480
chr14	14	25315877	35643883	10328007	0.725	Unbalanced	S-tag135200	S-tag125211	161240	160483	758
chr14	14	35661293	36279119	617827	0.6639	Unbalanced	S-tag073647	S-tag009379	161282	161241	42
chr14	14	36297309	37999098	1701790	0.6336	Unbalanced	S-tag318389	S-tag006691	161438	161283	156
chr14	14	38014928	39121670	1106743	0.5952	Unbalanced	S-tag243739	S-tag191001	161501	161439	63
chr14	14	39186659	57322440	18135782	0.6464	Unbalanced	S-tag043608	S-tag043018	162769	161502	1268
chr14	14	57338293	107282024	49943732	0.5	Hetero	S-tag280046	S-tag253878	166755	162770	3986
chr15	15	20161372	58476281	38314910	0.6022	Unbalanced	S-tag171992	S-tag198345	169311	166756	2556
chr15	15	58492833	71485742	12992910	0.6101	Unbalanced	S-tag032660	S-tag316454	170256	169312	945
chr15	15	71499523	78965866	7466344	0.5952	Unbalanced	S-tag287364	S-tag128330	170909	170257	653
chr15	15	78968268	85856090	6887823	0.6159	Unbalanced	S-tag138289	S-tag232416	171383	170910	474
chr15	15	85870367	102397317	16526951	0.6038	Unbalanced	S-tag199551	S-tag076385	172764	171384	1381
chr16	16	83887	35046051	34962165	0.771	Unbalanced	S-tag168326	S-tag285005	175257	172765	2493
chr16	16	35071580	52717491	17645912	0.5	Hetero	S-tag289115	S-tag260981	175707	175258	450
chr16	16	52725857	90158005	37432149	0.8641	Unbalanced	S-tag300642	S-tag141503	178602	175708	2895
chr17	17	400959	10531250	10130292	0.7435	Unbalanced	S-tag289750	S-tag007403	179505	178603	903
chr17	17	10542765	11732011	1189247	0.7052	Unbalanced	S-tag185803	S-tag291639	179585	179506	80
chr17	17	11734151	14610395	2876245	0.7498	Unbalanced	S-tag325364	S-tag164565	179830	179586	245
chr17	17	14619256	16972998	2353743	0.7312	Unbalanced	S-tag158565	S-tag194616	179983	179831	153
chr17	17	17002445	22217883	5215439	0.7037	Unbalanced	S-tag120890	S-tag303750	180347	179984	364
chr17	17	25326941	59033797	33706857	0.5	Hetero	S-tag247230	S-tag248207	183289	180348	2942
chr17	17	59050792	60868968	1818177	0.6246	Unbalanced	S-tag013423	S-tag064354	183435	183290	146
chr17	17	60878976	65871559	4992584	0.5	Hetero	S-tag084960	S-tag110390	183822	183436	387
chr17	17	65885171	72730234	6845064	0.6326	Unbalanced	S-tag164496	S-tag233927	184293	183823	471
chr17	17	72750455	75639624	2889170	0.5666	Unbalanced	S-tag182124	S-tag073103	184517	184294	224
chr17	17	75657597	80263427	4605831	0.5	Hetero	S-tag325547	S-tag027976	185023	184518	506
chr18	18	12842	78007784	77994943	0.5	Hetero	S-tag291980	S-tag113045	190617	185024	5594
chr19	19	247232	20988924	20741693	0.5	Hetero	S-tag031412	S-tag183962	192507	190618	1890
chr19	19	21001176	23528062	2526887	0.5452	Unbalanced	S-tag247635	S-tag079797	192669	192508	162
chr19	19	23545004	59093239	35548236	0.5	Hetero	S-tag181530	S-tag125192	195453	192670	2784
chr20	20	69094	14002751	13933658	0.6545	Unbalanced	S-tag083344	S-tag109632	196539	195454	1086
chr20	20	14017004	14315372	298369	0.6802	Unbalanced	S-tag285017	S-tag016175	196663	196540	124
chr20	20	14317679	16658300	2340622	0.6425	Unbalanced	S-tag289960	S-tag248903	197434	196664	771
chr20	20	16663069	26309255	9646187	0.6577	Unbalanced	S-tag156920	S-tag049978	198057	197435	623
chr20	20	29519156	44423843	14904688	0.7699	Unbalanced	S-tag303678	S-tag090671	199167	198058	1110
chr20	20	44432193	62912463	18480271	0.7604	Unbalanced	S-tag136036	S-tag288225	200568	199168	1401
chr21	21	9648315	21336088	11687774	0.6895	Unbalanced	S-tag044213	S-tag077531	200992	200569	424
chr21	21	21352994	24949980	3596987	0.7106	Unbalanced	S-tag157569	S-tag069241	201232	200993	240
chr21	21	24965418	32283694	7318277	0.7294	Unbalanced	S-tag209410	S-tag014310	201719	201233	487
chr21	21	32307062	34425834	2118773	0.7507	Unbalanced	S-tag265307	S-tag093019	201870	201720	151
chr21	21	34431840	48097610	13665771	0.7282	Unbalanced	S-tag140597	S-tag151578	202915	201871	1045
chr22	22	16054713	47492189	31437477	0.6406	Unbalanced	S-tag002075	S-tag173500	205465	202916	2550
chr22	22	47520809	50270215	2749407	0.6207	Unbalanced	S-tag113169	S-tag013881	205645	205466	180
chr22	22	50282204	51213826	931623	0.5914	Unbalanced	S-tag111892	S-tag053493	205709	205646	64
chrX	23	177942	5635122	5457181	0.8317	Unbalanced	S-tag184863	S-tag025047	206015	205710	306
chrX	23	5661444	42598127	36936684	0.8979	Unbalanced	S-tag004351	S-tag146138	208748	206016	2733
chrX	23	42608113	57641786	15033674	0.8315	Unbalanced	S-tag304350	S-tag094708	209904	208749	1156
chrX	23	57677184	62732675	5055492	0.8228	Unbalanced	S-tag187670	S-tag205278	210014	209905	110
chrX	23	62781694	80572312	17790619	0.9107	Unbalanced	S-tag100988	S-tag233611	211537	210015	1523
chrX	23	80581635	109002859	28421225	0.8848	Unbalanced	S-tag081441	S-tag012983	213470	211538	1933
chrX	23	109027803	136931651	27903849	0.9055	Unbalanced	S-tag194460	S-tag232008	215615	213471	2145
chrX	23	136949186	144711725	7762540	0.8311	Unbalanced	S-tag220412	S-tag144489	216144	215616	529
chrX	23	144726413	146696051	1969639	0.8051	Unbalanced	S-tag241104	S-tag024683	216280	216145	136
chrX	23	146712451	155219364	8506914	0.8312	Unbalanced	S-tag288473	S-tag256428	216908	216281	628
chrY	24	2660163	6429434	3769272	0.684	Unbalanced	S-tag316182	S-tag126427	216963	216909	55
chrY	24	6592677	14146984	7554308	0.8458	Unbalanced	S-tag214883	S-tag074695	217099	216964	136
chrY	24	14171982	28799935	14627954	0.722	Unbalanced	S-tag191584	S-tag022127	217522	217100	423
