GDC_Aliquot	Chromosome	Start	End	Num_Probes	Segment_Mean
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	116725418	121561051	2178	-0.5787
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	121562160	146161924	322	-0.0231
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	146174153	147004967	5	-0.7436
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	147008051	148359050	668	0.2986
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	148926674	152583230	1454	-0.0886
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	152583291	152614064	32	-2.0036
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	152614100	152789447	169	-0.0544
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	152789463	152795487	30	0.5981
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	152795783	158896783	3601	-0.071
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	158898711	158899969	2	-1.5192
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	158905028	158989785	62	-0.0816
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	158992249	158993006	2	-1.5852
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	158997074	174827267	11056	-0.0646
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	174827418	174832716	17	-1.2519
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	174832734	209897717	23407	-0.0634
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	209908268	209910639	3	-2.332
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	209913207	212831113	1941	-0.0617
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	212831670	212837094	7	-1.5548
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	212841111	247812751	24388	-0.0578
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	247812806	247821756	9	-0.9199
1557ec60-bb88-4941-8c61-a00bc1bec7c6	1	247828258	248930189	580	-0.0588
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	12784	4158097	2968	-0.6228
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	4166274	4176429	42	-2.0236
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	4182472	7954747	3205	-0.609
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	7955027	7959627	10	-1.9308
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	7959792	34466002	17683	-0.6036
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	34474248	34515690	50	-0.049
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	34515732	46497778	8881	-0.5933
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	46498362	46498377	2	-3.2332
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	46502270	77592502	20156	-0.5906
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	77598743	86412951	5568	0.798
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	86416624	86455745	19	1.2341
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	86456519	86570575	45	1.5208
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	86582723	86828126	110	1.1859
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	86829682	87447605	109	0.964
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	87458477	89956227	711	0.2781
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	89960252	89981062	5	-1.0153
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	89981175	90191705	86	-0.4842
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	90192691	90228255	30	-0.8346
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	90230139	97359885	944	0.2896
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	97524284	97545247	8	1.2557
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	97545726	204952145	64546	0.3045
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	204956370	204963058	9	-0.5487
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	204964033	228892290	15535	0.3197
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	228894763	228895197	8	-2.3009
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	228895367	236894723	5121	0.3105
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	236894890	236895291	4	-0.5989
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	236895339	237035524	130	0.2789
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	237035913	241266056	2588	0.3382
1557ec60-bb88-4941-8c61-a00bc1bec7c6	2	241269377	242147305	337	0.2398
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	20930	1157525	935	0.1556
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	1157779	11365854	8577	0.2062
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	11365886	21707297	6699	0.1802
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	21710504	21715842	13	-0.4335
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	21721118	37935926	11313	0.1857
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	37940617	37945392	17	-0.7516
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	37945437	52989195	8052	0.1736
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	52994359	53005100	37	-0.4666
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	53005201	59807336	4634	0.1978
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	59807935	59810199	3	-1.7704
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	59810815	68697013	7362	0.2085
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	68697108	68698262	14	-1.5069
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	68699607	75519398	4915	0.1901
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	75523398	75547095	8	0.8188
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	75559488	84053071	4658	0.1748
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	84056282	84057015	2	-1.0177
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	84061816	84650607	301	0.2056
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	84650642	84652985	12	-0.4513
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	84653010	90316083	3115	0.1886
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	90321148	99225632	2855	0.2782
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	99225667	99226551	13	-1.7246
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	99226566	99230068	9	-3.5239
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	99230187	99230577	14	-1.4657
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	99232120	122927165	14369	0.2841
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	122927981	125311035	1633	0.3234
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	125311537	125716589	188	0.2723
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	125717394	125739919	11	0.9058
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	125743486	130067443	2461	0.2906
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	130067531	130088081	31	0.6462
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	130088155	131987852	1164	0.288
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	131989313	131996155	3	-0.7809
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	131999130	136691346	2983	0.2943
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	136696296	137001720	118	0.561
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	137006407	143566923	4073	0.295
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	143566958	143567132	4	1.4571
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	143567959	162790480	11862	0.2821
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	162794869	162908207	70	-1.4321
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	162908784	165323075	1314	0.279
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	165323760	165364151	65	-0.6239
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	165367641	186762444	13094	0.2836
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	186768544	186803833	25	0.8181
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	186803884	192371389	4074	0.2885
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	192372835	192374288	5	-0.4418
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	192374317	193160173	543	0.2615
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	193160256	193161217	5	1.3493
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	193162684	195685341	1497	0.3018
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	195691392	195747892	39	0.7773
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	195751823	197975430	1057	0.2763
1557ec60-bb88-4941-8c61-a00bc1bec7c6	3	197980763	198169247	108	0.1881
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	68929	5683443	2861	0.2619
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	5684799	9455251	2279	0.3497
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	9459504	9484440	7	-0.5391
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	9494650	10229874	564	0.3369
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	10232590	10232642	2	-0.5388
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	10232984	10377455	164	0.3389
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	10379058	10389091	9	0.2866
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	10390730	10399044	16	-0.3532
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	10401094	34777353	16747	0.2999
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	34777382	34828250	43	0.6238
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	34828291	49087357	8932	0.2856
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	49091769	49654496	30	-0.1366
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	49654578	63653317	7431	0.2922
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	63653441	68352434	2990	-0.0866
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	68354665	68620261	90	0.3324
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	68623617	114252500	27592	-0.0739
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	114252544	114263073	25	0.3327
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	114263096	115244948	604	-0.0807
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	115251455	115254969	22	-1.1832
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	115259026	189267889	45972	-0.0717
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	189273964	189278110	4	-2.9293
1557ec60-bb88-4941-8c61-a00bc1bec7c6	4	189278617	190106768	350	-0.0772
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	15532	905586	372	0.2568
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	905757	908425	2	-1.397
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	913276	1351423	223	0.287
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	1359823	1927179	344	0.3255
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	1927239	1930253	4	-0.6094
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	1933841	12819201	9212	0.3256
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	12819263	12826538	8	0.9438
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	12833745	15718383	1967	0.3216
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	15719113	15720488	11	-0.5187
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	15723237	17833550	1345	0.3313
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	17833835	20507006	1667	0.2802
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	20507358	20510934	2	-0.8168
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	20511302	33095746	7694	0.2825
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	33099936	34599942	909	0.344
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	34599967	34599977	2	-0.9969
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	34600158	39540806	3307	0.3331
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	39545311	46196012	3482	0.2669
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	46199332	46199333	2	-1.3234
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	46209197	46271006	15	0.3171
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	46271828	46313245	8	1.2076
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	46313400	53108689	1710	0.2694
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	53109452	53113609	2	-1.8408
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	53115955	58025819	3347	0.2842
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	58030200	58037706	32	1.7914
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	58042530	69550476	7283	0.2782
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	69571467	70959068	10	-0.3418
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	70959069	76144530	3117	0.2778
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	76144597	76154319	16	-0.2631
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	76154351	104515520	16336	0.2693
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	104524672	104524903	4	-1.4283
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	104525348	106288942	1085	0.2613
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	106289272	106334821	24	-0.4928
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	106337727	135015780	18703	0.276
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	135015833	135016107	2	-1.2251
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	135016880	137957682	2062	0.2952
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	137958574	138028571	32	0.576
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	138039938	141268049	1437	0.262
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	141268847	141268983	2	-0.9117
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	141273689	152365980	7520	0.2848
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	152367462	152421861	29	0.6801
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	152426315	156048095	2443	0.2837
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	156049762	156068249	17	-0.5108
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	156073982	159117927	2112	0.2878
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	159118430	159149873	17	-0.5222
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	159150280	175946505	11897	0.2798
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	175960543	175966609	3	2.0302
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	175966747	176033084	10	0.5824
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	176038686	176050177	5	-0.9052
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	176097194	177740962	717	0.2425
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	177770954	177771448	2	-1.083
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	177800550	177805604	3	3.324
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	177827964	180945168	1790	0.2757
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	180947484	180991103	21	-0.2242
1557ec60-bb88-4941-8c61-a00bc1bec7c6	5	181006225	181363319	168	0.2696
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	149661	254283	101	0.0377
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	257353	329869	38	0.6234
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	330704	4467770	3418	0.1168
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	4470144	4470347	2	-1.5053
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	4471238	29869411	18034	0.1095
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	29869537	29876257	8	-0.4444
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	29876595	29881490	6	-1.5658
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	29882419	29931900	16	0.0704
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	29933787	29948709	11	0.7133
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	29948728	31309909	632	0.1034
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	31313046	31328674	12	1.0406
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	31342147	32463515	493	0.1488
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	32463775	32533522	19	1.3135
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	32540699	32656527	42	0.3639
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	32656814	45138948	7878	0.1127
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	45146133	45148524	3	-1.2766
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	45164527	45525531	174	0.0925
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	45529812	45800692	198	0.1614
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	45801198	45802515	5	-0.6316
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	45802609	49467882	2373	0.1588
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	49467981	49472092	3	-0.8924
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	49472547	63429350	6639	0.1475
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	63429951	64966663	830	-0.2122
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	64966680	67120640	1609	-0.2932
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	67121775	73882509	4305	-0.2463
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	73882741	73891694	9	-2.5721
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	73893839	76305231	1465	-0.2436
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	76307183	76307209	3	0.8535
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	76307276	76414241	87	-0.2647
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	76414256	76414759	2	-1.6629
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	76414958	76720013	205	-0.2395
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	76726442	76742956	21	-0.6608
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	76742972	78259388	978	-0.2376
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	78261980	78317798	103	0.0028
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	78318053	87210531	5507	-0.2309
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	87211344	103290458	9929	-0.2594
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	103290531	103304075	16	-0.6964
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	103304152	109916948	4113	-0.2623
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	109919856	109972413	59	-0.8669
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	109973021	144036980	21343	-0.2522
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	144038543	157498120	9163	-0.2907
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	157502450	159546679	1353	0.1347
1557ec60-bb88-4941-8c61-a00bc1bec7c6	6	159546892	170741917	7977	0.8311
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	43355	38239007	27271	0.1771
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	38239282	38258721	11	-0.5353
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	38263519	38271122	4	0.1006
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	38271497	38345240	108	0.4264
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	38347190	62526945	13040	0.1845
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	62526960	62696358	54	-0.3598
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	62701241	62701670	3	0.753
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	62701734	62925237	40	-0.2586
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	62925442	76514522	6070	-0.5832
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	76514576	76532105	7	0.3593
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	76550397	77183981	192	-0.402
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	77184039	84583506	5168	-0.6035
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	84588719	84597740	6	-2.3912
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	84598158	97705724	8047	-0.6026
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	97706221	97756658	50	-0.4995
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	97766148	97772733	12	-0.0026
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	97772779	97995218	121	-0.4642
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	97996332	100632098	1128	-0.6311
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	100634764	100636060	2	-2.3165
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	100636537	101923511	548	-0.6393
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	101930402	109800866	4806	0.2862
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	109801155	109813853	12	-0.4039
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	109813925	134100442	14698	0.287
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	134100458	134113356	30	-0.3569
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	134113790	140828771	4346	0.2911
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	140829022	140829299	3	-2.2926
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	140831761	142475328	1168	0.2933
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	142475569	142785320	138	0.5223
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	142785841	144176859	755	0.2935
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	144199159	144352208	16	-0.6375
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	144377836	154598185	6395	0.2869
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	154601461	154607903	4	-2.235
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	154609120	158681569	2801	0.3112
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	158681633	159016540	218	0.1947
1557ec60-bb88-4941-8c61-a00bc1bec7c6	7	159016711	159334314	210	0.2869
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	81254	643041	322	0.3309
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	644944	645908	10	-0.5216
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	656117	7397588	7398	0.3174
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	7414835	7888457	21	0.8234
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	7888846	7890177	3	-1.3687
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	7919608	12385031	3262	0.3398
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	12387683	12389977	7	1.0007
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	12418301	14718551	2039	0.3114
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	14720091	14720102	2	-1.2215
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	14720144	25114672	8349	0.3238
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	25116928	25126818	27	-2.483
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	25133589	30259070	3656	0.3127
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	30260384	30260755	2	1.5064
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	30262053	32826447	1759	0.3123
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	32826507	32830895	6	-0.4066
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	32834588	38797549	3293	0.3063
1557ec60-bb88-4941-8c61-a00bc1bec7c6	8	38800177	39372806	269	0.5738
