"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"47","Sample.1","chr17",79990000,83168721,142,0.100027665526163
"48","Sample.1","chr18",135000,80206643,405,0.211927665526163
"49","Sample.1","chr19",175000,58588808,1069,-0.00127233447383673
"50","Sample.1","chr2",110000,1515000,28,-0.406672334473837
"51","Sample.1","chr2",1550000,36495000,299,-0.154172334473837
"52","Sample.1","chr2",36560000,155340000,745,0.0375276655261633
"53","Sample.1","chr2",156150000,173805000,112,-0.290872334473837
"54","Sample.1","chr2",173990000,242111765,580,-0.0163723344738367
"55","Sample.1","chr20",178168,64292084,638,0.227627665526163
"56","Sample.1","chr21",10569444,44045000,196,-0.295772334473837
"57","Sample.1","chr21",44180000,46140000,49,-0.568672334473837
"58","Sample.1","chr21",46185000,46679992,12,-0.797772334473837
"59","Sample.1","chr22",16567005,50769234,496,-0.0749723344738367
"60","Sample.1","chr3",115000,186810000,1235,0.205727665526163
"61","Sample.1","chr3",186875000,189220000,25,-0.242072334473837
"62","Sample.1","chr3",189350000,198097780,96,0.0113276655261633
"63","Sample.1","chr4",110000,92750000,563,0.0803276655261633
"64","Sample.1","chr4",93510000,187830000,443,-0.157472334473837
"65","Sample.1","chr4",188045000,190066561,11,-0.441372334473837
"66","Sample.1","chr5",50000,90580000,523,0.200627665526163
"67","Sample.1","chr5",90740000,175250000,595,-0.00797233447383672
"68","Sample.1","chr5",175455000,180940000,105,-0.248672334473837
"69","Sample.1","chr5",181015000,181369130,10,-0.0447723344738367
"70","Sample.1","chr6",140000,15035000,141,-0.742872334473837
"71","Sample.1","chr6",15165000,32480000,297,-0.342072334473837
"72","Sample.1","chr6",32535000,32750000,5,-1.24267233447384
"73","Sample.1","chr6",32775000,57881944,283,-0.325272334473837
"74","Sample.1","chr6",60793482,73035000,31,0.191327665526163
"75","Sample.1","chr6",73285000,73490000,5,-0.0705723344738367
"76","Sample.1","chr6",73605000,84940000,39,0.214827665526163
"77","Sample.1","chr6",85275000,116330000,156,-0.324872334473837
"78","Sample.1","chr6",116460000,170662990,434,0.173427665526163
"79","Sample.1","chr7",50000,7125000,193,-0.153772334473837
"80","Sample.1","chr7",7215000,38510000,210,0.0258276655261633
"81","Sample.1","chr7",38685000,62868390,130,-0.220072334473837
"82","Sample.1","chr7",63580000,68440000,28,-0.0470723344738367
"83","Sample.1","chr7",69395000,70760000,8,0.143327665526163
"84","Sample.1","chr7",70960000,159247987,688,-0.0632723344738367
"85","Sample.1","chr8",195000,123445000,779,0.00102766552616327
"86","Sample.1","chr8",123510000,134255000,90,0.172127665526163
"87","Sample.1","chr8",134505000,145039318,165,-0.0875723344738367
"88","Sample.1","chr9",215000,6835000,32,-0.741972334473837
"89","Sample.1","chr9",7010000,8515000,4,-0.104772334473837
"90","Sample.1","chr9",9380000,17000000,23,0.0829276655261633
"91","Sample.1","chr9",17515000,24830000,23,-0.242672334473837
"92","Sample.1","chr9",26185000,138187359,628,-0.0580723344738367
"93","Sample.1","chrX",2528744,42345000,144,-0.449872334473837
"94","Sample.1","chrX",43210000,46870000,14,1.16832766552616
"95","Sample.1","chrX",47025000,55370000,63,0.964327665526163
"96","Sample.1","chrX",55595000,63011271,9,1.15662766552616
"97","Sample.1","chrX",63670000,137565000,223,-0.460572334473837
"98","Sample.1","chrX",138150000,152870000,40,1.20102766552616
"99","Sample.1","chrX",152950000,154595000,34,0.810527665526163
"100","Sample.1","chrX",154700000,155645448,7,1.15962766552616
"101","Sample.1","chrY",4728744,21244771,11,-3.77227233447384
