Chrom	Chr	Start	End	Width	BAF.Value	BAF.Status	Start.FeatureName	End.FeatureName	Start.FeatureIdx	End.FeatureIdx	Features
chr10	10	81872073	93709112	11837040	0.8152	Unbalanced	S-tag199133	S-tag308492	128822	127641	1182
chr10	10	93730592	104360518	10629927	0.797	Unbalanced	S-tag179918	S-tag185317	129573	128823	751
chr10	10	104366353	117966069	13599717	0.8121	Unbalanced	S-tag058198	S-tag022566	130540	129574	967
chr10	10	117977650	125035596	7057947	0.8008	Unbalanced	S-tag307507	S-tag276891	131067	130541	527
chr10	10	125058522	133787629	8729108	0.8104	Unbalanced	S-tag013182	S-tag161699	131671	131068	604
chr10	10	133811201	135434303	1623103	0.793	Unbalanced	S-tag199259	S-tag259257	131774	131672	103
chr11	11	192764	134938847	134746084	0.5	Hetero	S-tag179986	S-tag183870	141718	131775	9944
chr12	12	189400	133818115	133628716	0.5	Hetero	S-tag092992	S-tag062823	152071	141719	10353
chr13	13	19084823	48058244	28973422	0.5	Hetero	S-tag129068	S-tag024527	154430	152072	2359
chr13	13	48076731	50334693	2257963	0.7904	Unbalanced	S-tag203883	S-tag285459	154770	154431	340
chr13	13	50343886	53323618	2979733	0.811	Unbalanced	S-tag246286	S-tag098448	154961	154771	191
chr13	13	53334244	54301779	967536	0.7829	Unbalanced	S-tag093930	S-tag088794	155026	154962	65
chr13	13	54330289	63697142	9366854	0.8076	Unbalanced	S-tag276536	S-tag034845	155659	155027	633
chr13	13	63706722	115103150	51396429	0.5	Hetero	S-tag229909	S-tag056489	160002	155660	4343
chr14	14	20219083	71530748	51311666	0.5	Hetero	S-tag079171	S-tag062254	164036	160003	4034
chr14	14	71552352	90815342	19262991	0.8066	Unbalanced	S-tag215909	S-tag063179	165356	164037	1320
chr14	14	90836365	107282024	16445660	0.5	Hetero	S-tag075464	S-tag253878	166755	165357	1399
chr15	15	20161372	102397317	82235946	0.5	Hetero	S-tag171992	S-tag076385	172764	166756	6009
chr16	16	83887	32848905	32765019	0.5	Hetero	S-tag168326	S-tag209289	175189	172765	2425
chr16	16	33568541	48968910	15400370	0.7826	Unbalanced	S-tag129512	S-tag195502	175447	175190	258
chr16	16	48976741	55137655	6160915	0.8132	Unbalanced	S-tag205701	S-tag268029	175869	175448	422
chr16	16	55156505	55812908	656404	0.5	Hetero	S-tag111610	S-tag301555	175914	175870	45
chr16	16	55848296	56668256	819961	0.7853	Unbalanced	S-tag050083	S-tag155242	175970	175915	56
chr16	16	56693261	57960499	1267239	0.5	Hetero	S-tag107169	S-tag220850	176068	175971	98
chr16	16	57970865	65665789	7694925	0.8109	Unbalanced	S-tag323989	S-tag066300	176606	176069	538
chr16	16	65689130	70543083	4853954	0.8234	Unbalanced	S-tag073416	S-tag240976	176989	176607	383
chr16	16	70558039	87006665	16448627	0.8075	Unbalanced	S-tag081793	S-tag144449	178281	176990	1292
chr16	16	87012308	90158005	3145698	0.7907	Unbalanced	S-tag145943	S-tag141503	178602	178282	321
chr17	17	400959	80263427	79862469	0.5	Hetero	S-tag289750	S-tag027976	185023	178603	6421
chr18	18	12842	78007784	77994943	0.5	Hetero	S-tag291980	S-tag113045	190617	185024	5594
chr19	19	247232	34940644	34693413	0.5	Hetero	S-tag031412	S-tag251792	193320	190618	2703
chr19	19	34956712	54197761	19241050	0.8093	Unbalanced	S-tag258056	S-tag012461	195124	193321	1804
chr19	19	54216906	58538762	4321857	0.7915	Unbalanced	S-tag283968	S-tag087767	195415	195125	291
chr19	19	58547516	59093239	545724	0.7906	Unbalanced	S-tag070865	S-tag125192	195453	195416	38
chr20	20	69094	62912463	62843370	0.5	Hetero	S-tag083344	S-tag288225	200568	195454	5115
chr21	21	9648315	48097610	38449296	0.5	Hetero	S-tag044213	S-tag151578	202915	200569	2347
chr22	22	16054713	51213826	35159114	0.5	Hetero	S-tag002075	S-tag053493	205709	202916	2794
chrX	23	177942	90818381	90640440	0.5	Hetero	S-tag184863	S-tag239973	212189	205710	6480
chrX	23	90855104	94946222	4091119	0.6985	Unbalanced	S-tag302983	S-tag225231	212458	212190	269
chrX	23	94982080	95952164	970085	0.5567	Unbalanced	S-tag321511	S-tag044767	212524	212459	66
chrX	23	95975925	155219364	59243440	0.5	Hetero	S-tag161903	S-tag256428	216908	212525	4384
chrY	24	2660163	28799935	26139773	0.7013	Unbalanced	S-tag316182	S-tag022127	217522	216909	614
