SegmentID	Chromosome	StartPosition	StopPosition	MarkerCount	Type	State	Median Log2 Ratio	Median BAF	% Aberr. Cells	TuScan Ploidy	FileName
159	18	12842	78007784	5595	TotalCN	2	-0.012	0.482	50	2	STT9312.OSCHP
160	19	247232	24544320	2120	TotalCN	2	0.038	0.483	50	2	STT9312.OSCHP
161	19	27754573	41333251	1138	TotalCN	1	-0.33	0.322	50	2	STT9312.OSCHP
162	19	41336795	41381214	18	TotalCN	0	-1.541	NaN	50	2	STT9312.OSCHP
163	19	41382714	45748244	510	TotalCN	1	-0.29	0.333	50	2	STT9312.OSCHP
164	19	45759344	45869925	19	TotalCN	2	-0.142	NaN	50	2	STT9312.OSCHP
165	19	45871606	59093239	1030	TotalCN	1	-0.299	0.338	50	2	STT9312.OSCHP
166	20	69094	62912463	5091	TotalCN	2	0.026	0.483	50	2	STT9312.OSCHP
167	21	9648315	48097610	2349	TotalCN	2	0.021	0.483	50	2	STT9312.OSCHP
168	22	16054713	31492517	1252	TotalCN	2	0.002	0.481	50	2	STT9312.OSCHP
169	22	31501788	31763825	28	TotalCN	1	-0.157	NaN	50	2	STT9312.OSCHP
170	22	31767303	34879980	221	TotalCN	2	0.045	0.484	50	2	STT9312.OSCHP
171	22	34890211	35135026	18	TotalCN	3	0.141	NaN	50	2	STT9312.OSCHP
172	22	35162495	51213826	1277	TotalCN	2	0.022	0.484	50	2	STT9312.OSCHP
173	24	177942	5936023	325	TotalCN	2	0.002	0.477	50	2	STT9312.OSCHP
174	24	5956784	6133812	18	TotalCN	3	0.164	NaN	50	2	STT9312.OSCHP
175	24	6149945	70499157	4785	TotalCN	2	-0.026	0.481	50	2	STT9312.OSCHP
176	24	70499244	70775702	25	TotalCN	1	-0.161	NaN	50	2	STT9312.OSCHP
177	24	70776730	155219364	6037	TotalCN	2	0.005	0.481	50	2	STT9312.OSCHP
178	25	2660163	28799935	614	TotalCN	0	-3.789	0.397	50	2	STT9312.OSCHP
1	1	754192	28133887	2363	LOH	1	-	-	50	2	STT9312.OSCHP
2	1	28160199	121350934	6722	LOH	0	-	-	50	2	STT9312.OSCHP
3	1	144009053	146523957	69	LOH	1	-	-	50	2	STT9312.OSCHP
4	1	146532726	147830492	154	LOH	0	-	-	50	2	STT9312.OSCHP
5	1	149044448	249212878	7779	LOH	0	-	-	50	2	STT9312.OSCHP
6	2	21494	62193438	4832	LOH	1	-	-	50	2	STT9312.OSCHP
7	2	62219538	71860893	495	LOH	0	-	-	50	2	STT9312.OSCHP
8	2	71871039	76121914	188	LOH	1	-	-	50	2	STT9312.OSCHP
9	2	76149631	90245035	732	LOH	0	-	-	50	2	STT9312.OSCHP
10	2	91866487	91866487	1	LOH	0	-	-	50	2	STT9312.OSCHP
11	2	95429197	102644461	652	LOH	1	-	-	50	2	STT9312.OSCHP
12	2	102662651	106136201	247	LOH	0	-	-	50	2	STT9312.OSCHP
13	2	106136911	112295288	360	LOH	1	-	-	50	2	STT9312.OSCHP
14	2	112373660	114148449	178	LOH	0	-	-	50	2	STT9312.OSCHP
15	2	114148961	155663723	3186	LOH	1	-	-	50	2	STT9312.OSCHP
16	2	155668460	243052331	6123	LOH	0	-	-	50	2	STT9312.OSCHP
17	3	63411	90473621	7267	LOH	0	-	-	50	2	STT9312.OSCHP
18	3	93517443	120329134	1923	LOH	0	-	-	50	2	STT9312.OSCHP
19	3	120342689	129961513	649	LOH	1	-	-	50	2	STT9312.OSCHP
20	3	129977006	197852564	5131	LOH	0	-	-	50	2	STT9312.OSCHP
21	4	71566	49092454	3083	LOH	0	-	-	50	2	STT9312.OSCHP
22	4	52684891	190915650	9184	LOH	0	-	-	50	2	STT9312.OSCHP
23	5	38139	37539504	2567	LOH	1	-	-	50	2	STT9312.OSCHP
24	5	37556926	46401271	664	LOH	0	-	-	50	2	STT9312.OSCHP
25	5	49441966	68828372	1383	LOH	0	-	-	50	2	STT9312.OSCHP
26	5	70306678	167810242	6740	LOH	0	-	-	50	2	STT9312.OSCHP
27	5	167826166	172655663	409	LOH	1	-	-	50	2	STT9312.OSCHP
28	5	172673319	180698312	572	LOH	0	-	-	50	2	STT9312.OSCHP
29	6	204909	58770502	3830	LOH	0	-	-	50	2	STT9312.OSCHP
30	6	61886393	170913051	7632	LOH	0	-	-	50	2	STT9312.OSCHP
31	7	41421	58011645	4475	LOH	0	-	-	50	2	STT9312.OSCHP
32	7	61064518	159118443	7442	LOH	0	-	-	50	2	STT9312.OSCHP
33	8	172417	7004147	1044	LOH	0	-	-	50	2	STT9312.OSCHP
34	8	8094763	22698209	1177	LOH	0	-	-	50	2	STT9312.OSCHP
35	8	22703333	25587629	239	LOH	1	-	-	50	2	STT9312.OSCHP
36	8	25602217	43751375	1395	LOH	0	-	-	50	2	STT9312.OSCHP
37	8	46896972	128637616	6645	LOH	0	-	-	50	2	STT9312.OSCHP
38	8	128651315	135143521	602	LOH	1	-	-	50	2	STT9312.OSCHP
39	8	135164566	146292734	815	LOH	0	-	-	50	2	STT9312.OSCHP
40	9	204738	39184065	3213	LOH	0	-	-	50	2	STT9312.OSCHP
41	9	44098813	44893094	4	LOH	0	-	-	50	2	STT9312.OSCHP
42	9	68170421	68170421	1	LOH	0	-	-	50	2	STT9312.OSCHP
43	9	70984372	141054761	5300	LOH	0	-	-	50	2	STT9312.OSCHP
44	10	126070	1508885	154	LOH	0	-	-	50	2	STT9312.OSCHP
45	10	1524715	4300320	201	LOH	1	-	-	50	2	STT9312.OSCHP
46	10	4309859	13194940	614	LOH	0	-	-	50	2	STT9312.OSCHP
47	10	13210175	39146676	1867	LOH	1	-	-	50	2	STT9312.OSCHP
48	10	42413322	53070556	640	LOH	1	-	-	50	2	STT9312.OSCHP
49	10	53070953	61060828	546	LOH	0	-	-	50	2	STT9312.OSCHP
50	10	61081424	64601435	267	LOH	1	-	-	50	2	STT9312.OSCHP
51	10	64611889	70161633	414	LOH	0	-	-	50	2	STT9312.OSCHP
52	10	70188369	75575963	398	LOH	1	-	-	50	2	STT9312.OSCHP
53	10	75604972	114318714	3094	LOH	0	-	-	50	2	STT9312.OSCHP
54	10	114342159	130790580	1177	LOH	1	-	-	50	2	STT9312.OSCHP
55	10	130800090	135434303	302	LOH	0	-	-	50	2	STT9312.OSCHP
56	11	192764	51575951	3654	LOH	0	-	-	50	2	STT9312.OSCHP
57	11	54795357	134938847	6209	LOH	0	-	-	50	2	STT9312.OSCHP
58	12	189400	34828211	2848	LOH	0	-	-	50	2	STT9312.OSCHP
59	12	37927248	133818115	7477	LOH	0	-	-	50	2	STT9312.OSCHP
60	13	19084823	30521992	917	LOH	0	-	-	50	2	STT9312.OSCHP
61	13	30543916	33802846	313	LOH	1	-	-	50	2	STT9312.OSCHP
62	13	33811252	115103150	6680	LOH	0	-	-	50	2	STT9312.OSCHP
63	14	20219083	107282024	6748	LOH	0	-	-	50	2	STT9312.OSCHP
64	15	20161372	20212798	6	LOH	0	-	-	50	2	STT9312.OSCHP
65	15	22752399	47380977	1703	LOH	0	-	-	50	2	STT9312.OSCHP
66	15	47407214	90809633	3304	LOH	1	-	-	50	2	STT9312.OSCHP
67	15	90832671	102397317	974	LOH	0	-	-	50	2	STT9312.OSCHP
68	16	83887	30131777	2244	LOH	0	-	-	50	2	STT9312.OSCHP
69	16	30142253	35271725	213	LOH	1	-	-	50	2	STT9312.OSCHP
70	16	46461309	90158005	3316	LOH	1	-	-	50	2	STT9312.OSCHP
71	17	400959	19465191	1532	LOH	0	-	-	50	2	STT9312.OSCHP
72	17	19473520	22217883	196	LOH	1	-	-	50	2	STT9312.OSCHP
73	17	25326941	37312896	948	LOH	1	-	-	50	2	STT9312.OSCHP
74	17	37318320	80263427	3678	LOH	0	-	-	50	2	STT9312.OSCHP
75	18	12842	15377471	1070	LOH	0	-	-	50	2	STT9312.OSCHP
76	18	18554307	78007784	4505	LOH	0	-	-	50	2	STT9312.OSCHP
77	19	247232	24544320	2106	LOH	0	-	-	50	2	STT9312.OSCHP
78	19	27754573	59093239	2665	LOH	1	-	-	50	2	STT9312.OSCHP
79	20	69094	26309255	2580	LOH	0	-	-	50	2	STT9312.OSCHP
80	20	29519156	62912463	2491	LOH	0	-	-	50	2	STT9312.OSCHP
81	21	9648315	10964139	8	LOH	0	-	-	50	2	STT9312.OSCHP
82	21	14344537	48097610	2335	LOH	0	-	-	50	2	STT9312.OSCHP
83	22	16054713	51213826	2714	LOH	0	-	-	50	2	STT9312.OSCHP
84	24	177942	58412929	4178	LOH	0	-	-	50	2	STT9312.OSCHP
85	24	61732394	73740360	1067	LOH	0	-	-	50	2	STT9312.OSCHP
86	24	73744337	77253062	219	LOH	1	-	-	50	2	STT9312.OSCHP
87	24	77260840	155219364	5546	LOH	0	-	-	50	2	STT9312.OSCHP
