SegmentID	Chromosome	StartPosition	StopPosition	MarkerCount	Type	State	Median Log2 Ratio	Median BAF	% Aberr. Cells	TuScan Ploidy	FileName
97	6	32207258	170913051	10207	TotalCN	0	-0.723	0.483	75	0	Recentered_STT9350.RC.OSCHP
98	7	41421	2167383	207	TotalCN	1	-0.972	NaN	75	0	Recentered_STT9350.RC.OSCHP
99	7	2172455	54618010	3897	TotalCN	0	-1.062	NaN	75	0	Recentered_STT9350.RC.OSCHP
100	7	54633002	63618118	468	TotalCN	1	-0.938	NaN	75	0	Recentered_STT9350.RC.OSCHP
101	7	63622315	154217955	7064	TotalCN	0	-1.058	NaN	75	0	Recentered_STT9350.RC.OSCHP
102	7	154250592	159118443	339	TotalCN	1	-0.807	NaN	75	0	Recentered_STT9350.RC.OSCHP
103	8	172417	146292734	11949	TotalCN	0	-0.837	0.483	75	0	Recentered_STT9350.RC.OSCHP
104	9	204738	141054761	8531	TotalCN	0	-1.038	0.364	75	0	Recentered_STT9350.RC.OSCHP
105	10	126070	135434303	9695	TotalCN	0	-1.455	0.082	75	0	Recentered_STT9350.RC.OSCHP
106	11	192764	25193585	1862	TotalCN	0	-0.731	0.483	75	0	Recentered_STT9350.RC.OSCHP
107	11	25203524	25645867	30	TotalCN	1	-0.821	NaN	75	0	Recentered_STT9350.RC.OSCHP
108	11	25663537	32397879	457	TotalCN	0	-0.775	0.483	75	0	Recentered_STT9350.RC.OSCHP
109	11	32400053	32480653	33	TotalCN	1	-0.84	NaN	75	0	Recentered_STT9350.RC.OSCHP
110	11	32481177	39675044	491	TotalCN	0	-0.761	0.485	75	0	Recentered_STT9350.RC.OSCHP
111	11	39695685	40156059	32	TotalCN	1	-0.668	NaN	75	0	Recentered_STT9350.RC.OSCHP
112	11	40172972	41490155	89	TotalCN	0	-0.731	0.483	75	0	Recentered_STT9350.RC.OSCHP
113	11	41510850	41955855	31	TotalCN	1	-0.788	NaN	75	0	Recentered_STT9350.RC.OSCHP
114	11	41966167	50002275	565	TotalCN	0	-0.749	0.481	75	0	Recentered_STT9350.RC.OSCHP
115	11	50003191	55154479	97	TotalCN	1	-0.524	NaN	75	0	Recentered_STT9350.RC.OSCHP
116	11	55168405	70484127	1268	TotalCN	0	-0.784	0.481	75	0	Recentered_STT9350.RC.OSCHP
117	11	70506337	70778491	18	TotalCN	1	-0.485	NaN	75	0	Recentered_STT9350.RC.OSCHP
118	11	70789000	77902825	550	TotalCN	0	-0.795	0.483	75	0	Recentered_STT9350.RC.OSCHP
119	11	77920668	78362219	50	TotalCN	1	-0.881	NaN	75	0	Recentered_STT9350.RC.OSCHP
120	11	78364970	89461535	803	TotalCN	0	-0.789	0.482	75	0	Recentered_STT9350.RC.OSCHP
121	11	89462032	89917699	19	TotalCN	1	-0.784	NaN	75	0	Recentered_STT9350.RC.OSCHP
122	11	89935586	100123612	724	TotalCN	0	-0.804	0.484	75	0	Recentered_STT9350.RC.OSCHP
123	11	100137718	100381819	19	TotalCN	1	-0.795	NaN	75	0	Recentered_STT9350.RC.OSCHP
124	11	100391861	134938847	2809	TotalCN	0	-0.752	0.482	75	0	Recentered_STT9350.RC.OSCHP
125	12	189400	34559082	2831	TotalCN	0	-0.764	0.483	75	0	Recentered_STT9350.RC.OSCHP
126	12	34574457	38478951	54	TotalCN	1	-0.477	NaN	75	0	Recentered_STT9350.RC.OSCHP
127	12	38500091	57982254	1609	TotalCN	0	-0.801	0.484	75	0	Recentered_STT9350.RC.OSCHP
128	12	57985860	58135050	105	TotalCN	1	-0.874	NaN	75	0	Recentered_STT9350.RC.OSCHP
129	12	58135420	84357221	2127	TotalCN	0	-0.777	0.482	75	0	Recentered_STT9350.RC.OSCHP
130	12	84370915	84625939	24	TotalCN	1	-0.82	0.311	75	0	Recentered_STT9350.RC.OSCHP
131	12	84639791	100331387	1128	TotalCN	0	-0.801	0.485	75	0	Recentered_STT9350.RC.OSCHP
132	12	100341660	100602912	18	TotalCN	1	-0.923	NaN	75	0	Recentered_STT9350.RC.OSCHP
133	12	100607615	104535862	308	TotalCN	0	-0.78	0.482	75	0	Recentered_STT9350.RC.OSCHP
134	12	104568176	104829275	19	TotalCN	1	-0.791	NaN	75	0	Recentered_STT9350.RC.OSCHP
135	12	104848227	133818115	2122	TotalCN	0	-0.694	0.484	75	0	Recentered_STT9350.RC.OSCHP
136	13	19084823	115103150	7934	TotalCN	0	-0.759	0.484	75	0	Recentered_STT9350.RC.OSCHP
137	14	20219083	107282024	6756	TotalCN	0	-0.793	0.484	75	0	Recentered_STT9350.RC.OSCHP
138	15	20161372	23619912	43	TotalCN	0	-0.689	0.486	75	0	Recentered_STT9350.RC.OSCHP
139	15	23620694	23853079	19	TotalCN	1	-0.716	NaN	75	0	Recentered_STT9350.RC.OSCHP
140	15	23877411	28029490	283	TotalCN	0	-0.655	0.484	75	0	Recentered_STT9350.RC.OSCHP
141	15	28049304	28341575	19	TotalCN	1	-0.681	NaN	75	0	Recentered_STT9350.RC.OSCHP
142	15	28345931	32977101	256	TotalCN	0	-0.642	0.484	75	0	Recentered_STT9350.RC.OSCHP
143	15	32993645	33251727	18	TotalCN	1	-0.776	NaN	75	0	Recentered_STT9350.RC.OSCHP
144	15	33259852	37191961	268	TotalCN	0	-0.751	0.485	75	0	Recentered_STT9350.RC.OSCHP
145	15	37193618	37447289	45	TotalCN	1	-0.8	NaN	75	0	Recentered_STT9350.RC.OSCHP
146	15	37464244	39400332	145	TotalCN	0	-0.783	0.486	75	0	Recentered_STT9350.RC.OSCHP
147	15	39424370	39671514	18	TotalCN	1	-0.843	NaN	75	0	Recentered_STT9350.RC.OSCHP
148	15	39687127	40926979	116	TotalCN	0	-0.733	0.483	75	0	Recentered_STT9350.RC.OSCHP
149	15	40929814	41776692	100	TotalCN	1	-0.696	NaN	75	0	Recentered_STT9350.RC.OSCHP
150	15	41782684	47242573	378	TotalCN	0	-0.768	0.483	75	0	Recentered_STT9350.RC.OSCHP
151	15	47267000	47513253	18	TotalCN	1	-0.762	NaN	75	0	Recentered_STT9350.RC.OSCHP
152	15	47533478	50629403	206	TotalCN	0	-0.762	0.491	75	0	Recentered_STT9350.RC.OSCHP
153	15	50648940	50909854	19	TotalCN	1	-0.638	NaN	75	0	Recentered_STT9350.RC.OSCHP
154	15	50928789	54197272	269	TotalCN	0	-0.792	0.482	75	0	Recentered_STT9350.RC.OSCHP
155	15	54210677	54481922	19	TotalCN	1	-0.829	NaN	75	0	Recentered_STT9350.RC.OSCHP
156	15	54503072	57373236	215	TotalCN	0	-0.696	0.488	75	0	Recentered_STT9350.RC.OSCHP
157	15	57381031	57470298	19	TotalCN	1	-0.653	NaN	75	0	Recentered_STT9350.RC.OSCHP
158	15	57476858	63000174	386	TotalCN	0	-0.705	0.481	75	0	Recentered_STT9350.RC.OSCHP
159	15	63009733	63297719	20	TotalCN	1	-0.681	NaN	75	0	Recentered_STT9350.RC.OSCHP
160	15	63319972	64670566	123	TotalCN	0	-0.785	0.487	75	0	Recentered_STT9350.RC.OSCHP
161	15	64685207	64983249	21	TotalCN	1	-0.813	NaN	75	0	Recentered_STT9350.RC.OSCHP
162	15	65003054	65667724	44	TotalCN	0	-0.77	0.477	75	0	Recentered_STT9350.RC.OSCHP
163	15	65683659	66280985	41	TotalCN	1	-0.747	NaN	75	0	Recentered_STT9350.RC.OSCHP
164	15	66304916	67063327	92	TotalCN	0	-0.802	0.485	75	0	Recentered_STT9350.RC.OSCHP
165	15	67066009	67239950	19	TotalCN	1	-0.699	NaN	75	0	Recentered_STT9350.RC.OSCHP
166	15	67252444	67596215	24	TotalCN	0	-0.719	0.476	75	0	Recentered_STT9350.RC.OSCHP
167	15	67611732	68162131	37	TotalCN	1	-0.808	0.481	75	0	Recentered_STT9350.RC.OSCHP
168	15	68166930	72980550	356	TotalCN	0	-0.721	0.485	75	0	Recentered_STT9350.RC.OSCHP
169	15	73007893	73331852	23	TotalCN	1	-0.722	NaN	75	0	Recentered_STT9350.RC.OSCHP
170	15	73349633	75140854	179	TotalCN	0	-0.678	0.48	75	0	Recentered_STT9350.RC.OSCHP
171	15	75156944	76015867	58	TotalCN	1	-0.799	NaN	75	0	Recentered_STT9350.RC.OSCHP
172	15	76033022	76792839	51	TotalCN	0	-0.645	0.486	75	0	Recentered_STT9350.RC.OSCHP
173	15	76800659	77368682	39	TotalCN	1	-0.826	NaN	75	0	Recentered_STT9350.RC.OSCHP
174	15	77383211	78841591	111	TotalCN	0	-0.657	0.483	75	0	Recentered_STT9350.RC.OSCHP
175	15	78842239	78872861	20	TotalCN	1	-0.902	NaN	75	0	Recentered_STT9350.RC.OSCHP
176	15	78874492	80170563	120	TotalCN	0	-0.686	0.483	75	0	Recentered_STT9350.RC.OSCHP
177	15	80183342	80443953	18	TotalCN	1	-0.874	NaN	75	0	Recentered_STT9350.RC.OSCHP
178	15	80454745	82197941	114	TotalCN	0	-0.689	0.489	75	0	Recentered_STT9350.RC.OSCHP
179	15	82217410	82516039	21	TotalCN	1	-0.823	NaN	75	0	Recentered_STT9350.RC.OSCHP
180	15	82532274	87742975	365	TotalCN	0	-0.665	0.49	75	0	Recentered_STT9350.RC.OSCHP
181	15	87755594	88014263	18	TotalCN	1	-0.602	NaN	75	0	Recentered_STT9350.RC.OSCHP
182	15	88030433	88359578	23	TotalCN	0	-0.741	0.486	75	0	Recentered_STT9350.RC.OSCHP
183	15	88370262	88507332	23	TotalCN	1	-0.684	NaN	75	0	Recentered_STT9350.RC.OSCHP
184	15	88514162	91241740	264	TotalCN	0	-0.674	0.49	75	0	Recentered_STT9350.RC.OSCHP
185	15	91254625	91345873	19	TotalCN	1	-0.813	NaN	75	0	Recentered_STT9350.RC.OSCHP
186	15	91351930	94458150	243	TotalCN	0	-0.73	0.488	75	0	Recentered_STT9350.RC.OSCHP
187	15	94476973	94748728	19	TotalCN	1	-0.753	NaN	75	0	Recentered_STT9350.RC.OSCHP
188	15	94767302	97923778	212	TotalCN	0	-0.724	0.486	75	0	Recentered_STT9350.RC.OSCHP
189	15	97946731	98201226	18	TotalCN	1	-0.794	NaN	75	0	Recentered_STT9350.RC.OSCHP
190	15	98209237	99190273	68	TotalCN	0	-0.618	0.487	75	0	Recentered_STT9350.RC.OSCHP
191	15	99190334	99319073	52	TotalCN	1	-0.692	0.459	75	0	Recentered_STT9350.RC.OSCHP
192	15	99322772	99925021	106	TotalCN	0	-0.691	0.48	75	0	Recentered_STT9350.RC.OSCHP
193	15	99939263	100285705	24	TotalCN	1	-0.596	NaN	75	0	Recentered_STT9350.RC.OSCHP
194	15	100305753	102397317	168	TotalCN	0	-0.625	0.483	75	0	Recentered_STT9350.RC.OSCHP
195	16	83887	9496660	859	TotalCN	1	-0.397	0.43	75	0	Recentered_STT9350.RC.OSCHP
196	16	9505631	11617658	179	TotalCN	0	-0.601	0.483	75	0	Recentered_STT9350.RC.OSCHP
197	16	11624245	26765485	1001	TotalCN	1	-0.397	0.423	75	0	Recentered_STT9350.RC.OSCHP
198	16	26784868	27444030	53	TotalCN	1.5	-0.342	0.473	75	0	Recentered_STT9350.RC.OSCHP
199	16	27452700	33910861	340	TotalCN	1	-0.446	NaN	75	0	Recentered_STT9350.RC.OSCHP
200	16	34197195	90158005	3402	TotalCN	0	-1.447	0.081	75	0	Recentered_STT9350.RC.OSCHP
201	17	400959	1226741	55	TotalCN	0	-0.599	0.488	75	0	Recentered_STT9350.RC.OSCHP
202	17	1234275	1348989	27	TotalCN	1	-0.594	NaN	75	0	Recentered_STT9350.RC.OSCHP
203	17	1349704	7550031	497	TotalCN	0	-0.664	0.484	75	0	Recentered_STT9350.RC.OSCHP
204	17	7551602	7605654	52	TotalCN	1	-0.626	NaN	75	0	Recentered_STT9350.RC.OSCHP
205	17	7605781	20012346	962	TotalCN	0	-0.646	0.486	75	0	Recentered_STT9350.RC.OSCHP
206	17	20014556	20301297	45	TotalCN	1	-0.736	NaN	75	0	Recentered_STT9350.RC.OSCHP
207	17	20438438	27225937	263	TotalCN	0	-0.635	0.482	75	0	Recentered_STT9350.RC.OSCHP
208	17	27229334	27320106	19	TotalCN	1	-0.582	NaN	75	0	Recentered_STT9350.RC.OSCHP
209	17	27328595	36090702	638	TotalCN	0	-0.689	0.483	75	0	Recentered_STT9350.RC.OSCHP
210	17	36095246	36491258	24	TotalCN	1	-0.642	NaN	75	0	Recentered_STT9350.RC.OSCHP
211	17	36516801	36958065	66	TotalCN	0	-0.671	0.48	75	0	Recentered_STT9350.RC.OSCHP
212	17	36959496	38212363	229	TotalCN	1	-0.726	NaN	75	0	Recentered_STT9350.RC.OSCHP
213	17	38215695	41220772	339	TotalCN	0	-0.673	0.478	75	0	Recentered_STT9350.RC.OSCHP
214	17	41221425	41240915	20	TotalCN	1	-0.585	NaN	75	0	Recentered_STT9350.RC.OSCHP
215	17	41241390	44795234	227	TotalCN	0	-0.686	0.484	75	0	Recentered_STT9350.RC.OSCHP
216	17	44796777	45732774	80	TotalCN	1	-0.721	NaN	75	0	Recentered_STT9350.RC.OSCHP
217	17	45748102	48707182	263	TotalCN	0	-0.733	0.485	75	0	Recentered_STT9350.RC.OSCHP
218	17	48707671	48723788	19	TotalCN	1	-0.662	NaN	75	0	Recentered_STT9350.RC.OSCHP
219	17	48724037	51098929	219	TotalCN	0	-0.696	0.482	75	0	Recentered_STT9350.RC.OSCHP
220	17	51112130	51391579	20	TotalCN	1	-0.808	NaN	75	0	Recentered_STT9350.RC.OSCHP
221	17	51406687	53376504	139	TotalCN	0	-0.695	0.482	75	0	Recentered_STT9350.RC.OSCHP
222	17	53379856	53565817	19	TotalCN	1	-0.635	NaN	75	0	Recentered_STT9350.RC.OSCHP
223	17	53587193	54167853	40	TotalCN	0	-0.77	0.48	75	0	Recentered_STT9350.RC.OSCHP
224	17	54183867	54449676	19	TotalCN	1	-0.52	NaN	75	0	Recentered_STT9350.RC.OSCHP
225	17	54470311	57429100	257	TotalCN	0	-0.731	0.484	75	0	Recentered_STT9350.RC.OSCHP
226	17	57453511	57705871	21	TotalCN	1	-0.826	NaN	75	0	Recentered_STT9350.RC.OSCHP
227	17	57713280	58380096	66	TotalCN	0	-0.734	0.489	75	0	Recentered_STT9350.RC.OSCHP
228	17	58390960	58728043	31	TotalCN	1	-0.809	NaN	75	0	Recentered_STT9350.RC.OSCHP
229	17	58735471	59748156	72	TotalCN	0	-0.681	0.485	75	0	Recentered_STT9350.RC.OSCHP
230	17	59755755	60106854	50	TotalCN	1	-0.794	NaN	75	0	Recentered_STT9350.RC.OSCHP
231	17	60126703	63528950	260	TotalCN	0	-0.695	0.493	75	0	Recentered_STT9350.RC.OSCHP
232	17	63532914	63587230	23	TotalCN	1	-0.575	NaN	75	0	Recentered_STT9350.RC.OSCHP
233	17	63590136	69803672	428	TotalCN	0	-0.73	0.486	75	0	Recentered_STT9350.RC.OSCHP
234	17	69814853	70074148	18	TotalCN	1	-0.804	NaN	75	0	Recentered_STT9350.RC.OSCHP
235	17	70094050	70790532	48	TotalCN	0	-0.742	0.477	75	0	Recentered_STT9350.RC.OSCHP
236	17	70810703	71062115	18	TotalCN	1	-0.608	NaN	75	0	Recentered_STT9350.RC.OSCHP
237	17	71090495	78319136	550	TotalCN	0	-0.685	0.481	75	0	Recentered_STT9350.RC.OSCHP
238	17	78340119	78742526	105	TotalCN	1	-0.828	NaN	75	0	Recentered_STT9350.RC.OSCHP
239	17	78744676	80263427	185	TotalCN	0	-0.6	0.489	75	0	Recentered_STT9350.RC.OSCHP
240	18	12842	4056421	315	TotalCN	0	-0.744	0.483	75	0	Recentered_STT9350.RC.OSCHP
241	18	4064082	4328837	19	TotalCN	1	-0.717	NaN	75	0	Recentered_STT9350.RC.OSCHP
242	18	4335455	6088172	116	TotalCN	0	-0.668	0.481	75	0	Recentered_STT9350.RC.OSCHP
243	18	6114186	6401072	19	TotalCN	1	-0.715	NaN	75	0	Recentered_STT9350.RC.OSCHP
244	18	6402671	7088243	68	TotalCN	0	-0.692	0.486	75	0	Recentered_STT9350.RC.OSCHP
245	18	7094612	7329035	21	TotalCN	1	-0.546	NaN	75	0	Recentered_STT9350.RC.OSCHP
246	18	7342368	15377471	514	TotalCN	0	-0.657	0.486	75	0	Recentered_STT9350.RC.OSCHP
247	18	18554307	18924670	26	TotalCN	1	-0.844	NaN	75	0	Recentered_STT9350.RC.OSCHP
248	18	18942583	20026622	71	TotalCN	0	-0.67	0.481	75	0	Recentered_STT9350.RC.OSCHP
249	18	20032854	21173209	77	TotalCN	1	-0.758	NaN	75	0	Recentered_STT9350.RC.OSCHP
250	18	21187774	23129782	175	TotalCN	0	-0.65	0.483	75	0	Recentered_STT9350.RC.OSCHP
251	18	23148295	23410054	18	TotalCN	1	-0.638	NaN	75	0	Recentered_STT9350.RC.OSCHP
252	18	23417133	31596276	614	TotalCN	0	-0.741	0.483	75	0	Recentered_STT9350.RC.OSCHP
253	18	31599074	31961433	30	TotalCN	1	-0.793	NaN	75	0	Recentered_STT9350.RC.OSCHP
254	18	31979991	35566908	242	TotalCN	0	-0.723	0.484	75	0	Recentered_STT9350.RC.OSCHP
255	18	35577756	35834733	18	TotalCN	1	-0.733	NaN	75	0	Recentered_STT9350.RC.OSCHP
256	18	35857834	37919807	137	TotalCN	0	-0.772	0.487	75	0	Recentered_STT9350.RC.OSCHP
257	18	37933464	38206527	18	TotalCN	1	-0.775	NaN	75	0	Recentered_STT9350.RC.OSCHP
258	18	38227098	38645459	27	TotalCN	0	-0.811	0.478	75	0	Recentered_STT9350.RC.OSCHP
259	18	38652375	38854851	18	TotalCN	1	-0.837	NaN	75	0	Recentered_STT9350.RC.OSCHP
260	18	38869090	41379559	183	TotalCN	0	-0.761	0.48	75	0	Recentered_STT9350.RC.OSCHP
261	18	41394581	41650484	19	TotalCN	1	-0.715	NaN	75	0	Recentered_STT9350.RC.OSCHP
262	18	41661406	47281199	415	TotalCN	0	-0.672	0.485	75	0	Recentered_STT9350.RC.OSCHP
263	18	47290831	47723943	29	TotalCN	1	-0.83	NaN	75	0	Recentered_STT9350.RC.OSCHP
264	18	47753052	50160323	238	TotalCN	0	-0.725	0.481	75	0	Recentered_STT9350.RC.OSCHP
265	18	50161988	50280854	24	TotalCN	1	-0.715	NaN	75	0	Recentered_STT9350.RC.OSCHP
266	18	50285912	65027980	1254	TotalCN	0	-0.737	0.482	75	0	Recentered_STT9350.RC.OSCHP
267	18	65049167	65339348	22	TotalCN	1	-0.728	NaN	75	0	Recentered_STT9350.RC.OSCHP
268	18	65371250	68173787	208	TotalCN	0	-0.792	0.483	75	0	Recentered_STT9350.RC.OSCHP
269	18	68200564	68490993	20	TotalCN	1	-0.671	NaN	75	0	Recentered_STT9350.RC.OSCHP
270	18	68508072	78007784	640	TotalCN	0	-0.624	0.481	75	0	Recentered_STT9350.RC.OSCHP
271	19	247232	3952001	375	TotalCN	1	-0.319	0.391	75	0	Recentered_STT9350.RC.OSCHP
272	19	3969505	7114288	248	TotalCN	0	-1.048	0.354	75	0	Recentered_STT9350.RC.OSCHP
273	19	7116963	7161706	19	TotalCN	1	-0.653	NaN	75	0	Recentered_STT9350.RC.OSCHP
274	19	7163230	8970054	163	TotalCN	0	-0.875	0.389	75	0	Recentered_STT9350.RC.OSCHP
275	19	8973217	9020666	19	TotalCN	1	-0.855	NaN	75	0	Recentered_STT9350.RC.OSCHP
276	19	9021702	16548375	673	TotalCN	0	-1.31	0.087	75	0	Recentered_STT9350.RC.OSCHP
277	19	16558766	17094824	49	TotalCN	1.5	-0.442	0.488	75	0	Recentered_STT9350.RC.OSCHP
278	19	17100731	17257802	18	TotalCN	1	-0.423	NaN	75	0	Recentered_STT9350.RC.OSCHP
279	19	17283303	18157551	72	TotalCN	0	-0.742	0.475	75	0	Recentered_STT9350.RC.OSCHP
280	19	18171886	19817749	179	TotalCN	2	0.073	0.329	75	0	Recentered_STT9350.RC.OSCHP
281	19	19822049	20170214	24	TotalCN	1	-0.768	NaN	75	0	Recentered_STT9350.RC.OSCHP
282	19	20179614	29957981	434	TotalCN	0	-0.913	0.429	75	0	Recentered_STT9350.RC.OSCHP
283	19	29973511	30378841	61	TotalCN	1	-0.741	0.468	75	0	Recentered_STT9350.RC.OSCHP
284	19	30394856	33514898	226	TotalCN	0	-0.606	0.484	75	0	Recentered_STT9350.RC.OSCHP
285	19	33516441	33578470	21	TotalCN	1	-0.812	NaN	75	0	Recentered_STT9350.RC.OSCHP
286	19	33589144	59093239	2254	TotalCN	0	-1.406	0.081	75	0	Recentered_STT9350.RC.OSCHP
287	20	69094	14348026	1217	TotalCN	0	-0.735	0.485	75	0	Recentered_STT9350.RC.OSCHP
288	20	14350250	14898603	222	TotalCN	1	-0.833	NaN	75	0	Recentered_STT9350.RC.OSCHP
289	20	14900614	15190270	118	TotalCN	0	-0.847	0.475	75	0	Recentered_STT9350.RC.OSCHP
290	20	15196617	15254475	25	TotalCN	1	-0.829	NaN	75	0	Recentered_STT9350.RC.OSCHP
291	20	15258611	15657595	161	TotalCN	0	-0.749	0.482	75	0	Recentered_STT9350.RC.OSCHP
292	20	15660995	15704647	19	TotalCN	1	-0.663	NaN	75	0	Recentered_STT9350.RC.OSCHP
293	20	15706717	15841971	54	TotalCN	0	-0.679	0.48	75	0	Recentered_STT9350.RC.OSCHP
294	20	15844440	15954241	66	TotalCN	1	-0.774	NaN	75	0	Recentered_STT9350.RC.OSCHP
295	20	15954795	16023124	37	TotalCN	0	-0.692	0.479	75	0	Recentered_STT9350.RC.OSCHP
296	20	16024597	16080832	18	TotalCN	1	-0.745	NaN	75	0	Recentered_STT9350.RC.OSCHP
297	20	16090420	23860178	512	TotalCN	0	-0.662	0.485	75	0	Recentered_STT9350.RC.OSCHP
298	20	23884597	24160280	19	TotalCN	1	-0.615	NaN	75	0	Recentered_STT9350.RC.OSCHP
299	20	24174606	25210827	70	TotalCN	0	-0.598	0.49	75	0	Recentered_STT9350.RC.OSCHP
300	20	25226192	30994653	189	TotalCN	1	-0.729	NaN	75	0	Recentered_STT9350.RC.OSCHP
301	20	31003186	32955423	145	TotalCN	0	-0.713	0.48	75	0	Recentered_STT9350.RC.OSCHP
302	20	32969643	33265971	20	TotalCN	1	-0.56	NaN	75	0	Recentered_STT9350.RC.OSCHP
303	20	33273403	34174092	61	TotalCN	0	-0.742	0.485	75	0	Recentered_STT9350.RC.OSCHP
304	20	34191629	34522520	23	TotalCN	1	-0.854	NaN	75	0	Recentered_STT9350.RC.OSCHP
