SegmentID	Chromosome	StartPosition	StopPosition	MarkerCount	Type	State	Median Log2 Ratio	Median BAF	% Aberr. Cells	TuScan Ploidy	FileName
146	8	34611275	36061949	97	TotalCN	2	-0.081	NaN	85	4	STT9350.OSCHP
147	8	36075152	39223656	261	TotalCN	4	0.66	0.484	85	4	STT9350.OSCHP
148	8	39239834	39502217	18	TotalCN	1	-0.788	NaN	85	4	STT9350.OSCHP
149	8	39505826	146292734	8430	TotalCN	4	0.666	0.483	85	4	STT9350.OSCHP
150	9	204738	141054761	8531	TotalCN	3	0.367	0.364	85	4	STT9350.OSCHP
151	10	126070	47554493	3142	TotalCN	2	-0.039	0.083	85	4	STT9350.OSCHP
152	10	47559903	65056813	1187	TotalCN	1.5	-0.083	0.083	85	4	STT9350.OSCHP
153	10	65071215	135434303	5366	TotalCN	2	-0.049	0.082	85	4	STT9350.OSCHP
154	11	192764	32397879	2349	TotalCN	4	0.664	0.483	85	4	STT9350.OSCHP
155	11	32400053	32480653	33	TotalCN	3	0.565	NaN	85	4	STT9350.OSCHP
156	11	32481177	50002275	1208	TotalCN	4	0.652	0.483	85	4	STT9350.OSCHP
157	11	50003191	55154479	97	TotalCN	5	0.881	NaN	85	4	STT9350.OSCHP
158	11	55168405	70484127	1268	TotalCN	4	0.621	0.481	85	4	STT9350.OSCHP
159	11	70506337	70778491	18	TotalCN	5	0.92	NaN	85	4	STT9350.OSCHP
160	11	70789000	77902825	550	TotalCN	4	0.61	0.483	85	4	STT9350.OSCHP
161	11	77920668	78362219	50	TotalCN	3	0.524	NaN	85	4	STT9350.OSCHP
162	11	78364970	134938847	4374	TotalCN	4	0.637	0.482	85	4	STT9350.OSCHP
163	12	189400	34559082	2831	TotalCN	4	0.641	0.483	85	4	STT9350.OSCHP
164	12	34574457	38478951	54	TotalCN	5	0.928	NaN	85	4	STT9350.OSCHP
165	12	38500091	57982254	1609	TotalCN	4	0.604	0.484	85	4	STT9350.OSCHP
166	12	57985860	58135050	105	TotalCN	3	0.531	NaN	85	4	STT9350.OSCHP
167	12	58135420	84357221	2127	TotalCN	4	0.628	0.482	85	4	STT9350.OSCHP
168	12	84370915	84625939	24	TotalCN	3	0.585	0.311	85	4	STT9350.OSCHP
169	12	84639791	100331387	1128	TotalCN	4	0.604	0.485	85	4	STT9350.OSCHP
170	12	100341660	100602912	18	TotalCN	3	0.482	NaN	85	4	STT9350.OSCHP
171	12	100607615	133818115	2449	TotalCN	4	0.696	0.483	85	4	STT9350.OSCHP
172	13	19084823	48054661	2359	TotalCN	4	0.703	0.484	85	4	STT9350.OSCHP
173	13	48058244	63661960	1229	TotalCN	2	-0.035	NaN	85	4	STT9350.OSCHP
174	13	63685149	115103150	4346	TotalCN	4	0.7	0.483	85	4	STT9350.OSCHP
175	14	20219083	71498991	4034	TotalCN	4	0.673	0.483	85	4	STT9350.OSCHP
176	14	71515431	91059658	1339	TotalCN	2	-0.101	NaN	85	4	STT9350.OSCHP
177	14	91077472	107282024	1383	TotalCN	4	0.74	0.485	85	4	STT9350.OSCHP
178	15	20161372	39400332	1096	TotalCN	4	0.692	0.484	85	4	STT9350.OSCHP
179	15	39424370	39671514	18	TotalCN	3	0.562	NaN	85	4	STT9350.OSCHP
180	15	39687127	54197272	1106	TotalCN	4	0.644	0.485	85	4	STT9350.OSCHP
181	15	54210677	54481922	19	TotalCN	3	0.576	NaN	85	4	STT9350.OSCHP
182	15	54503072	77095175	1729	TotalCN	4	0.679	0.484	85	4	STT9350.OSCHP
183	15	77110524	77368682	18	TotalCN	3	0.488	NaN	85	4	STT9350.OSCHP
184	15	77383211	78841591	111	TotalCN	4	0.748	0.483	85	4	STT9350.OSCHP
185	15	78842239	78872861	20	TotalCN	3	0.503	NaN	85	4	STT9350.OSCHP
186	15	78874492	80170563	120	TotalCN	4	0.719	0.483	85	4	STT9350.OSCHP
187	15	80183342	80443953	18	TotalCN	3	0.531	NaN	85	4	STT9350.OSCHP
188	15	80454745	99275008	1441	TotalCN	4	0.71	0.488	85	4	STT9350.OSCHP
189	15	99276019	99319073	18	TotalCN	3	0.556	NaN	85	4	STT9350.OSCHP
190	15	99322772	102397317	298	TotalCN	4	0.763	0.481	85	4	STT9350.OSCHP
191	16	83887	2063481	132	TotalCN	5	1.098	0.404	85	4	STT9350.OSCHP
192	16	2070433	2280318	67	TotalCN	6	1.078	NaN	85	4	STT9350.OSCHP
193	16	2281967	9496660	660	TotalCN	5	0.991	0.437	85	4	STT9350.OSCHP
194	16	9505631	11617658	179	TotalCN	4	0.804	0.483	85	4	STT9350.OSCHP
195	16	11624245	26765485	1001	TotalCN	5	1.008	0.423	85	4	STT9350.OSCHP
196	16	26784868	27635840	71	TotalCN	6	1.075	0.472	85	4	STT9350.OSCHP
197	16	27647830	33910861	322	TotalCN	5	0.956	NaN	85	4	STT9350.OSCHP
198	16	34197195	35271725	67	TotalCN	3	0.268	NaN	85	4	STT9350.OSCHP
199	16	46461309	90158005	3335	TotalCN	2	-0.048	0.081	85	4	STT9350.OSCHP
200	17	400959	54167853	4262	TotalCN	4	0.733	0.484	85	4	STT9350.OSCHP
201	17	54183867	54449676	19	TotalCN	5	0.885	NaN	85	4	STT9350.OSCHP
202	17	54470311	57429100	257	TotalCN	4	0.674	0.484	85	4	STT9350.OSCHP
203	17	57453511	57705871	21	TotalCN	3	0.579	NaN	85	4	STT9350.OSCHP
204	17	57713280	78319136	1564	TotalCN	4	0.697	0.484	85	4	STT9350.OSCHP
205	17	78340119	78742526	105	TotalCN	3	0.577	NaN	85	4	STT9350.OSCHP
206	17	78744676	80263427	185	TotalCN	4	0.805	0.489	85	4	STT9350.OSCHP
207	18	12842	7088243	537	TotalCN	4	0.684	0.483	85	4	STT9350.OSCHP
208	18	7094612	7329035	21	TotalCN	5	0.859	NaN	85	4	STT9350.OSCHP
209	18	7342368	15377471	514	TotalCN	4	0.748	0.486	85	4	STT9350.OSCHP
210	18	18554307	18924670	26	TotalCN	3	0.561	NaN	85	4	STT9350.OSCHP
211	18	18942583	38645459	1427	TotalCN	4	0.674	0.482	85	4	STT9350.OSCHP
212	18	38652375	38854851	18	TotalCN	3	0.568	NaN	85	4	STT9350.OSCHP
213	18	38869090	47281199	617	TotalCN	4	0.717	0.484	85	4	STT9350.OSCHP
214	18	47290831	47723943	29	TotalCN	3	0.575	NaN	85	4	STT9350.OSCHP
215	18	47753052	78007784	2406	TotalCN	4	0.696	0.481	85	4	STT9350.OSCHP
216	19	247232	643851	57	TotalCN	5	0.974	0.462	85	4	STT9350.OSCHP
217	19	646507	3952001	318	TotalCN	6	1.104	0.377	85	4	STT9350.OSCHP
218	19	3969505	4273250	34	TotalCN	3	0.384	NaN	85	4	STT9350.OSCHP
219	19	4288555	5174180	72	TotalCN	2	-0.079	0.077	85	4	STT9350.OSCHP
220	19	5188880	6801481	118	TotalCN	3	0.524	0.353	85	4	STT9350.OSCHP
221	19	6825032	7837306	129	TotalCN	4	0.715	0.48	85	4	STT9350.OSCHP
222	19	7855578	9020666	96	TotalCN	3	0.356	0.358	85	4	STT9350.OSCHP
223	19	9021702	12256912	304	TotalCN	2	0.036	0.081	85	4	STT9350.OSCHP
224	19	12274521	12947059	58	TotalCN	3	0.395	0.346	85	4	STT9350.OSCHP
225	19	12950863	13796703	69	TotalCN	4	0.875	0.484	85	4	STT9350.OSCHP
226	19	13802760	16548375	242	TotalCN	2	-0.017	0.082	85	4	STT9350.OSCHP
227	19	16558766	17094824	49	TotalCN	6	0.963	0.488	85	4	STT9350.OSCHP
228	19	17100731	17257802	18	TotalCN	5	0.982	NaN	85	4	STT9350.OSCHP
229	19	17283303	17920758	46	TotalCN	3	0.519	0.425	85	4	STT9350.OSCHP
230	19	17926656	18157551	26	TotalCN	4	0.776	0.493	85	4	STT9350.OSCHP
231	19	18171886	18257750	18	TotalCN	7	1.359	NaN	85	4	STT9350.OSCHP
232	19	18262585	19817749	161	TotalCN	8	1.489	0.328	85	4	STT9350.OSCHP
233	19	19822049	20170214	24	TotalCN	4	0.637	NaN	85	4	STT9350.OSCHP
234	19	20179614	23837145	234	TotalCN	3	0.357	0.341	85	4	STT9350.OSCHP
235	19	23844155	24544320	47	TotalCN	2	0.074	NaN	85	4	STT9350.OSCHP
236	19	27754573	34916011	582	TotalCN	4	0.777	0.485	85	4	STT9350.OSCHP
237	19	34931904	59093239	2133	TotalCN	2	-0.023	0.08	85	4	STT9350.OSCHP
238	20	69094	14566338	1307	TotalCN	4	0.664	0.485	85	4	STT9350.OSCHP
239	20	14568758	14898603	132	TotalCN	3	0.57	NaN	85	4	STT9350.OSCHP
240	20	14900614	15190270	118	TotalCN	4	0.558	0.475	85	4	STT9350.OSCHP
241	20	15196617	15254475	25	TotalCN	3	0.576	NaN	85	4	STT9350.OSCHP
242	20	15258611	34174092	1371	TotalCN	4	0.704	0.482	85	4	STT9350.OSCHP
243	20	34191629	34522520	23	TotalCN	3	0.551	NaN	85	4	STT9350.OSCHP
244	20	34544647	38964572	326	TotalCN	4	0.681	0.485	85	4	STT9350.OSCHP
245	20	38966949	39243982	19	TotalCN	3	0.466	NaN	85	4	STT9350.OSCHP
246	20	39255548	59710998	1543	TotalCN	4	0.713	0.482	85	4	STT9350.OSCHP
247	20	59738006	60220953	39	TotalCN	7	1.302	0.447	85	4	STT9350.OSCHP
248	20	60223328	60610916	21	TotalCN	8	1.451	0.373	85	4	STT9350.OSCHP
249	20	60616391	61202523	39	TotalCN	5	0.893	NaN	85	4	STT9350.OSCHP
250	20	61269348	62294709	64	TotalCN	2	0.062	0.076	85	4	STT9350.OSCHP
251	20	62300940	62569286	41	TotalCN	4	0.703	0.49	85	4	STT9350.OSCHP
252	20	62581453	62912463	23	TotalCN	2	-0.235	NaN	85	4	STT9350.OSCHP
253	21	9648315	48097610	2349	TotalCN	4	0.727	0.483	85	4	STT9350.OSCHP
254	22	16054713	51213826	2796	TotalCN	3	0.441	0.361	85	4	STT9350.OSCHP
255	24	177942	72458400	5278	TotalCN	3	0.386	0.354	85	4	STT9350.OSCHP
256	24	72458469	155219364	5912	TotalCN	2	-0.03	0.086	85	4	STT9350.OSCHP
257	25	2660163	28799935	614	TotalCN	0	-3.087	0.309	85	4	STT9350.OSCHP
1	1	754192	39197064	3227	LOH	1	-	-	85	4	STT9350.OSCHP
2	1	39203534	121350934	5858	LOH	0	-	-	85	4	STT9350.OSCHP
3	1	144009053	147830492	223	LOH	0	-	-	85	4	STT9350.OSCHP
4	1	149044448	208551533	4626	LOH	0	-	-	85	4	STT9350.OSCHP
5	1	208569475	249212878	3153	LOH	1	-	-	85	4	STT9350.OSCHP
6	2	21494	90245035	6247	LOH	1	-	-	85	4	STT9350.OSCHP
7	2	91866487	91866487	1	LOH	0	-	-	85	4	STT9350.OSCHP
8	2	95429197	243052331	10746	LOH	1	-	-	85	4	STT9350.OSCHP
9	3	63411	90473621	7267	LOH	0	-	-	85	4	STT9350.OSCHP
10	3	93517443	197852564	7703	LOH	0	-	-	85	4	STT9350.OSCHP
11	4	71566	49092454	3083	LOH	0	-	-	85	4	STT9350.OSCHP
12	4	52684891	190915650	9184	LOH	0	-	-	85	4	STT9350.OSCHP
13	5	38139	46401271	3231	LOH	0	-	-	85	4	STT9350.OSCHP
14	5	49441966	68828372	1383	LOH	0	-	-	85	4	STT9350.OSCHP
15	5	70306678	154291409	5825	LOH	0	-	-	85	4	STT9350.OSCHP
16	5	154307794	168540553	964	LOH	1	-	-	85	4	STT9350.OSCHP
17	5	168561946	180698312	932	LOH	0	-	-	85	4	STT9350.OSCHP
18	6	204909	9394888	572	LOH	1	-	-	85	4	STT9350.OSCHP
19	6	9399038	27192551	1158	LOH	0	-	-	85	4	STT9350.OSCHP
20	6	27214789	31549587	177	LOH	1	-	-	85	4	STT9350.OSCHP
21	6	31553468	58770502	1923	LOH	0	-	-	85	4	STT9350.OSCHP
22	6	61886393	170913051	7632	LOH	0	-	-	85	4	STT9350.OSCHP
23	7	41421	58011645	4475	LOH	1	-	-	85	4	STT9350.OSCHP
24	7	61064518	158242652	7376	LOH	1	-	-	85	4	STT9350.OSCHP
25	7	158271642	159118443	66	LOH	0	-	-	85	4	STT9350.OSCHP
26	8	172417	7004147	1044	LOH	1	-	-	85	4	STT9350.OSCHP
27	8	8094763	31107532	1857	LOH	1	-	-	85	4	STT9350.OSCHP
28	8	31121769	33848650	183	LOH	0	-	-	85	4	STT9350.OSCHP
29	8	33865003	36718619	189	LOH	1	-	-	85	4	STT9350.OSCHP
30	8	36729594	43751375	582	LOH	0	-	-	85	4	STT9350.OSCHP
31	8	46896972	146292734	8062	LOH	0	-	-	85	4	STT9350.OSCHP
32	9	204738	39184065	3213	LOH	0	-	-	85	4	STT9350.OSCHP
33	9	44098813	44893094	4	LOH	0	-	-	85	4	STT9350.OSCHP
34	9	68170421	68170421	1	LOH	0	-	-	85	4	STT9350.OSCHP
35	9	70984372	141054761	5300	LOH	0	-	-	85	4	STT9350.OSCHP
36	10	126070	39146676	2836	LOH	1	-	-	85	4	STT9350.OSCHP
37	10	42413322	135434303	6838	LOH	1	-	-	85	4	STT9350.OSCHP
38	11	192764	51575951	3654	LOH	0	-	-	85	4	STT9350.OSCHP
39	11	54795357	134938847	6209	LOH	0	-	-	85	4	STT9350.OSCHP
40	12	189400	34828211	2848	LOH	0	-	-	85	4	STT9350.OSCHP
41	12	37927248	133818115	7477	LOH	0	-	-	85	4	STT9350.OSCHP
42	13	19084823	47761883	2328	LOH	0	-	-	85	4	STT9350.OSCHP
43	13	47770036	64370685	1289	LOH	1	-	-	85	4	STT9350.OSCHP
44	13	64388730	80540903	1099	LOH	0	-	-	85	4	STT9350.OSCHP
45	13	80561367	83122965	169	LOH	1	-	-	85	4	STT9350.OSCHP
46	13	83143774	115103150	3025	LOH	0	-	-	85	4	STT9350.OSCHP
47	14	20219083	70648166	3971	LOH	0	-	-	85	4	STT9350.OSCHP
48	14	70656838	91094500	1397	LOH	1	-	-	85	4	STT9350.OSCHP
49	14	91112078	107282024	1380	LOH	0	-	-	85	4	STT9350.OSCHP
50	15	20161372	20212798	6	LOH	0	-	-	85	4	STT9350.OSCHP
51	15	22752399	42400764	1365	LOH	0	-	-	85	4	STT9350.OSCHP
52	15	42415270	45598335	207	LOH	1	-	-	85	4	STT9350.OSCHP
53	15	45622786	102397317	4409	LOH	0	-	-	85	4	STT9350.OSCHP
54	16	83887	35271725	2457	LOH	0	-	-	85	4	STT9350.OSCHP
55	16	46461309	90158005	3316	LOH	1	-	-	85	4	STT9350.OSCHP
56	17	400959	22217883	1728	LOH	0	-	-	85	4	STT9350.OSCHP
57	17	25326941	80263427	4626	LOH	0	-	-	85	4	STT9350.OSCHP
58	18	12842	15377471	1070	LOH	0	-	-	85	4	STT9350.OSCHP
59	18	18554307	78007784	4505	LOH	0	-	-	85	4	STT9350.OSCHP
60	19	247232	8815355	781	LOH	0	-	-	85	4	STT9350.OSCHP
61	19	8832319	12352086	344	LOH	1	-	-	85	4	STT9350.OSCHP
62	19	12370583	13764099	119	LOH	0	-	-	85	4	STT9350.OSCHP
63	19	13770494	16548375	244	LOH	1	-	-	85	4	STT9350.OSCHP
64	19	16558766	24544320	618	LOH	0	-	-	85	4	STT9350.OSCHP
65	19	27754573	34931904	580	LOH	0	-	-	85	4	STT9350.OSCHP
66	19	34940644	59093239	2085	LOH	1	-	-	85	4	STT9350.OSCHP
67	20	69094	26309255	2580	LOH	0	-	-	85	4	STT9350.OSCHP
68	20	29519156	62912463	2491	LOH	0	-	-	85	4	STT9350.OSCHP
69	21	9648315	10964139	8	LOH	0	-	-	85	4	STT9350.OSCHP
70	21	14344537	48097610	2335	LOH	0	-	-	85	4	STT9350.OSCHP
71	22	16054713	19752943	243	LOH	0	-	-	85	4	STT9350.OSCHP
72	22	19761287	22264163	201	LOH	1	-	-	85	4	STT9350.OSCHP
73	22	22266577	51213826	2270	LOH	0	-	-	85	4	STT9350.OSCHP
74	24	177942	2854871	121	LOH	1	-	-	85	4	STT9350.OSCHP
75	24	2862721	8579708	387	LOH	0	-	-	85	4	STT9350.OSCHP
76	24	8593490	11679101	212	LOH	1	-	-	85	4	STT9350.OSCHP
77	24	11716410	53745364	3139	LOH	0	-	-	85	4	STT9350.OSCHP
78	24	53764840	56814101	226	LOH	1	-	-	85	4	STT9350.OSCHP
79	24	56825148	58412929	93	LOH	0	-	-	85	4	STT9350.OSCHP
80	24	61732394	65365935	253	LOH	1	-	-	85	4	STT9350.OSCHP
81	24	65392181	70263784	523	LOH	0	-	-	85	4	STT9350.OSCHP
82	24	70271253	155219364	6056	LOH	1	-	-	85	4	STT9350.OSCHP
