Chrom	Chr	Start	End	Width	BAF.Value	BAF.Status	Start.FeatureName	End.FeatureName	Start.FeatureIdx	End.FeatureIdx	Features
chr3	3	172986183	175539275	2553093	0.447577825773885	Unbalanced	S-tag037697	S-tag077530	14388	14320	69
chr3	3	175681864	177633633	1951770	0.383222494659776	Unbalanced	S-tag265279	S-tag113000	14443	14389	55
chr3	3	177667289	178355624	688336	0.430740020398436	Unbalanced	S-tag035967	S-tag225139	14472	14444	29
chr3	3	178553756	180509595	1955840	0.466194332372851	Unbalanced	S-tag032662	S-tag081795	14513	14473	41
chr3	3	180987105	183621991	2634887	0.434496822357178	Unbalanced	S-tag040200	S-tag275436	14588	14514	75
chr3	3	183646222	191874771	8228550	0.467175791304381	Unbalanced	S-tag076329	S-tag208610	14735	14589	147
chr3	3	192094744	194004402	1909659	0.351304359436035	Unbalanced	S-tag071315	S-tag166265	14785	14736	50
chr3	3	194104619	197815437	3710819	0.465793812428433	Unbalanced	S-tag044031	S-tag189370	14868	14786	83
chr4	4	151255	26238674	26087420	0.5	Hetero	S-tag077190	S-tag074870	15320	14869	452
chr4	4	26247336	27196905	949570	0.465365958340625	Unbalanced	S-tag144800	S-tag255931	15367	15321	47
chr4	4	27214204	93633683	66419480	0.5	Hetero	S-tag236136	S-tag001572	16860	15368	1493
chr4	4	94252360	109568996	15316637	0.359911821338826	Unbalanced	S-tag178505	S-tag084549	17172	16861	312
chr4	4	109713288	114650867	4937580	0.343472730600073	Unbalanced	S-tag072578	S-tag127999	17264	17173	92
chr4	4	114657518	124384972	9727455	0.365984594124364	Unbalanced	S-tag225439	S-tag120777	17427	17265	163
chr4	4	125081373	129851155	4769783	0.350050183853507	Unbalanced	S-tag040716	S-tag101919	17542	17428	115
chr4	4	129885298	135006267	5120970	0.36972139319595	Unbalanced	S-tag254061	S-tag218276	17640	17543	98
chr4	4	135025891	137593405	2567515	0.34512659743592	Unbalanced	S-tag273854	S-tag260247	17731	17641	91
chr4	4	137697208	190738306	53041099	0.356045993185391	Unbalanced	S-tag243170	S-tag121539	18748	17732	1017
chr5	5	40329	15047797	15007469	0.5	Hetero	S-tag242076	S-tag295286	19075	18749	327
chr5	5	15167827	16165931	998105	0.429028798233379	Unbalanced	S-tag178009	S-tag090016	19108	19076	33
chr5	5	16418880	100486475	84067596	0.5	Hetero	S-tag171677	S-tag104781	20764	19109	1656
chr5	5	100514463	103121736	2607274	0.445919214189053	Unbalanced	S-tag132910	S-tag301940	20844	20765	80
chr5	5	103141780	121655201	18513422	0.5	Hetero	S-tag155617	S-tag167619	21257	20845	413
chr5	5	121669859	123561794	1891936	0.443244624502805	Unbalanced	S-tag015270	S-tag209009	21306	21258	49
chr5	5	123587452	180643732	57056281	0.5	Hetero	S-tag229948	S-tag007775	22673	21307	1367
chr6	6	953650	14307139	13353490	0.0916412682272494	Unbalanced	S-tag310221	S-tag095539	22689	22674	16
chr6	6	14463419	57444439	42981021	0.132003078421408	Unbalanced	S-tag229344	S-tag023185	22711	22690	22
chr6	6	62723867	71214998	8491132	0.383458225392951	Unbalanced	S-tag034650	S-tag160092	22789	22712	78
chr6	6	71238105	71763859	525755	0.340470584140159	Unbalanced	S-tag289191	S-tag172895	22805	22790	16
chr6	6	72037276	85948591	13911316	0.372757725583911	Unbalanced	S-tag202153	S-tag185696	23030	22806	225
chr6	6	85953860	116796722	30842863	0.328874668033719	Unbalanced	S-tag121060	S-tag206384	23055	23031	25
chr6	6	116805894	135285148	18479255	0.388758567582423	Unbalanced	S-tag297364	S-tag314855	23482	23056	427
chr6	6	135293365	138266431	2973067	0.366137284788436	Unbalanced	S-tag107863	S-tag257698	23538	23483	56
chr6	6	138282375	160796565	22514191	0.384897622282185	Unbalanced	S-tag194398	S-tag267744	24071	23539	533
chr6	6	160834828	162809009	1974182	0.402696595230001	Unbalanced	S-tag213352	S-tag069676	24165	24072	94
chr6	6	162836071	170886531	8050461	0.387333497467926	Unbalanced	S-tag000578	S-tag063217	24402	24166	237
chr7	7	57660	5619078	5561419	0.362360077279229	Unbalanced	S-tag254625	S-tag188522	24526	24403	124
chr7	7	5632111	8225890	2593780	0.336203995740639	Unbalanced	S-tag090743	S-tag305618	24579	24527	53
chr7	7	8255133	10530262	2275130	0.37420238443275	Unbalanced	S-tag225204	S-tag072022	24646	24580	67
chr7	7	10593658	57568037	46974380	0.355178201789466	Unbalanced	S-tag299651	S-tag196085	25917	24647	1271
chr7	7	62349552	77024300	14674749	0.5	Hetero	S-tag128432	S-tag314713	26200	25918	283
chr7	7	77043863	77547198	503336	0.420040640090903	Unbalanced	S-tag188230	S-tag092591	26218	26201	18
chr7	7	77582265	78570149	987885	0.5	Hetero	S-tag209012	S-tag129356	26254	26219	36
chr7	7	78575691	80765807	2190117	0.445749652736327	Unbalanced	S-tag215806	S-tag088590	26305	26255	51
chr7	7	80831339	89601247	8769909	0.5	Hetero	S-tag300699	S-tag246880	26550	26306	245
chr7	7	89638851	90634525	995675	0.438853499625974	Unbalanced	S-tag042884	S-tag281366	26584	26551	34
chr7	7	90752135	132336527	41584393	0.5	Hetero	S-tag282831	S-tag060937	27545	26585	961
chr7	7	132357696	133947942	1590247	0.412053297158459	Unbalanced	S-tag306246	S-tag307780	27574	27546	29
chr7	7	134006933	154787612	20780680	0.5	Hetero	S-tag282338	S-tag073945	28066	27575	492
chr7	7	154850355	155720482	870128	0.450001829838157	Unbalanced	S-tag092892	S-tag305026	28091	28067	25
chr7	7	155734830	157682840	1948011	0.5	Hetero	S-tag326767	S-tag244508	28140	28092	49
chr7	7	157762949	159013413	1250465	0.467211127266288	Unbalanced	S-tag209470	S-tag208634	28181	28141	41
chr8	8	280645	11290802	11010158	0.358135178945092	Unbalanced	S-tag159832	S-tag137327	28525	28182	344
chr8	8	11321292	17086990	5765699	0.344493384648086	Unbalanced	S-tag033089	S-tag055341	28658	28526	133
chr8	8	17134982	43027010	25892029	0.356763451563159	Unbalanced	S-tag221944	S-tag180677	29351	28659	693
chr8	8	43047593	47434643	4387051	0.350784793859575	Unbalanced	S-tag178906	S-tag154636	29392	29352	41
chr8	8	47485570	85953941	38468372	0.35591384113378	Unbalanced	S-tag278926	S-tag136885	30270	29393	878
chr8	8	85970753	93261404	7290652	0.34356339642967	Unbalanced	S-tag099234	S-tag291398	30408	30271	138
chr8	8	93483125	96120221	2637097	0.362988611898924	Unbalanced	S-tag117788	S-tag231522	30503	30409	95
chr8	8	96185350	104769782	8584433	0.347456188131404	Unbalanced	S-tag159064	S-tag165212	30689	30504	186
chr8	8	104820859	108247892	3427034	0.365374009483136	Unbalanced	S-tag151921	S-tag036138	30793	30690	104
chr8	8	108273016	115309734	7036719	0.348491036216257	Unbalanced	S-tag093129	S-tag128160	31040	30794	247
chr8	8	115317442	122568406	7250965	0.361285997614745	Unbalanced	S-tag303285	S-tag112970	31288	31041	248
chr8	8	122587014	124435814	1848801	0.33564932956252	Unbalanced	S-tag238255	S-tag083243	31331	31289	43
chr8	8	124460546	144382569	19922024	0.360908180901853	Unbalanced	S-tag298118	S-tag280254	31820	31332	489
chr8	8	144399336	146292734	1893399	0.359592773412403	Unbalanced	S-tag279285	S-tag181025	31858	31821	38
chr9	9	6999846	39184065	32184220	0.354129454229787	Unbalanced	S-tag318881	S-tag155068	32476	31859	618
chr9	9	70984372	74582056	3597685	0.36626613422444	Unbalanced	S-tag171647	S-tag192778	32571	32477	95
chr9	9	74634613	87579148	12944536	0.346707056293231	Unbalanced	S-tag310626	S-tag150680	32905	32572	334
chr9	9	87637578	140796084	53158507	0.354475056369265	Unbalanced	S-tag032101	S-tag221823	34275	32906	1370
chr10	10	131636	45820136	45688501	0.5	Hetero	S-tag065222	S-tag291406	35392	34276	1117
chr10	10	45904714	65264266	19359553	0.420192211637821	Unbalanced	S-tag017535	S-tag058553	35797	35393	405
chr10	10	65289904	70085529	4795626	0.456661494572957	Unbalanced	S-tag217315	S-tag319349	35872	35798	75
chr10	10	70401976	71593257	1191282	0.41498908897241	Unbalanced	S-tag304105	S-tag038719	35908	35873	36
chr10	10	71647298	72469612	822315	0.467404112774879	Unbalanced	S-tag326005	S-tag298610	35932	35909	24
chr10	10	72690055	80659151	7969097	0.408208465909366	Unbalanced	S-tag123297	S-tag257881	36093	35933	161
chr10	10	80676558	82336263	1659706	0.447196286916733	Unbalanced	S-tag131758	S-tag119742	36138	36094	45
chr10	10	82425389	87843290	5417902	0.402981501524201	Unbalanced	S-tag278715	S-tag254443	36316	36139	178
chr10	10	87845548	88965702	1120155	0.5	Hetero	S-tag259207	S-tag275621	36363	36317	47
chr10	10	89146603	95238200	6091598	0.425917149866534	Unbalanced	S-tag300448	S-tag133417	36478	36364	115
chr10	10	95310712	96797470	1486759	0.45443563068184	Unbalanced	S-tag289524	S-tag321840	36511	36479	33
chr10	10	96804978	108224932	11419955	0.418244367730052	Unbalanced	S-tag276727	S-tag317527	36822	36512	311
chr10	10	108292589	110247810	1955222	0.393071467322963	Unbalanced	S-tag239422	S-tag222948	36878	36823	56
chr10	10	110475783	111382415	906633	0.424131851643324	Unbalanced	S-tag048759	S-tag002892	36918	36879	40
chr10	10	111405573	116775885	5370313	0.398848288143292	Unbalanced	S-tag137715	S-tag047036	37074	36919	156
chr10	10	117509042	119258775	1749734	0.45411813602224	Unbalanced	S-tag188736	S-tag009734	37102	37075	28
chr10	10	119268208	135432865	16164658	0.41048852798743	Unbalanced	S-tag233051	S-tag147258	37478	37103	376
chr11	11	204715	4082542	3877828	0.33833044655621	Unbalanced	S-tag228194	S-tag174340	37558	37479	80
chr11	11	4141132	48640052	44498921	0.353376946603746	Unbalanced	S-tag031554	S-tag326892	38678	37559	1120
chr11	11	48647533	54923718	6276186	0.425293021812104	Unbalanced	S-tag151531	S-tag103461	38710	38679	32
chr11	11	55118135	61380904	6262770	0.434822363493908	Unbalanced	S-tag307487	S-tag154609	38842	38711	132
chr11	11	61442813	69303727	7860915	0.462636769432383	Unbalanced	S-tag254697	S-tag013775	38939	38843	97
chr11	11	69361386	75297884	5936499	0.416831043467187	Unbalanced	S-tag268314	S-tag198784	39053	38940	114
chr11	11	75623420	77309533	1686114	0.460394768829529	Unbalanced	S-tag234436	S-tag245819	39092	39054	39
chr11	11	77412851	81106871	3694021	0.426521914079785	Unbalanced	S-tag028454	S-tag184127	39156	39093	64
chr11	11	81110347	83548648	2438302	0.405694286181376	Unbalanced	S-tag213813	S-tag288558	39221	39157	65
chr11	11	84022825	87114950	3092126	0.5	Hetero	S-tag188232	S-tag019559	39289	39222	68
chr11	11	87119648	99029229	11909582	0.423358457330614	Unbalanced	S-tag259287	S-tag112147	39493	39290	204
chr11	11	99086508	100091693	1005186	0.395011872541905	Unbalanced	S-tag279964	S-tag246150	39518	39494	25
chr11	11	100165331	100713227	547897	0.464058150138174	Unbalanced	S-tag207970	S-tag014256	39532	39519	14
chr11	11	100750405	117561265	16810861	0.5	Hetero	S-tag051953	S-tag147832	39951	39533	419
chr11	11	117863829	118393396	529568	0.429588071373956	Unbalanced	S-tag119282	S-tag105349	39972	39952	21
chr11	11	118405377	120326277	1920901	0.4639960139974	Unbalanced	S-tag159022	S-tag267362	40019	39973	47
chr11	11	120355230	125036767	4681538	0.429168805588248	Unbalanced	S-tag322112	S-tag106421	40125	40020	106
chr11	11	125103869	125672305	568437	0.461176911365579	Unbalanced	S-tag216758	S-tag287234	40147	40126	22
chr11	11	125872529	134938847	9066319	0.207308968925101	Unbalanced	S-tag023130	S-tag183870	40401	40148	254
chr12	12	451524	8800566	8349043	0.391982598961154	Unbalanced	S-tag219017	S-tag291223	40559	40402	158
chr12	12	8818643	13073148	4254506	0.411855290106074	Unbalanced	S-tag070148	S-tag065246	40691	40560	132
chr12	12	13617099	14230675	613577	0.453614300090406	Unbalanced	S-tag152409	S-tag239879	40709	40692	18
chr12	12	14281615	19796579	5514965	0.396525327345563	Unbalanced	S-tag112597	S-tag147217	40817	40710	108
chr12	12	19817473	26681930	6864458	0.418157359108187	Unbalanced	S-tag246726	S-tag014422	41027	40818	210
chr12	12	26704127	29582665	2878539	0.448480896555185	Unbalanced	S-tag169120	S-tag210454	41102	41028	75
chr12	12	29619577	34144101	4524525	0.40309106299646	Unbalanced	S-tag247571	S-tag290248	41200	41103	98
chr12	12	39187810	106131199	66943390	0.5	Hetero	S-tag222116	S-tag286973	42853	41201	1653
chr12	12	106167804	111364850	5197047	0.474586778027156	Unbalanced	S-tag118503	S-tag089080	42977	42854	124
chr12	12	111376921	126520774	15143854	0.5	Hetero	S-tag169341	S-tag106251	43368	42978	391
chr12	12	126535272	127488436	953165	0.458553360649198	Unbalanced	S-tag320398	S-tag318790	43408	43369	40
chr12	12	127503149	133072767	5569619	0.5	Hetero	S-tag126680	S-tag150340	43499	43409	91
chr13	13	19509431	22931350	3421920	0.470893122255802	Unbalanced	S-tag057961	S-tag211944	43563	43500	64
chr13	13	23075955	30064014	6988060	0.37465046358576	Unbalanced	S-tag004258	S-tag125298	43767	43564	204
chr13	13	30627234	30946126	318893	0.448523889888417	Unbalanced	S-tag069097	S-tag273476	43778	43768	11
chr13	13	31102759	33973109	2870351	0.5	Hetero	S-tag239764	S-tag188852	43848	43779	70
chr13	13	34259911	37524255	3264345	0.35242954111961	Unbalanced	S-tag292420	S-tag223342	43931	43849	83
chr13	13	37563791	67434161	29870371	0.291649925298691	Unbalanced	S-tag315618	S-tag248182	43956	43932	25
chr13	13	67473765	70588600	3114836	0.352617881935218	Unbalanced	S-tag091605	S-tag256071	44014	43957	58
chr13	13	70641557	76476581	5835025	0.372038363961907	Unbalanced	S-tag053397	S-tag286421	44157	44015	143
chr13	13	76856434	77595237	738804	0.467514978869208	Unbalanced	S-tag109074	S-tag004573	44186	44158	29
chr13	13	77700909	92736915	15036007	0.405687607169806	Unbalanced	S-tag051114	S-tag028690	44550	44187	364
chr13	13	92892528	98774904	5882377	0.408867661361162	Unbalanced	S-tag262353	S-tag202705	44747	44551	197
chr13	13	99092052	107029954	7937903	0.367665454659411	Unbalanced	S-tag287967	S-tag150374	45026	44748	279
chr13	13	107043768	110465297	3421530	0.376793698605263	Unbalanced	S-tag259359	S-tag271656	45158	45027	132
chr13	13	110638444	112620977	1982534	0.389105043159081	Unbalanced	S-tag026156	S-tag298646	45262	45159	104
chr13	13	112635859	114797938	2162080	0.357369223678554	Unbalanced	S-tag311380	S-tag296039	45316	45263	54
chr14	14	20239385	25244806	5005422	0.290988355004874	Unbalanced	S-tag286916	S-tag157898	45453	45317	137
chr14	14	25374380	35643883	10269504	0.274994724421902	Unbalanced	S-tag178461	S-tag125211	45679	45454	226
chr14	14	35661293	36033703	372411	0.325699202716351	Unbalanced	S-tag073647	S-tag313120	45687	45680	8
chr14	14	36072622	37999098	1926477	0.36507159553162	Unbalanced	S-tag079332	S-tag006691	45760	45688	73
chr14	14	38019142	38976380	957239	0.39537424082756	Unbalanced	S-tag178368	S-tag319289	45770	45761	10
chr14	14	39315995	57242355	17926361	0.35360431019755	Unbalanced	S-tag141774	S-tag306023	46195	45771	425
chr14	14	57410641	107156009	49745369	0.5	Hetero	S-tag087159	S-tag134085	47386	46196	1191
chr15	15	22773604	58449818	35676215	0.397837343973325	Unbalanced	S-tag034188	S-tag038059	48187	47387	801
chr15	15	58519664	71457899	12938236	0.389878953665416	Unbalanced	S-tag252409	S-tag013677	48470	48188	283
chr15	15	71536542	78965866	7429325	0.40482799109875	Unbalanced	S-tag246160	S-tag128330	48674	48471	204
chr15	15	78968268	85856090	6887823	0.384120763153643	Unbalanced	S-tag138289	S-tag232416	48822	48675	148
chr15	15	85870367	102364833	16494467	0.396017072471516	Unbalanced	S-tag199551	S-tag226322	49304	48823	482
chr16	16	632767	35097380	34464614	0.250119275597009	Unbalanced	S-tag215598	S-tag012703	49315	49305	11
chr16	16	46584098	51000977	4416880	0.5	Hetero	S-tag024059	S-tag002035	49406	49316	91
chr16	16	54447966	89874559	35426594	0.135882558921973	Unbalanced	S-tag022223	S-tag222885	49424	49407	18
chr17	17	10344306	10531250	186945	0.25647829224666	Unbalanced	S-tag290260	S-tag007403	49436	49425	12
chr17	17	10542765	11689646	1146882	0.294764812650352	Unbalanced	S-tag185803	S-tag304291	49465	49437	29
chr17	17	11775360	14610395	2835036	0.25019029479662	Unbalanced	S-tag243674	S-tag164565	49564	49466	99
chr17	17	14619256	16972998	2353743	0.268837535104086	Unbalanced	S-tag158565	S-tag194616	49607	49565	43
chr17	17	17003436	22095127	5091692	0.296300097224639	Unbalanced	S-tag117141	S-tag207593	49704	49608	97
chr17	17	25411141	58701831	33290691	0.5	Hetero	S-tag119693	S-tag099598	50504	49705	800
chr17	17	59392064	60828526	1436463	0.375526869256909	Unbalanced	S-tag152638	S-tag236098	50543	50505	39
chr17	17	60927603	65782164	4854562	0.5	Hetero	S-tag084327	S-tag179274	50634	50544	91
chr17	17	65967562	72669112	6701551	0.367412847661695	Unbalanced	S-tag042557	S-tag326216	50806	50635	172
chr17	17	72814576	75639624	2825049	0.433366633155186	Unbalanced	S-tag327753	S-tag073103	50877	50807	71
chr17	17	75657597	77074827	1417231	0.465629306009838	Unbalanced	S-tag325547	S-tag130171	50912	50878	35
chr17	17	77096177	80225545	3129369	0.5	Hetero	S-tag306010	S-tag067565	51027	50913	115
chr18	18	132671	77967972	77835302	0.5	Hetero	S-tag158720	S-tag054061	52978	51028	1951
chr19	19	260912	23779133	23518222	0.471537363775982	Unbalanced	S-tag314055	S-tag185982	53577	52979	599
chr19	19	24427471	58766874	34339404	0.5	Hetero	S-tag229872	S-tag055133	54371	53578	794
chr20	20	69094	13990631	13921538	0.345469777643583	Unbalanced	S-tag083344	S-tag089649	54752	54372	381
chr20	20	14027338	14315372	288035	0.320105276328132	Unbalanced	S-tag108013	S-tag016175	54779	54753	27
chr20	20	14317679	16658300	2340622	0.357440430296358	Unbalanced	S-tag289960	S-tag248903	54927	54780	148
chr20	20	16663069	26239964	9576896	0.342340076697926	Unbalanced	S-tag156920	S-tag000482	55130	54928	203
chr20	20	29833609	44423843	14590235	0.230128810209716	Unbalanced	S-tag019208	S-tag090671	55428	55131	298
chr20	20	44432193	62860980	18428788	0.239623243753918	Unbalanced	S-tag136036	S-tag059293	55917	55429	489
chr21	21	15397562	21336088	5938527	0.310447870871152	Unbalanced	S-tag007276	S-tag077531	56048	55918	131
chr21	21	21352994	24949980	3596987	0.289400944289039	Unbalanced	S-tag157569	S-tag069241	56133	56049	85
chr21	21	24965418	32372727	7407310	0.270517303853443	Unbalanced	S-tag209410	S-tag311425	56285	56134	152
chr21	21	32447547	34420820	1973274	0.249087992168608	Unbalanced	S-tag066494	S-tag321813	56348	56286	63
chr21	21	34439206	48033575	13594370	0.271767951236279	Unbalanced	S-tag133519	S-tag036126	56699	56349	351
chr22	22	16863070	47479957	30616888	0.359426872693092	Unbalanced	S-tag128271	S-tag120096	57533	56700	834
chr22	22	47520809	50270215	2749407	0.379328095100143	Unbalanced	S-tag113169	S-tag013881	57599	57534	66
chr22	22	50282204	51059118	776915	0.408577916414841	Unbalanced	S-tag111892	S-tag132014	57622	57600	23
chrX	23	3595827	4891414	1295588	0.173465117812157	Unbalanced	S-tag107797	S-tag007158	57628	57623	6
chrX	23	4901528	5635122	733595	0.166381333954632	Unbalanced	S-tag085292	S-tag025047	57644	57629	16
chrX	23	5661444	7107582	1446139	0.161261393378178	Unbalanced	S-tag004351	S-tag071054	57650	57645	6
chrX	23	8201512	42572507	34370996	0.0982105587798596	Unbalanced	S-tag317823	S-tag195939	57731	57651	81
chrX	23	42638572	57628448	14989877	0.168530061922438	Unbalanced	S-tag070920	S-tag181910	57914	57732	183
chrX	23	57677184	62620778	4943595	0.177228883504868	Unbalanced	S-tag187670	S-tag046548	57939	57915	25
chrX	23	62883021	136931651	74048631	0.100958658988545	Unbalanced	S-tag174217	S-tag232008	58115	57940	176
chrX	23	136949186	144711725	7762540	0.168892469428001	Unbalanced	S-tag220412	S-tag144489	58224	58116	109
chrX	23	144726413	146648229	1921817	0.194901815786654	Unbalanced	S-tag241104	S-tag305754	58273	58225	49
chrX	23	146763110	155017895	8254786	0.168810745622931	Unbalanced	S-tag229091	S-tag043873	58392	58274	119
chrY	24	2829678	28701780	25872103	0.237409162421671	Unbalanced	S-tag117379	S-tag118780	58534	58393	142
