SegmentID	Chromosome	StartPosition	StopPosition	MarkerCount	Type	State	Median Log2 Ratio	Median BAF	% Aberr. Cells	TuScan Ploidy	FileName
15	5	70306678	180698312	7721	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
16	6	204909	58770502	3830	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
17	6	61886393	170913051	7632	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
18	7	41421	58011645	4475	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
19	7	61064518	159118443	7442	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
20	8	172417	7004147	1044	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
21	8	8094763	43751375	2811	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
22	8	46896972	146292734	8062	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
23	9	204738	39184065	3213	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
24	9	44098813	44893094	4	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
25	9	68170421	68170421	1	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
26	9	70984372	141054761	5300	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
27	10	126070	39146676	2836	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
28	10	42413322	135434303	6838	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
29	11	192764	51575951	3654	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
30	11	54795357	134938847	6209	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
31	12	189400	34828211	2848	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
32	12	37927248	133818115	7477	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
33	13	19084823	115103150	7910	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
34	14	20219083	107282024	6748	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
35	15	20161372	20212798	6	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
36	15	22752399	102397317	5981	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
37	16	83887	31860399	2352	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
38	16	31871169	35271725	105	LOH	1	-	-	homogeneous	2	STT10069.OSCHP
39	16	46461309	90158005	3316	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
40	17	400959	22217883	1728	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
41	17	25326941	80263427	4626	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
42	18	12842	15377471	1070	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
43	18	18554307	78007784	4505	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
44	19	247232	24544320	2106	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
45	19	27754573	59093239	2665	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
46	20	69094	26309255	2580	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
47	20	29519156	62912463	2491	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
48	21	9648315	10964139	8	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
49	21	14344537	48097610	2335	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
50	22	16054713	51213826	2714	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
51	24	177942	51658389	3746	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
52	24	51665129	54476149	158	LOH	1	-	-	homogeneous	2	STT10069.OSCHP
53	24	54482508	58412929	274	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
54	24	61732394	62347326	37	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
55	24	62474000	67046985	517	LOH	1	-	-	homogeneous	2	STT10069.OSCHP
56	24	67085251	71467729	356	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
57	24	71474184	77195565	374	LOH	1	-	-	homogeneous	2	STT10069.OSCHP
58	24	77238734	104300570	1777	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
59	24	104313813	111388574	635	LOH	1	-	-	homogeneous	2	STT10069.OSCHP
60	24	111395487	155219364	3136	LOH	0	-	-	homogeneous	2	STT10069.OSCHP
