SegmentID	Chromosome	StartPosition	StopPosition	MarkerCount	Type	State	Median Log2 Ratio	Median BAF	% Aberr. Cells	TuScan Ploidy	FileName
23	7	63733331	81056006	1181	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
24	7	81062065	114914505	2528	LOH	1	-	-	homogeneous	2	STT10092.OSCHP
25	7	114929930	159118443	3650	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
26	8	172417	7004147	1044	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
27	8	8094763	43751375	2811	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
28	8	46896972	146292734	8062	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
29	9	204738	39184065	3213	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
30	9	44098813	44893094	4	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
31	9	68170421	68170421	1	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
32	9	70984372	141054761	5300	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
33	10	126070	39146676	2836	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
34	10	42413322	135434303	6838	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
35	11	192764	51575951	3654	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
36	11	54795357	134938847	6209	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
37	12	189400	34828211	2848	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
38	12	37927248	133818115	7477	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
39	13	19084823	115103150	7910	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
40	14	20219083	107282024	6748	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
41	15	20161372	20212798	6	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
42	15	22752399	102397317	5981	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
43	16	83887	30393660	2252	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
44	16	30405895	35271725	205	LOH	1	-	-	homogeneous	2	STT10092.OSCHP
45	16	46461309	90158005	3316	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
46	17	400959	22217883	1728	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
47	17	25326941	80263427	4626	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
48	18	12842	15377471	1070	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
49	18	18554307	78007784	4505	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
50	19	247232	24544320	2106	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
51	19	27754573	59093239	2665	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
52	20	69094	26309255	2580	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
53	20	29519156	62912463	2491	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
54	21	9648315	10964139	8	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
55	21	14344537	48097610	2335	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
56	22	16054713	51213826	2714	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
57	24	177942	3697135	180	LOH	1	-	-	homogeneous	2	STT10092.OSCHP
58	24	3711421	58412929	3998	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
59	24	61732394	67161402	561	LOH	1	-	-	homogeneous	2	STT10092.OSCHP
60	24	67176605	155219364	6271	LOH	0	-	-	homogeneous	2	STT10092.OSCHP
