Sample_ID,chrom,loc.start,loc.end,num.mark,bstat,seg.mean,seg.median,pval,state,treatment,method,sub.method
203219750053_R05C01,14,19805857,106441859,86,NA,-0.000296338946308143,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,14,19805857,106441859,86,NA,0.00730947680973984,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,14,19805857,106441859,86,NA,-0.0110281969253777,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,14,19805857,106441859,86,NA,0.0142705305795672,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,14,19805857,106441859,86,NA,-0.000980536333954722,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,14,19805857,106441859,86,NA,-0.0243275305623345,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,15,20232279,101490595,84,NA,-0.0370164261316466,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,15,20232279,101490595,84,NA,-0.00652250099491124,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,15,20232279,101490595,84,NA,-0.0632772967007369,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,15,20232279,101490595,84,NA,-0.0272963389463081,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,15,20232279,101490595,84,NA,-0.00849052319026016,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,15,20232279,101490595,84,NA,-0.00662819692537768,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,15,20232279,45500000,27,NA,0.0455705305795672,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,15,20232279,101490595,84,NA,-0.0150805363339547,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,15,20232279,101490595,84,NA,-0.0556275305623345,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,15,46500000,89500000,45,NA,-0.284129469420433,NA,0.05,1,tumor,custom,NA
203225140266_R03C01,15,90500000,101490595,12,NA,-0.00142946942043285,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,16,505000,90114173,80,NA,-0.0293164261316466,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,16,505000,90114173,80,NA,-0.0114225009949112,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,16,505000,90114173,80,NA,-0.0251772967007369,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,16,505000,90114173,80,NA,-0.0288963389463081,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,16,505000,30500000,31,NA,-0.0406905231902602,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,16,505000,90114173,80,NA,-0.0108281969253777,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,16,505000,46690341,37,NA,-0.0149294694204328,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,16,505000,90114173,80,NA,-0.0128805363339547,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,16,505000,90114173,80,NA,-0.0668275305623345,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,16,31500000,35422504,5,NA,-0.15299052319026,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,16,46690341,90114173,44,NA,-0.0154905231902602,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,16,47500000,83500000,36,NA,-0.299129469420433,NA,0.05,1,tumor,custom,NA
203225140266_R03C01,16,84500000,90114173,7,NA,-0.0655294694204328,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,17,254094,83123721,82,NA,0.00978357386835338,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,17,254094,83123721,82,NA,-0.0189225009949112,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,17,254094,83123721,82,NA,-0.0359772967007369,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,17,254094,83123721,82,NA,-0.0289963389463081,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,17,254094,83123721,82,NA,-0.0276905231902602,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,17,254094,76500000,74,NA,-0.0188281969253777,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,17,254094,83123721,82,NA,0.0373705305795672,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,17,254094,83123721,82,NA,-0.00188053633395472,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,17,254094,83123721,82,NA,-0.0747275305623346,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,17,77500000,83123721,8,NA,0.0568718030746223,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,18,505000,80131643,75,NA,-0.0305164261316466,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,18,505000,80131643,75,NA,0.0111774990050888,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,18,505000,80131643,75,NA,-0.0122772967007369,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,18,505000,80131643,75,NA,-0.000696338946308144,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,18,505000,80131643,75,NA,0.0196094768097398,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,18,505000,80131643,75,NA,0.0108718030746223,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,18,505000,80131643,75,NA,-0.00452946942043285,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,18,505000,80131643,75,NA,-0.000580536333954718,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,18,505000,80131643,75,NA,0.00257246943766545,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,19,530000,58303808,57,NA,0.0819835738683534,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,19,530000,58303808,57,NA,-0.0183225009949112,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,19,530000,58303808,57,NA,0.0406227032992631,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,19,530000,58303808,57,NA,0.00920366105369186,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,19,530000,58303808,57,NA,-0.0493905231902602,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,19,530000,58303808,57,NA,-0.0200281969253777,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,19,530000,24224490,25,NA,0.106870530579567,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,19,530000,58303808,57,NA,0.0497194636660453,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,19,530000,58303808,57,NA,-0.0947275305623345,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,19,27620437,58303808,32,NA,-0.174929469420433,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,20,533168,64167084,62,NA,-0.0816164261316466,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,20,533168,64167084,62,NA,-0.0231225009949112,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,20,533168,64167084,62,NA,-0.121277296700737,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,20,533168,64167084,62,NA,-0.0741963389463081,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,20,533168,64167084,62,NA,-0.0233905231902602,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,20,533168,64167084,62,NA,-0.0143281969253777,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,20,533168,64167084,62,NA,-0.0158294694204329,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,20,533168,64167084,62,NA,-0.0474805363339547,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,20,533168,64167084,62,NA,-0.0759275305623345,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,21,10569444,46349992,36,NA,0.0178835738683534,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,21,10569444,46349992,36,NA,0.0172774990050888,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,21,10569444,46349992,36,NA,0.0485227032992631,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,21,10569444,46349992,36,NA,0.0402036610536919,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,21,10569444,28500000,16,NA,0.0844094768097398,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,21,10569444,42500000,31,NA,0.00987180307462232,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,21,10569444,46349992,36,NA,0.0485705305795672,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,21,10569444,46349992,36,NA,0.0346194636660453,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,21,10569444,46349992,36,NA,0.0174724694376655,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,21,29500000,46349992,20,NA,-0.00519052319026016,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,21,43106231,46349992,5,NA,0.0947718030746223,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,22,16657005,50391917,36,NA,-0.0101164261316466,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,22,16657005,50391917,36,NA,-0.0236225009949112,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,22,16657005,50391917,36,NA,-0.0851772967007369,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,22,16657005,50391917,36,NA,-0.0506963389463082,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,22,16657005,50391917,36,NA,-0.0356905231902602,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,22,16657005,50391917,36,NA,0.00577180307462232,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,22,16657005,50391917,36,NA,0.0453705305795672,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,22,16657005,50391917,36,NA,-0.0143805363339547,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,22,16657005,50391917,36,NA,-0.0900275305623345,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,X,2568744,155515448,135,NA,1.06758357386835,NA,0.05,3,tumor,custom,NA
203219650188_R08C01,X,2568744,155515448,135,NA,0.685177499005089,NA,0.05,3,tumor,custom,NA
203219750019_R05C01,X,2568744,27500000,25,NA,0.852922703299263,NA,0.05,3,tumor,custom,NA
203219750053_R05C01,X,2568744,30500000,27,NA,0.743703661053692,NA,0.05,3,tumor,custom,NA
203219760009_R08C01,X,2568744,155515448,135,NA,0.62550947680974,NA,0.05,3,tumor,custom,NA
203220070150_R02C01,X,2568744,155515448,135,NA,0.505071803074622,NA,0.05,3,tumor,custom,NA
203225140266_R03C01,X,2568744,155515448,135,NA,0.941270530579567,NA,0.05,3,tumor,custom,NA
203257030015_R06C01,X,2568744,30500000,27,NA,0.691319463666045,NA,0.05,3,tumor,custom,NA
203257030060_R08C01,X,2568744,155515448,135,NA,0.606072469437665,NA,0.05,3,tumor,custom,NA
203219750019_R05C01,X,29000000,36549631,8,NA,1.34652270329926,NA,0.05,3,tumor,custom,NA
203219750053_R05C01,X,31500000,36549631,6,NA,1.08850366105369,NA,0.05,3,tumor,custom,NA
203257030015_R06C01,X,31500000,36549631,6,NA,0.983819463666045,NA,0.05,3,tumor,custom,NA
203219750019_R05C01,X,37642919,155515448,102,NA,0.840422703299263,NA,0.05,3,tumor,custom,NA
203219750053_R05C01,X,37642919,155515448,102,NA,0.732903661053692,NA,0.05,3,tumor,custom,NA
203257030015_R06C01,X,37642919,155515448,102,NA,0.690919463666045,NA,0.05,3,tumor,custom,NA
203219650162_R08C01,Y,4568744,20998668,9,NA,-2.87541642613165,NA,0.05,1,tumor,custom,NA
203219650188_R08C01,Y,4568744,20998668,9,NA,-3.68752250099491,NA,0.05,1,tumor,custom,NA
203219750019_R05C01,Y,4568744,20998668,9,NA,-2.98447729670074,NA,0.05,1,tumor,custom,NA
203219750053_R05C01,Y,4568744,20998668,9,NA,-3.13819633894631,NA,0.05,1,tumor,custom,NA
203219760009_R08C01,Y,4568744,20998668,9,NA,-3.73639052319026,NA,0.05,1,tumor,custom,NA
203220070150_R02C01,Y,4568744,20998668,9,NA,-3.90932819692538,NA,0.05,1,tumor,custom,NA
203225140266_R03C01,Y,4568744,20998668,9,NA,-2.97412946942043,NA,0.05,1,tumor,custom,NA
203257030015_R06C01,Y,4568744,20998668,9,NA,-3.23798053633395,NA,0.05,1,tumor,custom,NA
203257030060_R08C01,Y,4568744,20998668,9,NA,-3.62182753056233,NA,0.05,1,tumor,custom,NA
