Sample_ID,chrom,loc.start,loc.end,num.mark,bstat,seg.mean,seg.median,pval,state,treatment,method,sub.method
203220070150_R02C01,5,55000,181339130,915,NA,0.0110843183557074,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,5,55000,37250000,168,NA,-0.313694745450828,NA,0.05,1,tumor,custom,NA
203257030015_R06C01,5,55000,181339130,915,NA,-0.010600002392674,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,5,55000,181339130,915,NA,-0.00098478295204468,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,5,37500000,181339130,747,NA,-0.0235947454508281,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,6,180000,170622990,941,NA,0.0224077818525792,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,6,180000,170622990,941,NA,-0.00652756074019524,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,6,180000,35150000,267,NA,0.00171273808399511,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,6,180000,170622990,941,NA,0.0297342549845797,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,6,180000,170622990,941,NA,0.0148792414129481,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,6,180000,170622990,941,NA,-0.00551568164429259,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,6,180000,170622990,941,NA,-0.00479474545082807,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,6,180000,170622990,941,NA,-0.00370000239267398,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,6,180000,170622990,941,NA,-0.00208478295204468,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,6,35250000,37050000,19,NA,-0.444587261916005,NA,0.05,1,tumor,custom,NA
203219750019_R05C01,6,37150000,170622990,655,NA,0.0422127380839951,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,7,55000,159217987,862,NA,0.0269077818525792,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,7,55000,159217987,862,NA,-0.00672756074019524,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,7,55000,159217987,862,NA,0.0527127380839951,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,7,55000,159217987,862,NA,0.0433342549845797,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,7,55000,159217987,862,NA,0.00457924141294814,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,7,55000,159217987,862,NA,-0.00591568164429258,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,7,55000,159217987,862,NA,0.00430525454917193,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,7,55000,159217987,862,NA,0.00919999760732601,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,7,55000,84750000,440,NA,-0.0191847829520447,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,7,85000000,114950000,157,NA,-0.206984782952045,NA,0.05,1,tumor,custom,NA
203257030060_R08C01,7,115100000,159217987,265,NA,-0.00438478295204468,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,8,180000,145039318,759,NA,-0.0178922181474208,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,8,180000,145039318,759,NA,-0.0103275607401952,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,8,180000,145039318,759,NA,0.00741273808399511,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,8,180000,145039318,759,NA,0.0126342549845797,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,8,180000,145039318,759,NA,0.00877924141294814,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,8,180000,145039318,759,NA,0.00208431835570742,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,8,180000,43150000,249,NA,-0.0427947454508281,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,8,180000,145039318,759,NA,-0.017800002392674,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,8,180000,145039318,759,NA,-0.0150847829520447,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,8,43350000,46650000,5,NA,0.375105254549172,NA,0.05,3,tumor,custom,NA
203225140266_R03C01,8,47000000,145039318,505,NA,-0.0404947454508281,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,9,205000,138167359,548,NA,-0.00109221814742076,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,9,205000,138167359,548,NA,-0.0232275607401952,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,9,205000,138167359,548,NA,-0.0461872619160049,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,9,205000,138167359,548,NA,-0.000165745015420347,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,9,205000,138167359,548,NA,-0.00442075858705186,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,9,205000,138167359,548,NA,0.00898431835570741,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,9,205000,138167359,548,NA,-0.0188947454508281,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,9,205000,138167359,548,NA,-0.016200002392674,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,9,205000,138167359,548,NA,-0.0365847829520447,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,10,105000,133595233,829,NA,0.00550778185257923,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,10,105000,133595233,829,NA,-0.00882756074019524,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,10,105000,133595233,829,NA,-0.00348726191600489,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,10,105000,133595233,829,NA,0.0155342549845797,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,10,105000,133595233,829,NA,0.00597924141294814,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,10,105000,133595233,829,NA,0.00358431835570741,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,10,105000,133595233,829,NA,-0.0342947454508281,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,10,105000,133595233,829,NA,-0.00940000239267399,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,10,105000,133595233,829,NA,-0.0240847829520447,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,11,180000,84600000,513,NA,0.00740778185257923,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,11,180000,134988311,810,NA,-0.0226275607401952,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,11,180000,77750000,487,NA,-0.0640872619160049,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,11,180000,134988311,810,NA,-0.0110657450154203,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,11,180000,134988311,810,NA,0.00107924141294814,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,11,180000,134988311,810,NA,0.00418431835570741,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,11,180000,134988311,810,NA,-0.00629474545082807,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,11,180000,134988311,810,NA,-0.022900002392674,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,11,180000,134988311,810,NA,-0.0358847829520447,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,11,77900000,118650000,193,NA,-0.711787261916005,NA,0.05,1,tumor,custom,NA
203219650162_R08C01,11,85000000,126800000,242,NA,-0.677492218147421,NA,0.05,1,tumor,custom,NA
203219750019_R05C01,11,118750000,134988311,130,NA,-0.0829872619160049,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,11,126950000,134988311,55,NA,-0.0652922181474208,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,12,105000,133182655,808,NA,0.0254077818525792,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,12,105000,133182655,808,NA,0.00237243925980476,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,12,105000,18950000,137,NA,0.00101273808399511,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,12,105000,133182655,808,NA,0.0359342549845797,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,12,105000,133182655,808,NA,0.0164792414129481,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,12,105000,133182655,808,NA,0.0110843183557074,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,12,105000,133182655,808,NA,0.00250525454917193,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,12,105000,133182655,808,NA,0.017399997607326,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,12,105000,133182655,808,NA,-0.00528478295204468,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,12,19150000,21350000,10,NA,0.477012738083995,NA,0.05,3,tumor,custom,NA
203219750019_R05C01,12,21450000,133182655,661,NA,0.00781273808399511,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,13,18704053,114327164,426,NA,0.0175077818525792,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,13,18704053,114327164,426,NA,-0.00532756074019524,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,13,18704053,114327164,426,NA,0.0379127380839951,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,13,18704053,114327164,426,NA,0.0402342549845797,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,13,18704053,114327164,426,NA,0.0243792414129481,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,13,18704053,114327164,426,NA,0.0183843183557074,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,13,18704053,114327164,426,NA,-0.0403947454508281,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,13,18704053,114327164,426,NA,-0.000200002392673988,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,13,18704053,114327164,426,NA,0.00761521704795532,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,14,19855857,106841859,533,NA,-0.00949221814742077,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,14,19855857,106841859,533,NA,-0.0188275607401952,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,14,19855857,106841859,533,NA,-0.0287872619160049,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,14,19855857,106841859,533,NA,0.00543425498457965,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,14,19855857,106841859,533,NA,0.00217924141294814,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,14,19855857,106841859,533,NA,0.000284318355707414,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,14,19855857,106841859,533,NA,-0.0327947454508281,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,14,19855857,106841859,533,NA,-0.013300002392674,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,14,19855857,106841859,533,NA,-0.0308847829520447,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,15,20232279,101840595,551,NA,-0.0225922181474208,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,15,20232279,101840595,551,NA,-0.0147275607401952,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,15,20232279,101840595,551,NA,-0.0405872619160049,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,15,20232279,101840595,551,NA,-0.00656574501542035,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,15,20232279,101840595,551,NA,-0.000720758587051864,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,15,20232279,101840595,551,NA,0.00138431835570741,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,15,20232279,46000000,152,NA,-0.0129947454508281,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,15,20232279,101840595,551,NA,-0.022700002392674,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,15,20232279,101840595,551,NA,-0.0384847829520447,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,15,46700000,85750000,292,NA,-0.313394745450828,NA,0.05,1,tumor,custom,NA
203225140266_R03C01,15,85950000,88100000,7,NA,-0.655994745450828,NA,0.05,1,tumor,custom,NA
203225140266_R03C01,15,88300000,101840595,100,NA,-0.0658947454508281,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,16,55000,90114173,513,NA,-0.0147922181474208,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,16,55000,90114173,513,NA,-0.0145275607401952,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,16,55000,90114173,513,NA,0.00291273808399511,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,16,55000,90114173,513,NA,-0.0107657450154204,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,16,55000,90114173,513,NA,-0.0228207585870519,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,16,55000,90114173,513,NA,0.00288431835570741,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,16,55000,90114173,513,NA,-0.167494745450828,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,16,55000,90114173,513,NA,-0.010900002392674,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,16,55000,90114173,513,NA,-0.0620847829520447,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,17,130000,32950000,224,NA,0.0323077818525792,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,17,130000,83123721,613,NA,-0.0216275607401952,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,17,130000,83123721,613,NA,-0.000687261916004892,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,17,130000,5450000,53,NA,0.0700342549845797,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,17,130000,83123721,613,NA,-0.0184207585870519,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,17,130000,83123721,613,NA,-0.000115681644292584,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,17,130000,83123721,613,NA,-0.000894745450828072,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,17,130000,5450000,53,NA,0.064999997607326,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,17,130000,83123721,613,NA,-0.0604847829520447,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,17,5600000,6300000,5,NA,-0.33076574501542,NA,0.05,1,tumor,custom,NA
203257030015_R06C01,17,5600000,6300000,5,NA,-0.279200002392674,NA,0.05,1,tumor,custom,NA
203219750053_R05C01,17,6450000,33350000,168,NA,0.00283425498457966,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,17,6450000,32950000,166,NA,0.00579999760732601,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,17,33100000,34400000,8,NA,-0.427092218147421,NA,0.05,1,tumor,custom,NA
203257030015_R06C01,17,33100000,34750000,10,NA,-0.304000002392674,NA,0.05,1,tumor,custom,NA
203219750053_R05C01,17,33550000,34750000,8,NA,-0.32026574501542,NA,0.05,1,tumor,custom,NA
203219650162_R08C01,17,34550000,83123721,381,NA,0.0195077818525792,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,17,34950000,83123721,379,NA,0.00123425498457965,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,17,34950000,83123721,379,NA,-2.39267398949305e-09,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,18,105000,80231643,342,NA,-0.0100922181474208,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,18,105000,80231643,342,NA,0.00027243925980476,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,18,105000,80231643,342,NA,0.00611273808399511,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,18,105000,80231643,342,NA,0.0238342549845797,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,18,105000,80231643,342,NA,0.0233792414129481,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,18,105000,80231643,342,NA,0.0226843183557074,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,18,105000,80231643,342,NA,-0.0294947454508281,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,18,105000,80231643,342,NA,-2.39267398949305e-09,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,18,105000,80231643,342,NA,0.00251521704795532,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,19,180000,58553808,484,NA,0.0832077818525792,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,19,180000,58553808,484,NA,-0.0236275607401952,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,19,180000,58553808,484,NA,0.0663127380839951,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,19,180000,58553808,484,NA,0.0242342549845797,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,19,180000,58553808,484,NA,-0.0432207585870519,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,19,180000,58553808,484,NA,-0.00311568164429259,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,19,180000,58553808,484,NA,-0.0961947454508281,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,19,180000,58553808,484,NA,0.045899997607326,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,19,180000,58553808,484,NA,-0.0770847829520447,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,20,133168,64267084,418,NA,-0.0568922181474208,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,20,133168,64267084,418,NA,-0.0243275607401952,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,20,133168,64267084,418,NA,-0.0976872619160049,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,20,133168,64267084,418,NA,-0.0513657450154203,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,20,133168,64267084,418,NA,-0.0183207585870519,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,20,133168,64267084,418,NA,0.00528431835570741,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,20,133168,64267084,418,NA,-0.0370947454508281,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,20,133168,64267084,418,NA,-0.049100002392674,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,20,133168,64267084,418,NA,-0.0706847829520447,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,21,10569444,46649992,181,NA,0.0402077818525792,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,21,10569444,46649992,181,NA,0.00307243925980476,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,21,10569444,46649992,181,NA,0.0528127380839951,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,21,10569444,46649992,181,NA,0.0415342549845797,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,21,10569444,46649992,181,NA,0.0267792414129481,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,21,10569444,46649992,181,NA,0.0356843183557074,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,21,10569444,46649992,181,NA,0.0156052545491719,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,21,10569444,46649992,181,NA,0.013899997607326,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,21,10569444,46649992,181,NA,0.00701521704795532,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,22,16657005,50754234,290,NA,0.0100077818525792,NA,0.05,2,tumor,custom,NA
203219650188_R08C01,22,16657005,50754234,290,NA,-0.0250275607401952,NA,0.05,2,tumor,custom,NA
203219750019_R05C01,22,16657005,50754234,290,NA,-0.0509872619160049,NA,0.05,2,tumor,custom,NA
203219750053_R05C01,22,16657005,50754234,290,NA,-0.0196657450154203,NA,0.05,2,tumor,custom,NA
203219760009_R08C01,22,16657005,50754234,290,NA,-0.0252207585870519,NA,0.05,2,tumor,custom,NA
203220070150_R02C01,22,16657005,50754234,290,NA,0.0216843183557074,NA,0.05,2,tumor,custom,NA
203225140266_R03C01,22,16657005,50754234,290,NA,0.0200052545491719,NA,0.05,2,tumor,custom,NA
203257030015_R06C01,22,16657005,50754234,290,NA,-0.00920000239267399,NA,0.05,2,tumor,custom,NA
203257030060_R08C01,22,16657005,50754234,290,NA,-0.0680847829520447,NA,0.05,2,tumor,custom,NA
203219650162_R08C01,X,2518744,155615448,446,NA,1.02070778185258,NA,0.05,3,tumor,custom,NA
203219650188_R08C01,X,2518744,151650000,422,NA,0.671972439259805,NA,0.05,3,tumor,custom,NA
203219750019_R05C01,X,2518744,155615448,446,NA,0.867512738083995,NA,0.05,3,tumor,custom,NA
203219750053_R05C01,X,2518744,31100000,98,NA,0.78083425498458,NA,0.05,3,tumor,custom,NA
203219760009_R08C01,X,2518744,155615448,446,NA,0.617879241412948,NA,0.05,3,tumor,custom,NA
203220070150_R02C01,X,2518744,155615448,446,NA,0.517384318355707,NA,0.05,3,tumor,custom,NA
203225140266_R03C01,X,2518744,31100000,98,NA,0.891605254549172,NA,0.05,3,tumor,custom,NA
203257030015_R06C01,X,2518744,155615448,446,NA,0.699499997607326,NA,0.05,3,tumor,custom,NA
203257030060_R08C01,X,2518744,155615448,446,NA,0.609815217047955,NA,0.05,3,tumor,custom,NA
203219750053_R05C01,X,31350000,36999631,8,NA,1.17483425498458,NA,0.05,3,tumor,custom,NA
203225140266_R03C01,X,31350000,36450000,7,NA,1.90840525454917,NA,0.05,3,tumor,custom,NA
203225140266_R03C01,X,36999631,155615448,341,NA,0.845905254549172,NA,0.05,3,tumor,custom,NA
203219750053_R05C01,X,37442919,155615448,340,NA,0.73583425498458,NA,0.05,3,tumor,custom,NA
203219650188_R08C01,X,151800000,155615448,24,NA,0.510672439259805,NA,0.05,3,tumor,custom,NA
203219650162_R08C01,Y,4518744,21219771,13,NA,-2.80089221814742,NA,0.05,1,tumor,custom,NA
203219650188_R08C01,Y,4518744,21219771,13,NA,-3.65512756074019,NA,0.05,1,tumor,custom,NA
203219750019_R05C01,Y,4518744,21219771,13,NA,-2.865287261916,NA,0.05,1,tumor,custom,NA
203219750053_R05C01,Y,4518744,21219771,13,NA,-3.00586574501542,NA,0.05,1,tumor,custom,NA
203219760009_R08C01,Y,4518744,21219771,13,NA,-3.65122075858705,NA,0.05,1,tumor,custom,NA
203220070150_R02C01,Y,4518744,21219771,13,NA,-3.83711568164429,NA,0.05,1,tumor,custom,NA
203225140266_R03C01,Y,4518744,21219771,13,NA,-2.89659474545083,NA,0.05,1,tumor,custom,NA
203257030015_R06C01,Y,4518744,21219771,13,NA,-3.17630000239267,NA,0.05,1,tumor,custom,NA
203257030060_R08C01,Y,4518744,21219771,13,NA,-3.54458478295204,NA,0.05,1,tumor,custom,NA
