"","Sample","Chromosome","bp.Start","bp.End","Num.of.Markers","Mean"
"58","Sample.1","chr5",93575000,145200000,310,-0.283551380248793
"59","Sample.1","chr5",145850000,181364130,293,-0.0321513802487933
"60","Sample.1","chr6",155000,325000,3,-0.587151380248793
"61","Sample.1","chr6",375000,14950000,142,-0.909051380248793
"62","Sample.1","chr6",15125000,32450000,178,-0.358251380248793
"63","Sample.1","chr6",32525000,32725000,5,-1.58295138024879
"64","Sample.1","chr6",32775000,57876944,240,-0.355651380248793
"65","Sample.1","chr6",60793482,73100000,30,0.269648619751207
"66","Sample.1","chr6",73275000,73525000,5,-0.00915138024879333
"67","Sample.1","chr6",73600000,84925000,39,0.261348619751207
"68","Sample.1","chr6",85250000,116400000,141,-0.302551380248793
"69","Sample.1","chr6",116475000,170647990,384,0.237848619751207
"70","Sample.1","chr7",55000,6925000,106,-0.174151380248793
"71","Sample.1","chr7",7150000,43875000,212,0.0540486197512067
"72","Sample.1","chr7",43950000,45925000,26,-0.165551380248793
"73","Sample.1","chr7",46050000,55575000,56,0.0136486197512067
"74","Sample.1","chr7",55775000,63500000,12,-0.171551380248793
"75","Sample.1","chr7",63950000,159242987,637,0.150148619751207
"76","Sample.1","chr8",205000,141275000,866,0.0226486197512067
"77","Sample.1","chr8",141325000,145039318,65,-0.220551380248793
"78","Sample.1","chr9",130000,975000,7,-0.924151380248793
"79","Sample.1","chr9",1025000,6850000,27,-0.275051380248793
"80","Sample.1","chr9",7075000,130300000,506,-0.0216513802487933
"81","Sample.1","chr9",130375000,138192359,133,-0.459451380248793
"82","Sample.1","chrX",2518744,42425000,135,-0.582051380248793
"83","Sample.1","chrX",43300000,63106271,74,0.867848619751207
"84","Sample.1","chrX",63975000,138125000,206,-0.653251380248793
"85","Sample.1","chrX",138950000,152875000,34,0.984348619751207
"86","Sample.1","chrX",152925000,154625000,24,0.670948619751207
"87","Sample.1","chrX",154775000,155640448,5,1.02304861975121
"88","Sample.1","chrY",4518744,21244771,13,-4.50175138024879
